RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,LSR_TIME_USE_PURPS_RN1_VALUE,LSR_TIME_USE_PURPS_RN2_VALUE
53345937,20230607,M,20대,전라북도,300만원 미만,스트레스 해소를 위해,마음의 안정-휴식을 위해
53346347,20230607,M,60대,대전광역시,500이상700만원 미만,건강 관리를 위해,자기만족-즐거움을 위해
53346353,20230607,M,20대,경기도,300만원 미만,가족-지인 등과 시간을 보내기 위해,남는 시간을 보내기 위해
53346740,20230607,F,60대,경상북도,300이상500만원 미만,건강 관리를 위해,자기만족-즐거움을 위해
53346801,20230607,M,30대,경기도,300이상500만원 미만,자기만족-즐거움을 위해,없음
53346805,20230607,M,30대,경기도,300이상500만원 미만,자기만족-즐거움을 위해,스트레스 해소를 위해
53347000,20230607,M,20대,울산광역시,300만원 미만,건강 관리를 위해,대인 관계-교제를 위해
53347347,20230607,M,30대,전라북도,700만원 이상,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53347374,20230607,M,60대,대구광역시,300만원 미만,건강 관리를 위해,남는 시간을 보내기 위해
53347402,20230607,F,60대,대전광역시,700만원 이상,자기만족-즐거움을 위해,자기 계발을 위해
53347404,20230607,F,50대,서울특별시,700만원 이상,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53347557,20230607,M,40대,서울특별시,300이상500만원 미만,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53347574,20230607,M,40대,부산광역시,300이상500만원 미만,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53347606,20230607,F,40대,충청북도,300이상500만원 미만,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53347659,20230607,M,40대,경상남도,700만원 이상,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해
53347763,20230607,F,40대,대구광역시,300만원 미만,스트레스 해소를 위해,마음의 안정-휴식을 위해
53347854,20230607,M,40대,경기도,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,자기 계발을 위해
53347864,20230607,F,20대,경상남도,300만원 미만,스트레스 해소를 위해,마음의 안정-휴식을 위해
53347884,20230607,F,60대,서울특별시,500이상700만원 미만,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
53348006,20230607,F,30대,전라북도,300이상500만원 미만,스트레스 해소를 위해,없음
53348042,20230607,M,30대,경기도,700만원 이상,자기 계발을 위해,건강 관리를 위해
53348111,20230607,M,20대,전라남도,300만원 미만,스트레스 해소를 위해,자기만족-즐거움을 위해
53348143,20230607,M,30대,경기도,무응답,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53348250,20230607,F,50대,경기도,300이상500만원 미만,마음의 안정-휴식을 위해,스트레스 해소를 위해
53348392,20230607,M,30대,경상남도,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53348620,20230607,F,30대,대구광역시,300만원 미만,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해
53348763,20230607,M,20대,경기도,500이상700만원 미만,자기 계발을 위해,스트레스 해소를 위해
53348885,20230607,M,50대,서울특별시,300만원 미만,스트레스 해소를 위해,자기만족-즐거움을 위해
53348907,20230607,M,40대,충청남도,300이상500만원 미만,자기 계발을 위해,건강 관리를 위해
53349078,20230607,M,30대,부산광역시,300만원 미만,스트레스 해소를 위해,자기 계발을 위해
53349103,20230607,F,40대,충청남도,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53349224,20230607,F,20대,서울특별시,700만원 이상,마음의 안정-휴식을 위해,스트레스 해소를 위해
53349228,20230607,M,50대,경기도,700만원 이상,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
53349348,20230607,M,30대,대구광역시,300만원 미만,마음의 안정-휴식을 위해,남는 시간을 보내기 위해
53349481,20230607,M,30대,서울특별시,300이상500만원 미만,스트레스 해소를 위해,대인 관계-교제를 위해
53349668,20230607,F,40대,부산광역시,300만원 미만,건강 관리를 위해,마음의 안정-휴식을 위해
53349730,20230607,M,50대,경기도,700만원 이상,건강 관리를 위해,가족-지인 등과 시간을 보내기 위해
53349971,20230607,F,50대,인천광역시,500이상700만원 미만,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53350084,20230607,F,50대,경기도,300이상500만원 미만,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53350127,20230607,F,20대,경기도,500이상700만원 미만,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53350238,20230607,F,60대,부산광역시,700만원 이상,건강 관리를 위해,대인 관계-교제를 위해
53350250,20230607,F,20대,광주광역시,무응답,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
53350469,20230607,M,60대,대구광역시,300이상500만원 미만,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53350476,20230607,F,50대,대전광역시,700만원 이상,마음의 안정-휴식을 위해,없음
53350547,20230607,M,50대,경기도,700만원 이상,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53350903,20230607,M,30대,울산광역시,300만원 미만,건강 관리를 위해,자기 계발을 위해
53351052,20230607,F,30대,인천광역시,300만원 미만,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53351085,20230607,M,20대,경기도,무응답,스트레스 해소를 위해,마음의 안정-휴식을 위해
53351111,20230607,F,50대,제주특별자치도,300이상500만원 미만,마음의 안정-휴식을 위해,남는 시간을 보내기 위해
53351149,20230607,M,60대,인천광역시,700만원 이상,마음의 안정-휴식을 위해,건강 관리를 위해
53351189,20230607,F,40대,충청북도,700만원 이상,건강 관리를 위해,가족-지인 등과 시간을 보내기 위해
53351218,20230607,M,40대,서울특별시,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53351309,20230607,F,40대,충청남도,300이상500만원 미만,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
53351625,20230607,F,60대,강원도,300이상500만원 미만,건강 관리를 위해,자기 계발을 위해
53351631,20230607,M,40대,광주광역시,700만원 이상,가족-지인 등과 시간을 보내기 위해,대인 관계-교제를 위해
53351659,20230607,F,60대,경기도,700만원 이상,자기만족-즐거움을 위해,건강 관리를 위해
53351761,20230607,M,40대,제주특별자치도,300이상500만원 미만,건강 관리를 위해,마음의 안정-휴식을 위해
53351980,20230607,F,40대,경기도,700만원 이상,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53352083,20230607,F,50대,부산광역시,700만원 이상,자기만족-즐거움을 위해,없음
53352250,20230607,M,60대,대전광역시,700만원 이상,건강 관리를 위해,스트레스 해소를 위해
53352292,20230607,F,20대,광주광역시,300만원 미만,대인 관계-교제를 위해,없음
53352391,20230607,F,40대,경기도,300만원 미만,마음의 안정-휴식을 위해,자기 계발을 위해
53352424,20230607,M,60대,경기도,300이상500만원 미만,마음의 안정-휴식을 위해,건강 관리를 위해
53352429,20230607,F,40대,부산광역시,300만원 미만,자기만족-즐거움을 위해,스트레스 해소를 위해
53352432,20230607,M,50대,경기도,700만원 이상,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
53352464,20230607,M,40대,광주광역시,500이상700만원 미만,건강 관리를 위해,대인 관계-교제를 위해
53352492,20230607,F,40대,전라남도,500이상700만원 미만,마음의 안정-휴식을 위해,스트레스 해소를 위해
53352517,20230607,F,20대,경기도,무응답,자기만족-즐거움을 위해,스트레스 해소를 위해
53352655,20230607,M,40대,경상북도,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53352855,20230607,F,60대,서울특별시,300이상500만원 미만,자기만족-즐거움을 위해,건강 관리를 위해
53352961,20230607,M,60대,인천광역시,300이상500만원 미만,마음의 안정-휴식을 위해,건강 관리를 위해
53353164,20230607,F,40대,경상남도,300만원 미만,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53353396,20230607,M,40대,인천광역시,500이상700만원 미만,마음의 안정-휴식을 위해,없음
53353600,20230607,M,60대,부산광역시,700만원 이상,건강 관리를 위해,자기만족-즐거움을 위해
53353669,20230607,F,30대,경기도,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해
53353792,20230607,M,30대,경기도,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,스트레스 해소를 위해
53353903,20230607,M,30대,강원도,300이상500만원 미만,스트레스 해소를 위해,건강 관리를 위해
53354235,20230607,M,40대,강원도,300이상500만원 미만,마음의 안정-휴식을 위해,스트레스 해소를 위해
53354247,20230607,F,40대,경기도,700만원 이상,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해
53354656,20230607,F,40대,전라남도,300만원 미만,자기 계발을 위해,건강 관리를 위해
53354820,20230607,F,60대,경기도,700만원 이상,건강 관리를 위해,가족-지인 등과 시간을 보내기 위해
53355042,20230607,M,20대,경기도,700만원 이상,스트레스 해소를 위해,가족-지인 등과 시간을 보내기 위해
53355049,20230607,F,20대,경기도,무응답,마음의 안정-휴식을 위해,스트레스 해소를 위해
53355105,20230607,M,60대,경상남도,500이상700만원 미만,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53355387,20230607,F,50대,인천광역시,700만원 이상,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53355497,20230607,M,30대,경상북도,300만원 미만,마음의 안정-휴식을 위해,남는 시간을 보내기 위해
53355554,20230607,M,30대,서울특별시,700만원 이상,스트레스 해소를 위해,건강 관리를 위해
53355762,20230607,M,60대,인천광역시,300이상500만원 미만,마음의 안정-휴식을 위해,건강 관리를 위해
53356017,20230607,F,40대,울산광역시,500이상700만원 미만,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53356023,20230607,F,60대,경기도,300이상500만원 미만,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53356068,20230607,M,40대,광주광역시,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53356207,20230607,F,30대,인천광역시,300만원 미만,스트레스 해소를 위해,대인 관계-교제를 위해
53356225,20230607,M,30대,전라남도,무응답,마음의 안정-휴식을 위해,스트레스 해소를 위해
53356290,20230607,M,30대,경기도,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53356311,20230607,M,40대,전라남도,700만원 이상,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해
53356623,20230607,F,20대,충청남도,700만원 이상,스트레스 해소를 위해,건강 관리를 위해
53356673,20230607,M,50대,경기도,300이상500만원 미만,건강 관리를 위해,가족-지인 등과 시간을 보내기 위해
53357060,20230607,M,20대,광주광역시,무응답,자기 계발을 위해,대인 관계-교제를 위해
53357164,20230607,M,30대,울산광역시,500이상700만원 미만,마음의 안정-휴식을 위해,스트레스 해소를 위해
53357234,20230607,F,20대,경기도,300만원 미만,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53357536,20230607,M,30대,충청북도,300만원 미만,마음의 안정-휴식을 위해,스트레스 해소를 위해
53357840,20230607,M,40대,전라북도,300이상500만원 미만,건강 관리를 위해,마음의 안정-휴식을 위해
53358218,20230607,M,60대,경기도,700만원 이상,마음의 안정-휴식을 위해,건강 관리를 위해
53358266,20230607,M,50대,서울특별시,500이상700만원 미만,마음의 안정-휴식을 위해,스트레스 해소를 위해
53358271,20230607,M,40대,서울특별시,500이상700만원 미만,자기만족-즐거움을 위해,대인 관계-교제를 위해
53358343,20230607,F,30대,경기도,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해
53358619,20230607,F,50대,대구광역시,300이상500만원 미만,건강 관리를 위해,자기만족-즐거움을 위해
53358638,20230607,M,60대,경기도,300이상500만원 미만,건강 관리를 위해,자기만족-즐거움을 위해
53358791,20230607,F,20대,경상남도,300만원 미만,가족-지인 등과 시간을 보내기 위해,남는 시간을 보내기 위해
53358860,20230607,M,50대,경기도,300만원 미만,스트레스 해소를 위해,자기만족-즐거움을 위해
53359034,20230607,F,60대,인천광역시,300만원 미만,마음의 안정-휴식을 위해,자기 계발을 위해
53359087,20230607,M,30대,경기도,300만원 미만,마음의 안정-휴식을 위해,없음
53359241,20230607,F,40대,강원도,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53359408,20230607,M,20대,경상북도,300만원 미만,자기만족-즐거움을 위해,스트레스 해소를 위해
53359414,20230607,F,60대,전라북도,500이상700만원 미만,스트레스 해소를 위해,건강 관리를 위해
53359636,20230607,M,50대,대구광역시,500이상700만원 미만,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
53359644,20230607,F,20대,대구광역시,300만원 미만,스트레스 해소를 위해,자기만족-즐거움을 위해
53359687,20230607,F,40대,부산광역시,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,대인 관계-교제를 위해
53359738,20230607,M,20대,인천광역시,무응답,대인 관계-교제를 위해,건강 관리를 위해
53359860,20230607,F,20대,인천광역시,무응답,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53359884,20230607,F,50대,경상북도,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53359965,20230607,F,50대,제주특별자치도,300이상500만원 미만,자기만족-즐거움을 위해,건강 관리를 위해
53359967,20230607,M,20대,강원도,300이상500만원 미만,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53359984,20230607,F,40대,경기도,700만원 이상,자기만족-즐거움을 위해,없음
53360005,20230607,M,30대,충청북도,300만원 미만,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53360099,20230607,F,30대,울산광역시,700만원 이상,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53360253,20230607,F,60대,경상남도,300이상500만원 미만,마음의 안정-휴식을 위해,기타
53360286,20230607,M,50대,부산광역시,300이상500만원 미만,스트레스 해소를 위해,가족-지인 등과 시간을 보내기 위해
53360391,20230607,M,50대,경기도,300이상500만원 미만,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53360425,20230607,F,50대,광주광역시,500이상700만원 미만,자기만족-즐거움을 위해,건강 관리를 위해
53360433,20230607,M,60대,광주광역시,700만원 이상,마음의 안정-휴식을 위해,건강 관리를 위해
53360539,20230607,F,40대,서울특별시,700만원 이상,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해
53360645,20230607,M,50대,경기도,500이상700만원 미만,마음의 안정-휴식을 위해,스트레스 해소를 위해
53360781,20230607,F,50대,전라북도,500이상700만원 미만,자기만족-즐거움을 위해,건강 관리를 위해
53360835,20230607,F,30대,서울특별시,300이상500만원 미만,건강 관리를 위해,자기만족-즐거움을 위해
53360931,20230607,M,60대,경기도,300만원 미만,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해
53361204,20230607,F,30대,전라남도,300만원 미만,자기 계발을 위해,건강 관리를 위해
53361425,20230607,M,40대,인천광역시,300이상500만원 미만,건강 관리를 위해,없음
53361721,20230607,F,50대,충청북도,500이상700만원 미만,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53361775,20230607,M,20대,전라북도,300만원 미만,건강 관리를 위해,자기 계발을 위해
53362027,20230607,F,50대,충청남도,500이상700만원 미만,스트레스 해소를 위해,건강 관리를 위해
53362103,20230607,F,20대,경상남도,300만원 미만,스트레스 해소를 위해,자기만족-즐거움을 위해
53362173,20230607,F,60대,강원도,300만원 미만,마음의 안정-휴식을 위해,건강 관리를 위해
53362237,20230607,F,40대,인천광역시,무응답,마음의 안정-휴식을 위해,없음
53362254,20230607,F,20대,서울특별시,500이상700만원 미만,대인 관계-교제를 위해,가족-지인 등과 시간을 보내기 위해
53362286,20230607,M,50대,경기도,500이상700만원 미만,스트레스 해소를 위해,마음의 안정-휴식을 위해
53362785,20230607,M,40대,부산광역시,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53362877,20230607,M,60대,서울특별시,300이상500만원 미만,스트레스 해소를 위해,자기만족-즐거움을 위해
53362990,20230607,M,50대,대전광역시,300이상500만원 미만,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53363009,20230607,M,20대,서울특별시,300만원 미만,가족-지인 등과 시간을 보내기 위해,스트레스 해소를 위해
53363189,20230607,F,30대,경기도,300이상500만원 미만,남는 시간을 보내기 위해,가족-지인 등과 시간을 보내기 위해
53363221,20230607,F,40대,광주광역시,500이상700만원 미만,자기 계발을 위해,건강 관리를 위해
53363225,20230607,M,40대,경상북도,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,대인 관계-교제를 위해
53363481,20230607,F,50대,강원도,300만원 미만,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
53363513,20230607,F,40대,인천광역시,500이상700만원 미만,자기만족-즐거움을 위해,건강 관리를 위해
53363760,20230607,M,40대,서울특별시,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53363768,20230607,F,60대,경상남도,300이상500만원 미만,마음의 안정-휴식을 위해,건강 관리를 위해
53363867,20230607,F,50대,인천광역시,700만원 이상,건강 관리를 위해,대인 관계-교제를 위해
53364135,20230607,M,60대,부산광역시,700만원 이상,자기만족-즐거움을 위해,건강 관리를 위해
53364317,20230607,M,30대,경상남도,700만원 이상,스트레스 해소를 위해,자기만족-즐거움을 위해
53364326,20230607,M,60대,대구광역시,500이상700만원 미만,자기만족-즐거움을 위해,없음
53364378,20230607,F,50대,부산광역시,300이상500만원 미만,건강 관리를 위해,자기만족-즐거움을 위해
53364550,20230607,F,20대,경상남도,무응답,자기만족-즐거움을 위해,스트레스 해소를 위해
53364735,20230607,M,60대,경기도,300이상500만원 미만,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53364780,20230607,F,50대,경기도,700만원 이상,건강 관리를 위해,자기만족-즐거움을 위해
53364857,20230607,F,50대,경기도,700만원 이상,건강 관리를 위해,가족-지인 등과 시간을 보내기 위해
53364969,20230607,M,40대,충청남도,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,건강 관리를 위해
53365008,20230607,F,30대,부산광역시,300만원 미만,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53365037,20230607,F,60대,서울특별시,500이상700만원 미만,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해
53365093,20230607,F,40대,경기도,300이상500만원 미만,마음의 안정-휴식을 위해,대인 관계-교제를 위해
53365389,20230607,F,40대,서울특별시,700만원 이상,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53365661,20230607,F,60대,강원도,300만원 미만,건강 관리를 위해,자기만족-즐거움을 위해
53365674,20230607,F,40대,광주광역시,700만원 이상,자기만족-즐거움을 위해,건강 관리를 위해
53365692,20230607,M,60대,경상북도,300만원 미만,대인 관계-교제를 위해,남는 시간을 보내기 위해
53365743,20230607,F,60대,전라남도,300이상500만원 미만,자기만족-즐거움을 위해,건강 관리를 위해
53365794,20230607,F,40대,인천광역시,700만원 이상,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해
53365843,20230607,M,40대,경기도,700만원 이상,자기만족-즐거움을 위해,자기 계발을 위해
53365861,20230607,F,30대,대전광역시,700만원 이상,건강 관리를 위해,가족-지인 등과 시간을 보내기 위해
53366029,20230607,F,50대,서울특별시,300이상500만원 미만,마음의 안정-휴식을 위해,없음
53366150,20230607,F,60대,대구광역시,300이상500만원 미만,마음의 안정-휴식을 위해,대인 관계-교제를 위해
53366185,20230607,M,60대,충청남도,300이상500만원 미만,대인 관계-교제를 위해,남는 시간을 보내기 위해
53366213,20230607,F,40대,경기도,500이상700만원 미만,건강 관리를 위해,가족-지인 등과 시간을 보내기 위해
53366285,20230607,M,50대,경상남도,300이상500만원 미만,자기 계발을 위해,건강 관리를 위해
53366480,20230607,M,40대,경기도,300이상500만원 미만,마음의 안정-휴식을 위해,남는 시간을 보내기 위해
53366575,20230607,M,40대,경상남도,700만원 이상,건강 관리를 위해,대인 관계-교제를 위해
53366761,20230607,M,60대,경상남도,무응답,건강 관리를 위해,가족-지인 등과 시간을 보내기 위해
53366820,20230607,M,60대,서울특별시,500이상700만원 미만,건강 관리를 위해,가족-지인 등과 시간을 보내기 위해
53366823,20230607,M,50대,경기도,300이상500만원 미만,스트레스 해소를 위해,건강 관리를 위해
53366911,20230607,M,50대,서울특별시,300만원 미만,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53366957,20230607,M,30대,경기도,300이상500만원 미만,스트레스 해소를 위해,마음의 안정-휴식을 위해
53366987,20230607,F,30대,제주특별자치도,500이상700만원 미만,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해
53367124,20230607,M,50대,부산광역시,300이상500만원 미만,스트레스 해소를 위해,마음의 안정-휴식을 위해
53367292,20230607,M,50대,대전광역시,700만원 이상,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
53367364,20230607,F,60대,광주광역시,무응답,마음의 안정-휴식을 위해,건강 관리를 위해
53367420,20230607,F,40대,서울특별시,300이상500만원 미만,자기 계발을 위해,없음
53367492,20230607,F,60대,대전광역시,500이상700만원 미만,마음의 안정-휴식을 위해,스트레스 해소를 위해
53367692,20230607,M,50대,서울특별시,300만원 미만,스트레스 해소를 위해,가족-지인 등과 시간을 보내기 위해
53367703,20230607,F,60대,충청남도,300이상500만원 미만,남는 시간을 보내기 위해,마음의 안정-휴식을 위해
53367824,20230607,F,30대,울산광역시,300만원 미만,자기만족-즐거움을 위해,스트레스 해소를 위해
53367883,20230607,F,40대,충청남도,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53367914,20230607,M,30대,경기도,300만원 미만,자기만족-즐거움을 위해,없음
53368108,20230607,M,50대,경상북도,300만원 미만,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53368177,20230607,M,40대,경상남도,300이상500만원 미만,대인 관계-교제를 위해,가족-지인 등과 시간을 보내기 위해
53368195,20230607,M,60대,서울특별시,500이상700만원 미만,건강 관리를 위해,자기만족-즐거움을 위해
53368424,20230607,M,20대,경기도,무응답,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
53368613,20230607,F,60대,충청남도,700만원 이상,자기만족-즐거움을 위해,자기 계발을 위해
53368666,20230607,M,50대,부산광역시,300만원 미만,건강 관리를 위해,마음의 안정-휴식을 위해
53368720,20230607,F,20대,충청북도,300만원 미만,남는 시간을 보내기 위해,스트레스 해소를 위해
53368833,20230607,M,50대,경상북도,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53368944,20230607,M,30대,경기도,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,스트레스 해소를 위해
53369577,20230607,F,20대,경기도,300만원 미만,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
53369595,20230607,M,30대,대전광역시,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,없음
53369810,20230607,M,40대,경기도,300이상500만원 미만,마음의 안정-휴식을 위해,스트레스 해소를 위해
53369814,20230607,F,50대,경기도,무응답,건강 관리를 위해,가족-지인 등과 시간을 보내기 위해
53369837,20230607,F,40대,경기도,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53369853,20230607,M,40대,서울특별시,300이상500만원 미만,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53369864,20230607,M,40대,서울특별시,300이상500만원 미만,마음의 안정-휴식을 위해,스트레스 해소를 위해
53369869,20230607,M,50대,서울특별시,700만원 이상,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해
53369978,20230607,F,50대,충청남도,300만원 미만,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53370453,20230607,M,30대,전라북도,300이상500만원 미만,자기만족-즐거움을 위해,건강 관리를 위해
53370542,20230607,M,20대,인천광역시,300이상500만원 미만,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해
53370946,20230607,F,60대,경기도,300이상500만원 미만,기타,가족-지인 등과 시간을 보내기 위해
53371040,20230607,F,50대,전라북도,500이상700만원 미만,마음의 안정-휴식을 위해,스트레스 해소를 위해
53371042,20230607,M,40대,경기도,300이상500만원 미만,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
53371074,20230607,F,20대,대구광역시,700만원 이상,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해
53371176,20230607,M,50대,부산광역시,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53371210,20230607,M,60대,경기도,300이상500만원 미만,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53371387,20230607,M,20대,서울특별시,700만원 이상,스트레스 해소를 위해,가족-지인 등과 시간을 보내기 위해
53371458,20230607,F,40대,광주광역시,300만원 미만,마음의 안정-휴식을 위해,남는 시간을 보내기 위해
53371496,20230607,M,50대,서울특별시,700만원 이상,건강 관리를 위해,마음의 안정-휴식을 위해
53371588,20230607,M,60대,서울특별시,300만원 미만,건강 관리를 위해,남는 시간을 보내기 위해
53371649,20230607,M,30대,경기도,700만원 이상,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53371793,20230607,M,30대,서울특별시,500이상700만원 미만,스트레스 해소를 위해,마음의 안정-휴식을 위해
53371936,20230607,F,30대,서울특별시,300이상500만원 미만,자기만족-즐거움을 위해,건강 관리를 위해
53372075,20230607,F,30대,인천광역시,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,없음
53372096,20230607,F,30대,경기도,300이상500만원 미만,스트레스 해소를 위해,마음의 안정-휴식을 위해
53372308,20230607,F,40대,경기도,무응답,가족-지인 등과 시간을 보내기 위해,스트레스 해소를 위해
53372379,20230607,F,20대,전라북도,700만원 이상,대인 관계-교제를 위해,스트레스 해소를 위해
53372667,20230607,M,40대,울산광역시,700만원 이상,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
53372758,20230607,F,40대,충청남도,500이상700만원 미만,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53372933,20230607,F,60대,충청북도,300만원 미만,건강 관리를 위해,마음의 안정-휴식을 위해
53372959,20230607,F,20대,광주광역시,300만원 미만,남는 시간을 보내기 위해,스트레스 해소를 위해
53372984,20230607,M,40대,제주특별자치도,300이상500만원 미만,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
53373035,20230607,F,40대,경기도,300이상500만원 미만,스트레스 해소를 위해,가족-지인 등과 시간을 보내기 위해
53373220,20230607,M,40대,서울특별시,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,스트레스 해소를 위해
53373412,20230607,M,40대,강원도,500이상700만원 미만,스트레스 해소를 위해,가족-지인 등과 시간을 보내기 위해
53373609,20230607,M,50대,경기도,300만원 미만,가족-지인 등과 시간을 보내기 위해,스트레스 해소를 위해
53373841,20230607,F,30대,경기도,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,남는 시간을 보내기 위해
53373906,20230607,F,20대,경기도,700만원 이상,남는 시간을 보내기 위해,마음의 안정-휴식을 위해
53374150,20230607,M,50대,경기도,300이상500만원 미만,마음의 안정-휴식을 위해,대인 관계-교제를 위해
53374229,20230607,M,30대,경기도,500이상700만원 미만,마음의 안정-휴식을 위해,스트레스 해소를 위해
53374408,20230607,M,20대,서울특별시,300이상500만원 미만,건강 관리를 위해,마음의 안정-휴식을 위해
53374470,20230607,F,60대,경기도,700만원 이상,건강 관리를 위해,스트레스 해소를 위해
53374531,20230607,M,50대,경기도,300만원 미만,건강 관리를 위해,남는 시간을 보내기 위해
53374587,20230607,F,30대,세종특별자치시,700만원 이상,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
