"통계분류(1)",통계분류(2),2016,2016,2016,2016,2016,2016,2016,2016,2016,2018,2018,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2021,2021,2021,2022,2022,2022,2022,2022,2022,2022,2022,2022
"통계분류(1)",통계분류(2),표본수,매우 그렇지 않다,그렇지 않다,다소 그렇지 않다,보통이다,다소 그렇다,그렇다,매우 그렇다,평균,표본수,매우 그렇지 않다,그렇지 않다,다소 그렇지 않다,보통이다,다소 그렇다,그렇다,매우 그렇다,평균,표본수,매우 그렇지 않다,그렇지 않다,다소 그렇지 않다,보통이다,다소 그렇다,그렇다,매우 그렇다,평균,표본수,매우 그렇지 않다,그렇지 않다,다소 그렇지 않다,보통이다,다소 그렇다,그렇다,매우 그렇다,평균,표본수,매우 그렇지 않다,그렇지 않다,다소 그렇지 않다,보통이다,다소 그렇다,그렇다,매우 그렇다,평균,표본수,매우 그렇지 않다,그렇지 않다,다소 그렇지 않다,보통이다,다소 그렇다,그렇다,매우 그렇다,평균
"가구주여부별",가구주,2106,1.2,2.8,6.6,18.2,35.6,28.5,7.1,5,2654,0.7,1.8,4.4,23.8,43.9,20.1,5.4,4.9,3138,2.1,2.5,4.5,16.5,30.7,31.9,11.8,5.1,2186,2.7,2.7,4.5,23.4,33.7,25.3,7.8,4.9,1804,2.1,3.1,6.6,21.6,34.5,24.5,7.6,4.9,2015,1.8,2.1,3.5,14.5,36.4,31.2,10.4,5.2
"가구주여부별",가구주 아님,2515,1,3.1,5.2,20.2,38.9,25.8,5.8,4.9,2359,0.3,1.1,3.8,22.1,43.8,23.4,5.5,5,1673,2.3,2.2,4,14.8,32.1,34.5,10.2,5.2,2215,3.4,1.9,4.4,22.7,34.5,27.3,5.8,4.9,1736,2.6,3.5,4.5,22,35.4,25.5,6.5,4.9,1911,1.7,2.5,3.1,14.8,36.1,33.1,8.7,5.2
"종사자지위별",상용근로자,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1463,1.9,1.2,3.3,14.6,33.1,35.1,10.9,5.2,1434,3.4,2.1,3.6,20.5,35.8,27.3,7.4,4.9,1232,3.2,3.9,6.5,19.6,34.2,25.3,7.3,4.8,1325,1.1,2.1,3.6,13.6,36.5,33.5,9.6,5.2
"종사자지위별",임시근로자,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,230,2.1,3.2,5.7,18.5,27.4,30.6,12.5,5.1,188,3.4,2.6,4.2,29.9,34.2,20.8,4.9,4.7,202,1.5,5.2,4,23.8,34.9,23.9,6.7,4.8,235,0.3,5.1,3.6,18,28.8,31.1,13.2,5.2
"종사자지위별",일용근로자,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,73,-,3.4,5.6,19.3,27.2,35.3,9.2,5.1,48,0.7,0,9.2,14.3,34.9,29.5,11.3,5.2,66,1.3,1.6,4.9,23.9,26.7,28.9,12.7,5.1,77,-,3.3,3.5,16.1,43.4,24.5,9.2,5.1
"종사자지위별",고용원이 있는 자영업자,169,1.6,0.8,4,16.5,30.6,34.7,11.7,5.2,144,0.2,1.5,5.5,26.9,37.9,22.7,5.3,4.9,198,0.9,3.6,4.1,13.3,31.5,36.2,10.4,5.2,233,1.5,1.3,5.1,17.9,37.3,26.1,10.8,5.1,165,1.5,0.8,8.7,20,33.1,24.1,11.9,5,158,2.6,1.9,2.3,12.1,23.5,40.9,16.7,5.4
"종사자지위별",고용원이 없는 자영업자,578,0.9,2.9,6,19.1,35.3,31.9,3.9,5,748,1.1,1.8,4.3,22.7,38.6,24.8,6.8,4.97,939,1.8,3.2,5,16.9,31.5,31.1,10.5,5.1,729,2.1,2.8,4.3,25.5,33.3,26.3,5.8,4.9,577,1.7,2.8,5.4,24.6,38.5,21.4,5.6,4.8,653,1.1,1.8,2.1,16.9,39.8,28.9,9.4,5.2
"종사자지위별",무급가족종사자,86,2,1.1,11.1,30.5,34.1,18.7,2.5,4.6,58,-,1.7,2.3,27.7,34.9,26.9,6.5,5.03,109,2.7,2.4,1.3,14.4,28.8,36.5,13.9,5.3,64,0,0,11.4,19.6,30.6,33.4,5,5,56,4.1,2.1,9.8,32.2,32.8,15.1,3.9,4.5,64,2.1,2,4.1,19,35.2,37.6,-,5
"종사자지위별",기타종사자,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27,1.4,4.6,-,30.1,21.2,25.3,17.4,5.1,30,0,0,5.2,20.9,27.6,37.9,8.4,5.2,18,-,12.3,-,18,2.7,47.3,19.7,5.3,28,-,-,-,17.6,21.5,41.6,19.3,5.6
"종사자지위별",해당없음(무직),1749,0.7,4.4,6.1,19.4,39.1,24.8,5.6,4.9,1636,0.2,1.6,5,22.2,42.4,22.9,5.8,4.97,1772,2.8,2.6,4.7,15.7,30.7,32.2,11.4,5.1,1675,3.7,2.4,4.8,24.3,32.9,25.8,6,4.8,1224,2,3.1,4.3,22.1,35.4,26.6,6.4,4.9,1386,3,2.6,3.6,14.2,37.1,31.5,8,5.1
"종사자지위별",임금.봉급 근로자,2039,1.4,2.1,5.5,19.2,37.5,27.1,7.2,5,2427,0.6,1.2,3.3,23,46.8,20.2,4.9,4.94,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"가구소득별",100만원 미만,202,0,7.8,7.2,19.1,31.4,26,8.5,4.9,282,1.2,1.7,7.8,28,43.9,14.4,3.1,4.67,382,3.4,5.7,6.3,23.5,29.9,23.2,8,4.7,290,4.5,5.2,6,32.7,30.8,18.8,2,4.4,222,2.8,5.7,8.1,25,33.5,19.4,5.4,4.6,323,3,4.5,5.6,16.2,35.8,29.7,5.2,4.9
"가구소득별",100~200만원,348,1,4.9,7.6,20.9,35.2,22.6,7.8,4.8,417,0.4,2.7,7.2,33.4,33.2,18.1,5,4.71,424,3.8,2.2,6.9,20.5,27.5,28.9,10.3,4.9,299,2.6,3.6,7,29.8,29.2,23.1,4.7,4.7,265,1.1,3,5.4,26.7,37.4,21.8,4.6,4.8,288,2,2.8,8.3,16.3,34.3,30.7,5.5,4.9
"가구소득별",200~300만원,633,0.8,4,5.6,21.5,38.6,25.6,4,4.9,812,0.2,1.1,5.3,23.4,45.6,18.8,5.7,4.92,729,2.8,2.5,6.1,17.6,27.9,30.9,12.1,5.1,581,2.1,2.9,5.3,20,36.4,25.4,7.9,4.9,462,2.3,3.4,6.9,22.5,35.7,22.4,6.6,4.8,494,2.2,2.3,3.9,13.4,42.5,28.7,7,5.1
"가구소득별",300~400만원,1023,1.2,3.9,7,18,38.6,26.8,4.5,4.9,1066,0.8,1.5,4.3,22.6,46,21.2,3.7,4.9,973,2.3,2,4.4,17.3,30.8,32.7,10.5,5.1,806,3.2,2.1,4.4,25.2,30.9,27.4,6.8,4.9,628,3.5,1.7,6.2,22.1,34.7,23.3,8.5,4.9,686,1.6,2,3.3,16.9,37.5,31,7.7,5.1
"가구소득별",400~500만원,1091,0.9,2.1,5.4,19.7,37.7,27.6,6.7,5,1117,0.6,1.6,3.2,24.8,41.7,21.8,6.2,4.95,845,1.7,1.7,3.6,12.7,31.5,35.9,12.9,5.3,817,3.4,2.2,4.4,22.5,37.4,23.7,6.4,4.9,602,2.2,3.1,3.9,25.7,37.4,22.5,5.3,4.8,719,1.7,2,2.3,15.1,33.2,35.8,9.9,5.2
"가구소득별",500~600만원,714,1.9,2.1,5.8,18,39.6,26.9,5.7,4.9,718,0.2,1.8,3.2,17.2,50.6,21.5,5.5,5.03,738,1.2,2.3,2.6,14.6,35.7,33.2,10.4,5.2,681,3.3,1.6,3.7,22.1,33.9,29.8,5.7,4.9,579,2.5,4.7,4.5,21.3,36.1,24,7,4.8,613,1.4,3,2.8,14.8,34.4,33.3,10.4,5.2
"가구소득별",600만원 이상,610,0.8,2,4.3,19.9,34.7,28.7,9.6,5.1,601,0.3,0.3,3.2,21,39.5,28.5,7.2,5.13,720,2.1,2.5,3.5,13.1,31.7,36.1,11,5.2,927,2.9,1.8,3.9,20.5,34.7,27.9,8.2,5,782,1.8,3.3,5.8,16.7,31.8,32.2,8.4,5,803,1.7,1.9,2.7,12.9,37.2,31.5,12.1,5.2
"지역규모별",대도시,2205,0.5,2.4,6.5,18.6,34.6,30,7.4,5,2315,0.5,1.9,4,22.6,45,22.4,3.7,4.91,1959,2.7,1.4,3.9,15.6,30.8,35.3,10.2,5.2,1990,5,2.5,4.7,19.7,34.8,28,5.2,4.8,1629,4,4,5.5,20.5,36.1,24.2,5.7,4.8,1930,1.5,2.1,2.2,12.8,35.8,36.9,8.9,5.3
"지역규모별",중소도시,1556,1.3,3.5,5.8,19.5,41.2,22.7,6,4.9,1717,0.5,1.1,3.4,22.9,43.2,21.9,6.9,5.01,1640,1.6,3.2,5.1,14.7,31.2,31.4,12.8,5.2,1645,1.3,1.7,4.5,26.1,31.8,26.5,8.2,5,1260,0.9,2.5,6,22.3,32.2,27,9.2,5,1171,2.1,2.3,4.4,17,39.9,24.4,10,5
"지역규모별",읍면지역,860,2.5,3.6,3.7,21.2,37.7,27.6,3.8,4.9,981,0.5,0.7,5.9,23.8,42,19.8,7.2,4.95,1212,2.1,2.9,3.5,17.7,32.7,31.4,9.8,5.1,766,2,2.9,3.8,24.7,37.3,22,7.3,4.9,651,1.3,3.7,4.4,24,38.5,22.8,5.3,4.8,825,1.9,3.3,4.2,15.8,30.5,34,10.2,5.1
"권역별",수도권,1812,1.3,3.6,6.5,19.9,35.1,27.1,6.6,4.9,1777,0.3,1.7,3.3,19.8,42.9,25.1,6.9,5.06,1575,2.4,1.9,5.2,16.8,33.8,31.3,8.8,5.1,1946,5,2.5,5,22.1,36,23.6,5.8,4.8,1064,3.9,4,6.7,23.9,31.8,23,6.7,4.7,1268,2.8,3,3.8,14.9,39.9,27.9,7.8,5
"권역별",강원/제주권,329,2.4,4.4,4.7,31.9,23.3,17,16.3,4.9,374,3.7,4.3,5.7,33.6,20.4,16.4,15.8,4.75,372,5.5,4.1,1.3,20.1,37.1,26.4,5.5,4.8,143,5.1,1.1,9.2,28.8,34.6,16.4,4.7,4.5,357,-,0.8,6.3,33.2,40.2,14.9,4.6,4.8,342,2.9,2.2,6.2,22.9,31.1,23.7,10.9,4.9
"권역별",충청/세종권,857,0.4,1.8,7.2,21,49.1,17.7,2.8,4.8,883,0.3,0.7,7.4,29.3,37.8,19.5,5,4.82,800,0.9,2.7,3,11.3,35.7,38.2,8.2,5.3,378,1.3,6.1,4.8,34.2,25.2,26.3,2.1,4.6,408,0.9,2.6,1.7,19.4,43,27,5.4,5,515,0.2,3.1,1.7,22,38.7,28.2,6.2,5.1
"권역별",호남권,324,1.8,4.2,4.2,16.4,31.6,34.7,7,5,277,2.8,0.4,1.1,26.9,42.7,24,2.1,4.87,614,3,4.3,4.2,13.7,25.2,28.9,20.7,5.2,404,3.5,2,4.7,22.4,25.8,24,17.6,5.1,506,1.6,3.3,7.7,20.1,33.5,21.7,12,4.9,449,1.4,1.8,1.7,19.2,33.2,32.2,10.5,5.2
"권역별",대경권,550,0.2,0.4,2.2,18.3,45.6,28.6,5,5.1,581,0.5,0.5,6,23.1,43.9,22.7,3.3,4.91,430,3.1,4.3,7.1,19.7,37.1,25.1,3.5,4.7,570,0.8,2.2,4.9,21.2,36.7,31.2,3,5,523,0.3,5.6,5.8,18.6,38.5,28.2,2.9,4.9,516,0.4,2.8,4.5,13.4,49.1,27,3,5
