SEQ_NO,SCCNT_YM,ORIGIN_ID,REPRSNT_KWRD_NM,SRCHWRD_NM,SCCNT_VALUE,ORIGIN_CL_NM
34609,2023-06,528,자라섬 국제재즈페스티벌,자라섬국제재즈페스티벌,200,문화축제
34610,2023-06,192,장고항 실치축제,장고항실치축제,590,문화축제
34611,2023-06,793,장미꽃 필(feel)무렵,장미꽃필무렵,27740,문화축제
34612,2023-06,1022,장미축제,장미축제,45720,문화축제
34613,2023-06,582,장보고수산물축제,장보고수산물축제,20,문화축제
34614,2023-06,276,장수 한우랑 사과랑 축제,장수한우랑사과랑축제,240,문화축제
34615,2023-06,1146,전국관악경연대회,전국관악경연대회,30,문화축제
34616,2023-06,1147,전국합창경연대회,전국합창경연대회,29,문화축제
34617,2023-06,503,전주국제발효식품엑스포,전주국제발효식품엑스포,110,문화축제
34618,2023-06,499,전주단오축제,전주단오축제,2660,문화축제
34619,2023-06,497,전주대사습놀이,전주대사습놀이,5390,문화축제
34620,2023-06,498,전주세계소리축제,전주세계소리축제,2230,문화축제
34621,2023-06,502,전주한지문화축제,전주한지문화축제,260,문화축제
34622,2023-06,899,전포카페거리축제,전포카페거리축제,30,문화축제
34623,2023-06,1055,정선아리랑제,정선아리랑제,1320,문화축제
34624,2023-06,708,정월대보름 행사,정월대보름행사,30,문화축제
34625,2023-06,1138,정월대보름축제,정월대보름축제,40,문화축제
34626,2023-06,342,정월대보름행사,정월대보름행사,30,문화축제
34627,2023-06,355,정조대왕 능행차 공동재현,정조대왕능행차공동재현,110,문화축제
34628,2023-06,851,제 9회 수월봉 트레일,수월봉트레일,10,문화축제
34629,2023-06,545,제10회 독산성 문화제,독산성문화제,16,문화축제
34630,2023-06,772,제10회 무궁화축제,무궁화축제,210,문화축제
34631,2023-06,6,제11회 마포나루새우젓축제,마포나루새우젓축제,150,문화축제
34632,2023-06,1043,제11회 삼락벚꽃축제,삼락벚꽃축제,30,문화축제
34633,2023-06,847,제11회 우도소라축제,우도소라축제,40,문화축제
34634,2023-06,399,제11회 진안고원 수박축제,진안고원수박축제,430,문화축제
34635,2023-06,718,제12회 사천시농업한마당축제,사천시농업한마당축제,15,문화축제
34636,2023-06,269,제12회 지리산산청곶감축제,지리산산청곶감축제,14,문화축제
34637,2023-06,273,제13회 기산국악제전,기산국악제전,19,문화축제
34638,2023-06,1,제13회 영동포도축제,영동포도축제,3750,문화축제
34639,2023-06,486,제13회 청도유등제,청도유등제,1810,문화축제
34640,2023-06,564,제14회 광명시평생학습축제,광명시평생학습축제,12,문화축제
34641,2023-06,507,제14회 부산국제매직페스티벌,부산국제매직페스티벌,14010,문화축제
34642,2023-06,508,제14회 부산국제어린이청소년영화제,부산국제어린이청소년영화제,1740,문화축제
34643,2023-06,1100,제14회 수국꽃 문화축제,수국꽃문화축제,160,문화축제
34644,2023-06,581,제14회 시흥갯골축제,시흥갯골축제,1470,문화축제
34645,2023-06,580,제14회 전국해양스포츠제전,전국해양스포츠제전,760,문화축제
34646,2023-06,59,제14회 정읍 구절초꽃축제,정읍구절초꽃축제,14,문화축제
34647,2023-06,89,제15회 구리 코스모스 축제,구리코스모스축제,260,문화축제
34648,2023-06,88,제15회 구리한강 유채꽃 축제,구리한강유채꽃축제,167,문화축제
34649,2023-06,288,제15회 마곡사신록축제,마곡사신록축제,14,문화축제
34650,2023-06,512,제15회 부산세계불꽃축제,부산세계불꽃축제,50,문화축제
34651,2023-06,761,제15회 영등포 여의도 봄꽃축제,영등포여의도봄꽃축제,100,문화축제
34652,2023-06,540,제15회 영산포 홍어축제,영산포홍어축제,80,문화축제
34653,2023-06,783,제15회 영양산나물축제,영양산나물축제,4480,문화축제
34654,2023-06,373,제15회 차성문화제,차성문화제,50,문화축제
34655,2023-06,34,제15회 파주개성인삼축제,파주개성인삼축제,110,문화축제
34656,2023-06,567,제16회 광명시평생학습축제,광명시평생학습축제,12,문화축제
34657,2023-06,91,제16회 구리 코스모스 축제,구리코스모스축제,260,문화축제
34658,2023-06,90,제16회 구리한강 유채꽃 축제,구리한강유채꽃축제,167,문화축제
34659,2023-06,297,제16회 마곡사신록축제,마곡사신록축제,14,문화축제
34660,2023-06,672,제16회 방선문축제,방선문축제,14,문화축제
34661,2023-06,642,제16회 추억의 충장축제,추억의충장축제,60,문화축제
34662,2023-06,92,제17회 구리 유채꽃 축제,구리유채꽃축제,300,문화축제
34663,2023-06,93,제17회 구리 코스모스 축제,구리코스모스축제,260,문화축제
34664,2023-06,331,제17회 한여름밤의 축제,한여름밤의축제,90,문화축제
34665,2023-06,94,제18회 구리 유채꽃 축제,구리유채꽃축제,300,문화축제
34666,2023-06,95,제18회 구리 코스모스 축제,구리코스모스축제,260,문화축제
34667,2023-06,1044,제18회 사상강변축제,사상강변축제,48,문화축제
34668,2023-06,219,제18회 전라병영성 축제,전라병영성축제,17,문화축제
34669,2023-06,671,제18회삼양검은모래축제,삼양검은모래축제,130,문화축제
34670,2023-06,96,제19회 구리 유채꽃 축제,구리유채꽃축제,300,문화축제
34671,2023-06,97,제19회 구리 코스모스 축제,구리코스모스축제,260,문화축제
34672,2023-06,668,제19회 도두오래물축제,도두오래물축제,80,문화축제
34673,2023-06,270,제19회 산청한방약초축제,산청한방약초축제,840,문화축제
34674,2023-06,500,제19회 전주국제영화제,전주국제영화제,4880,문화축제
34675,2023-06,779,제19회광안리어방축제,광안리어방축제,1210,문화축제
34676,2023-06,1077,제1회 대청호 벚꽃축제,대청호벚꽃축제,70,문화축제
34677,2023-06,541,제1회 천년나주목읍성문화축제,천년나주목읍성문화축제,11,문화축제
34678,2023-06,79,제1회의성슈퍼푸드마늘축제,의성슈퍼푸드마늘축제,18,문화축제
34679,2023-06,548,제20회 청양고추.구기자축제,청양고추구기자축제,270,문화축제
34680,2023-06,44,제21회 고성통일명태축제,고성통일명태축제,20,문화축제
34681,2023-06,5,제22회 과천축제,과천축제,810,문화축제
34682,2023-06,1122,제22회 무안연꽃축제,무안연꽃축제,10160,문화축제
34683,2023-06,1028,제22회 보령머드축제,보령머드축제,55400,문화축제
34684,2023-06,769,제22회 찰옥수수축제,찰옥수수축제,40,문화축제
34685,2023-06,371,제23회 단양온달문화축제,단양온달문화축제,40,문화축제
34686,2023-06,35,제23회 파주장단콩축제,파주장단콩축제,430,문화축제
34687,2023-06,1104,제23회 황매산철쭉제,황매산철쭉제,70,문화축제
34688,2023-06,319,제24회 봉화산 철쭉제,봉화산철쭉제,12,문화축제
34689,2023-06,511,제24회 부산국제영화제,부산국제영화제,32420,문화축제
34690,2023-06,509,제24회 부산바다축제,부산바다축제,12420,문화축제
34691,2023-06,510,제24회 송정해변축제,송정해변축제,20,문화축제
34692,2023-06,222,제25회 남도음식문화큰잔치,남도음식문화큰잔치,110,문화축제
34693,2023-06,318,제25회 지리산 바래봉 철쭉제,지리산바래봉철쭉제,30,문화축제
34694,2023-06,895,제26회 연천구석기축제,연천구석기축제,1160,문화축제
34695,2023-06,568,제26회 오리문화제,오리문화제,460,문화축제
34696,2023-06,1101,제27회 영도다리축제,영도다리축제,570,문화축제
34697,2023-06,1155,제27회 화도진축제,화도진축제,3150,문화축제
34698,2023-06,685,제28회 함안낙화놀이,함안낙화놀이,26610,문화축제
34699,2023-06,1156,제28회 화도진축제,화도진축제,3150,문화축제
34700,2023-06,1157,제29회 화도진축제,화도진축제,3150,문화축제
34701,2023-06,58,제30회 정읍사문화제,정읍사문화제,110,문화축제
34702,2023-06,1158,제30회 화도진축제,화도진축제,3150,문화축제
34703,2023-06,316,제31회 지리산 뱀사골 고로쇠 약수제,지리산뱀사골고로쇠약수제,22,문화축제
34704,2023-06,32,제32회 율곡문화제,율곡문화제,50,문화축제
34705,2023-06,683,제32회 함안아라문화제,함안아라문화제,25,문화축제
34706,2023-06,234,제33회 비사벌문화제,비사벌문화제,15,문화축제
34707,2023-06,1103,제35회 대야문화제,대야문화제,20,문화축제
34708,2023-06,43,제37회 고성군민의 날 및 수성문화제,고성군민의날및수성문화제,23,문화축제
34709,2023-06,372,제37회 단양소백산철쭉제,단양소백산철쭉제,12390,문화축제
34710,2023-06,846,제37회 제주유채꽃축제,제주유채꽃축제,660,문화축제
34711,2023-06,221,제3회 강진만 춤추는 갈대축제,강진만춤추는갈대축제,15,문화축제
34712,2023-06,130,제3회 낙동강세계평화 문화대축전,낙동강세계평화문화대축전,180,문화축제
34713,2023-06,419,제3회 평화누리길 걷기행사,평화누리길걷기행사,23,문화축제
34714,2023-06,775,제3회 홍천사과축제,홍천사과축제,50,문화축제
34715,2023-06,268,제43회 남명선비문화축제,남명선비문화축제,20,문화축제
34716,2023-06,218,제46회 강진청자축제,강진청자축제,450,문화축제
34717,2023-06,377,제47회 신라문화제,신라문화제,480,문화축제
34718,2023-06,1066,제47회의병제전,의병제전,18,문화축제
34719,2023-06,132,제4회 낙동강세계평화 문화대축전,낙동강세계평화문화대축전,180,문화축제
34720,2023-06,129,제4회 칠곡 세계 인형음악극 축제,칠곡세계인형음악극축제,17,문화축제
34721,2023-06,2,제50회 영동난계국악축제,영동난계국악축제,720,문화축제
34722,2023-06,60,제52회 황토현동학농민혁명기념제,황토현동학농민혁명기념제,19,문화축제
34723,2023-06,383,제56회 수원화성문화제,수원화성문화제,2000,문화축제
34724,2023-06,778,제58회 천령문화제,천령문화제,20,문화축제
34725,2023-06,134,제5회 낙동강세계평화 문화대축전,낙동강세계평화문화대축전,180,문화축제
34726,2023-06,131,제5회 칠곡 세계 인형음악극 축제,칠곡세계인형음악극축제,17,문화축제
34727,2023-06,282,제63회 백제문화제,백제문화제,3250,문화축제
34728,2023-06,291,제64회 백제문화제,백제문화제,3250,문화축제
34729,2023-06,302,제65회 백제문화제,백제문화제,3250,문화축제
34730,2023-06,858,제6회 국제전기자동차엑스포,국제전기자동차엑스포,120,문화축제
34731,2023-06,136,제6회 낙동강세계평화 문화대축전,낙동강세계평화문화대축전,180,문화축제
34732,2023-06,133,제6회 칠곡 세계 인형음악극 축제,칠곡세계인형음악극축제,17,문화축제
34733,2023-06,137,제7회 낙동강세계평화문화 대축전,낙동강세계평화문화대축전,180,문화축제
34734,2023-06,124,제7회 도심 속 바다축제,도심속바다축제,13,문화축제
34735,2023-06,667,제7회 월대천 축제,월대천축제,30,문화축제
34736,2023-06,135,제7회 칠곡 세계 인형음악극 축제,칠곡세계인형음악극축제,17,문화축제
34737,2023-06,317,제89회 춘향제,춘향제,6050,문화축제
34738,2023-06,240,제8회 낙동강 구포나루 축제,낙동강구포나루축제,30,문화축제
34739,2023-06,3,제8회 대한민국와인축제,대한민국와인축제,250,문화축제
34740,2023-06,897,제8회 북페스티벌,북페스티벌,510,문화축제
34741,2023-06,77,제8회의성세계연축제,의성세계연축제,44,문화축제
34742,2023-06,840,제주 라프 별빛축제,제주라프별빛축제,29,문화축제
34743,2023-06,843,제주들불축제,제주들불축제,710,문화축제
34744,2023-06,842,제주왕벚꽃축제,제주왕벚꽃축제,70,문화축제
34745,2023-06,875,제주유채꽃축제,제주유채꽃축제,660,문화축제
34746,2023-06,855,제주푸드앤와인페스티벌,제주푸드앤와인페스티벌,250,문화축제
34747,2023-06,865,제주해비치아트페스티벌,제주해비치아트페스티벌,7560,문화축제
34748,2023-06,99,제천국제음악영화제,제천국제음악영화제,9640,문화축제
34749,2023-06,100,제천의병제,제천의병제,30,문화축제
34750,2023-06,720,조선통신사 축제,조선통신사축제,190,문화축제
34751,2023-06,411,주안미디어문화축제,주안미디어문화축제,20,문화축제
34752,2023-06,321,지리산 뱀사골 단풍제,지리산뱀사골단풍제,14,문화축제
34753,2023-06,114,진주남강유등축제,진주남강유등축제,4690,문화축제
34754,2023-06,118,진주논개제,진주논개제,240,문화축제
34755,2023-06,655,진해군악의장페스티벌,진해군악의장페스티벌,370,문화축제
34756,2023-06,654,진해군항제,진해군항제,5590,문화축제
34757,2023-06,52,처용문화제,처용문화제,250,문화축제
34758,2023-06,72,천상병예술제,천상병예술제,20,문화축제
34759,2023-06,166,천안성환배축제,천안성환배축제,17,문화축제
34760,2023-06,169,천안춤영화제,천안춤영화제,37,문화축제
34761,2023-06,167,천안호두축제,천안호두축제,50,문화축제
34762,2023-06,163,천안흥타령춤축제,천안흥타령춤축제,1160,문화축제
34763,2023-06,679,청룡문화제,청룡문화제,17,문화축제
34764,2023-06,831,청소년어울림마당 1회차,청소년어울림마당,730,문화축제
34765,2023-06,832,청소년어울림마당 2회차,청소년어울림마당,730,문화축제
34766,2023-06,224,청송사과축제,청송사과축제,1150,문화축제
34767,2023-06,209,청양고추.구기자축제,청양고추구기자축제,270,문화축제
34768,2023-06,23,청원생명축제,청원생명축제,1010,문화축제
34769,2023-06,626,추억의충장축제,추억의충장축제,60,문화축제
34770,2023-06,670,추자도 참굴비 대축제,추자도참굴비대축제,16,문화축제
34771,2023-06,1151,춘천국제고음악제,춘천국제고음악제,17,문화축제
34772,2023-06,1139,춘천마임축제,춘천마임축제,21820,문화축제
34773,2023-06,1140,춘천연극제,춘천연극제,1030,문화축제
34774,2023-06,1145,춘천인음악회,춘천인음악회,28,문화축제
34775,2023-06,1142,춘천인형극제,춘천인형극제,930,문화축제
34776,2023-06,116,코리아드라마페스티벌,코리아드라마페스티벌,140,문화축제
34777,2023-06,890,태백산눈축제,태백산눈축제,470,문화축제
34778,2023-06,728,태조 이성계 축제,태조이성계축제,14,문화축제
34779,2023-06,49,태화강 연등축제,태화강연등축제,14,문화축제
34780,2023-06,48,통영한산대첩축제,통영한산대첩축제,5760,문화축제
34781,2023-06,751,퇴촌토마토축제,퇴촌토마토축제,66350,문화축제
34782,2023-06,31,파주북소리2019,파주북소리,80,문화축제
34783,2023-06,460,파주장단콩축제,파주장단콩축제,430,문화축제
34784,2023-06,1007,팔공산 단풍축제,팔공산단풍축제,14,문화축제
34785,2023-06,179,팔봉산감자축제,팔봉산감자축제,5270,문화축제
34786,2023-06,1039,평생학습축제,평생학습축제,190,문화축제
34787,2023-06,1083,평창더위사냥축제,평창더위사냥축제,1150,문화축제
34788,2023-06,1085,평창백일홍축제,평창백일홍축제,370,문화축제
34789,2023-06,1081,평창송어축제,평창송어축제,1420,문화축제
34790,2023-06,1084,평창효석문화제,평창효석문화제,210,문화축제
34791,2023-06,149,포은문화제,포은문화제,90,문화축제
34792,2023-06,1037,포천시민의날 행사,포천시민의날행사,34,문화축제
34793,2023-06,343,포항국제불빛축제,포항국제불빛축제,2210,문화축제
34794,2023-06,345,포항운하축제,포항운하축제,19,문화축제
34795,2023-06,344,포항해병대문화축제,포항해병대문화축제,40,문화축제
34796,2023-06,881,표선해변 하얀모래축제,표선해변하얀모래축제,13,문화축제
34797,2023-06,107,필봉마을굿축제,필봉마을굿축제,18,문화축제
34798,2023-06,891,한강낙동강발원지축제,한강낙동강발원지축제,150,문화축제
34799,2023-06,876,한라산청정 고사리축제,한라산청정고사리축제,20,문화축제
34800,2023-06,853,한라산청정고사리축제,한라산청정고사리축제,20,문화축제
34801,2023-06,47,한산도 바다체험축제,한산도바다체험축제,940,문화축제
34802,2023-06,207,한산모시문화제,한산모시문화제,9600,문화축제
34803,2023-06,112,한성백제문화제,한성백제문화제,2470,문화축제
34804,2023-06,193,한진포구 바지락 갯벌체험축제,한진포구바지락갯벌체험축제,50,문화축제
34805,2023-06,1053,함백산야생화축제,함백산야생화축제,170,문화축제
34806,2023-06,555,해나루 황토감자축제,해나루황토감자축제,20,문화축제
34807,2023-06,228,해맞이축제,해맞이축제,160,문화축제
34808,2023-06,739,해운대 북극곰축제,해운대북극곰축제,50,문화축제
34809,2023-06,403,햇사레장호원복숭아축제,햇사레장호원복숭아축제,16,문화축제
34810,2023-06,1078,향수옥천 포도복숭아축제,향수옥천포도복숭아축제,130,문화축제
34811,2023-06,936,향촌동수제화골목 2014년「빨간구두 이야기」,향촌동수제화골목,20,문화축제
34812,2023-06,941,향촌동수제화골목 2015년「빨간구두 이야기」,향촌동수제화골목,20,문화축제
34813,2023-06,948,향촌동수제화골목 2016년「빨간구두 이야기」,향촌동수제화골목,20,문화축제
34814,2023-06,959,향촌동수제화골목 2017년「빨간구두 이야기」,향촌동수제화골목,20,문화축제
34815,2023-06,972,향촌동수제화골목 2018년「빨간구두 이야기」,향촌동수제화골목,20,문화축제
34816,2023-06,988,허준축제,허준축제,160,문화축제
34817,2023-06,1107,현인가요제,현인가요제,620,문화축제
34818,2023-06,699,형형색색달구벌관등놀이,형형색색달구벌관등놀이,14,문화축제
34819,2023-06,347,호미곶한민족해맞이축전,호미곶한민족해맞이축전,14,문화축제
34820,2023-06,25,홍길동축제,홍길동축제,69,문화축제
34821,2023-06,588,홍성남당항 대하축제,홍성남당항대하축제,40,문화축제
34822,2023-06,211,홍성남당항대하축제,홍성남당항대하축제,40,문화축제
34823,2023-06,210,홍성역사인물축제,홍성역사인물축제,140,문화축제
34824,2023-06,461,화성뱃놀이축제,화성뱃놀이축제,70830,문화축제
34825,2023-06,790,화순 국화향연,화순국화향연,170,문화축제
34826,2023-06,787,화순운주문화축제,화순운주문화축제,18,문화축제
34827,2023-06,870,황태축제,황태축제,40,문화축제
34828,2023-06,1045,횡성한우축제,횡성한우축제,2920,문화축제
34829,2023-06,585,효문화뿌리축제,효문화뿌리축제,30,문화축제
34830,2023-06,155,흑산도홍어축제,흑산도홍어축제,14,문화축제
34831,2023-06,320,흥부제,흥부제,90,문화축제
34832,2023-06,795,희망달서 큰잔치,희망달서큰잔치,28,문화축제
