SEQ_NO,SCCNT_YM,ORIGIN_ID,REPRSNT_KWRD_NM,SRCHWRD_NM,SCCNT_VALUE,ORIGIN_CL_NM
29215,"2022-09","230","영덕황금은어축제","영덕황금은어축제",17,"문화축제"
29216,"2022-09","1097","영도구룡축제","영도구룡축제",98,"문화축제"
29217,"2022-09","491","영암왕인문화축제","영암왕인문화축제",220,"문화축제"
29218,"2022-09","482","영월동강뗏목축제","영월동강뗏목축제",13,"문화축제"
29219,"2022-09","340","영천문화예술제","영천문화예술제",110,"문화축제"
29220,"2022-09","341","영천보현산별빛축제","영천보현산별빛축제",8450,"문화축제"
29221,"2022-09","339","영천한약축제","영천한약축제",4310,"문화축제"
29222,"2022-09","1013","예산장터삼국축제","예산장터삼국축제",2220,"문화축제"
29223,"2022-09","1086","오대산문화축전","오대산문화축전",170,"문화축제"
29224,"2022-09","458","오산독산성문화제","오산독산성문화제",4420,"문화축제"
29225,"2022-09","41","오징어축제","오징어축제",540,"문화축제"
29226,"2022-09","1080","옥천깻잎축제","옥천깻잎축제",90,"문화축제"
29228,"2022-09","550","완주 프러포즈축제","완주프러포즈축제",14,"문화축제"
29229,"2022-09","549","완주와일드푸드축제","완주와일드푸드축제",15310,"문화축제"
29230,"2022-09","162","왕새우 축제","왕새우축제",660,"문화축제"
29231,"2022-09","45","욕지 섬 문화축제","욕지섬문화축제",110,"문화축제"
29232,"2022-09","126","용마폭포 문화예술축제","용마폭포문화예술축제",670,"문화축제"
29233,"2022-09","314","우륵문화제","우륵문화제",8680,"문화축제"
29234,"2022-09","1118","우시산국축제","우시산국축제",15,"문화축제"
29235,"2022-09","986","우장산 신록축제","우장산신록축제",420,"문화축제"
29236,"2022-09","1040","운악산단풍축제","운악산단풍축제",370,"문화축제"
29237,"2022-09","51","울산고래축제","울산고래축제",20660,"문화축제"
29238,"2022-09","50","울산대공원 장미축제","울산대공원장미축제",80,"문화축제"
29239,"2022-09","1021","울산쇠부리축제","울산쇠부리축제",500,"문화축제"
29240,"2022-09","1117","울산옹기축제","울산옹기축제",18510,"문화축제"
29241,"2022-09","613","울산조선해양축제","울산조선해양축제",120,"문화축제"
29242,"2022-09","1119","울주세계산악영화제","울주세계산악영화제",360,"문화축제"
29243,"2022-09","1051","울진금강송송이축제와 친환경농산물축제","울진금강송송이축제",300,"문화축제"
29244,"2022-09","1049","울진대게와 붉은대게 축제","울진대게와붉은대게축제",10,"문화축제"
29245,"2022-09","278","웅진성수문병 근무교대식","웅진성수문병근무교대식",29,"문화축제"
29246,"2022-09","757","원동매화축제","원동매화축제",30,"문화축제"
29247,"2022-09","755","원동청정미나리축제","원동청정미나리축제",21,"문화축제"
29248,"2022-09","1026","원주 다이내믹 댄싱카니발","원주다이내믹댄싱카니발",8860,"문화축제"
29249,"2022-09","1025","원주 용수골 꽃 양귀비축제","원주용수골꽃양귀비축제",1280,"문화축제"
29250,"2022-09","1027","원주 한지문화제","원주한지문화제",330,"문화축제"
29251,"2022-09","213","윤봉길평화축제","윤봉길평화축제",15,"문화축제"
29252,"2022-09","1128","은평누리축제","은평누리축제",1790,"문화축제"
29253,"2022-09","1114","은행나무길 축제","은행나무길축제",110,"문화축제"
29254,"2022-09","781","음성품바축제","음성품바축제",98280,"문화축제"
29255,"2022-09","105","의견문화제","의견문화제",20,"문화축제"
29256,"2022-09","495","의왕백운예술제","의왕백운예술제",200,"문화축제"
29257,"2022-09","494","의왕철도축제","의왕철도축제",90,"문화축제"
29258,"2022-09","74","의정부 국제가야금축제","의정부국제가야금축제",2200,"문화축제"
29259,"2022-09","73","의정부음악극축제","의정부음악극축제",210,"문화축제"
29260,"2022-09","214","의좋은형제축제","의좋은형제축제",410,"문화축제"
29261,"2022-09","402","이천도자기축제","이천도자기축제",96290,"문화축제"
29262,"2022-09","407","이천백사산수유꽃축제","이천백사산수유꽃축제",50,"문화축제"
29263,"2022-09","401","이천쌀문화축제","이천쌀문화축제",3280,"문화축제"
29264,"2022-09","404","이천인삼축제","이천인삼축제",460,"문화축제"
29265,"2022-09","869","이호테우축제","이호테우축제",35,"문화축제"
29266,"2022-09","591","익산서동축제","익산서동축제",25660,"문화축제"
29267,"2022-09","687","인삼골축제","인삼골축제",430,"문화축제"
29268,"2022-09","771","인삼한우명품축제","인삼한우명품축제",40,"문화축제"
29269,"2022-09","872","인제빙어축제","인제빙어축제",350,"문화축제"
29270,"2022-09","1069","인천개항장문화재야행","인천개항장문화재야행",20850,"문화축제"
29271,"2022-09","1073","인천상륙작전 월미축제","인천상륙작전월미축제",14,"문화축제"
29272,"2022-09","109","임실N치즈축제","임실N치즈축제",12800,"문화축제"
29273,"2022-09","165","입장거봉포도축제","입장거봉포도축제",1290,"문화축제"
29274,"2022-09","528","자라섬 국제재즈페스티벌","자라섬국제재즈페스티벌",310,"문화축제"
29275,"2022-09","203","자연산 광어.도미 축제","자연산광어도미축제",10,"문화축제"
29276,"2022-09","192","장고항 실치축제","장고항실치축제",320,"문화축제"
29277,"2022-09","1022","장미축제","장미축제",1610,"문화축제"
29278,"2022-09","276","장수 한우랑 사과랑 축제","장수한우랑사과랑축제",7040,"문화축제"
29279,"2022-09","1146","전국관악경연대회","전국관악경연대회",70,"문화축제"
29280,"2022-09","595","전국민속 소싸움 달성대회","전국민속소싸움달성대회",10,"문화축제"
29281,"2022-09","1147","전국합창경연대회","전국합창경연대회",30,"문화축제"
29282,"2022-09","503","전주국제발효식품엑스포","전주국제발효식품엑스포",290,"문화축제"
29283,"2022-09","497","전주대사습놀이","전주대사습놀이",11810,"문화축제"
29284,"2022-09","498","전주세계소리축제","전주세계소리축제",18870,"문화축제"
29285,"2022-09","502","전주한지문화축제","전주한지문화축제",200,"문화축제"
29286,"2022-09","899","전포카페거리축제","전포카페거리축제",130,"문화축제"
29287,"2022-09","1055","정선아리랑제","정선아리랑제",28860,"문화축제"
29288,"2022-09","708","정월대보름 행사","정월대보름행사",50,"문화축제"
29289,"2022-09","369","정월대보름달맞이축제","정월대보름달맞이축제",48,"문화축제"
29290,"2022-09","1138","정월대보름축제","정월대보름축제",60,"문화축제"
29291,"2022-09","342","정월대보름행사","정월대보름행사",50,"문화축제"
29292,"2022-09","355","정조대왕 능행차 공동재현","정조대왕능행차공동재현",3430,"문화축제"
29293,"2022-09","851","제 9회 수월봉 트레일","수월봉트레일",40,"문화축제"
29294,"2022-09","545","제10회 독산성 문화제","독산성문화제",370,"문화축제"
29295,"2022-09","772","제10회 무궁화축제","무궁화축제",230,"문화축제"
29296,"2022-09","6","제11회 마포나루새우젓축제","마포나루새우젓축제",2000,"문화축제"
29297,"2022-09","847","제11회 우도소라축제","우도소라축제",60,"문화축제"
29298,"2022-09","399","제11회 진안고원 수박축제","진안고원수박축제",20,"문화축제"
29299,"2022-09","718","제12회 사천시농업한마당축제","사천시농업한마당축제",100,"문화축제"
29300,"2022-09","269","제12회 지리산산청곶감축제","지리산산청곶감축제",40,"문화축제"
29301,"2022-09","273","제13회 기산국악제전","기산국악제전",630,"문화축제"
29302,"2022-09","682","제13회 신천돗자리음악회","신천돗자리음악회",11,"문화축제"
29303,"2022-09","1","제13회 영동포도축제","영동포도축제",4510,"문화축제"
29304,"2022-09","69","제13회 전국 어울림 마라톤대회","전국어울림마라톤대회",50,"문화축제"
29305,"2022-09","486","제13회 청도유등제","청도유등제",15,"문화축제"
29306,"2022-09","564","제14회 광명시평생학습축제","광명시평생학습축제",30,"문화축제"
29307,"2022-09","337","제14회 구즉한마당축제","구즉한마당축제",120,"문화축제"
29308,"2022-09","507","제14회 부산국제매직페스티벌","부산국제매직페스티벌",15120,"문화축제"
29309,"2022-09","508","제14회 부산국제어린이청소년영화제","부산국제어린이청소년영화제",310,"문화축제"
29310,"2022-09","581","제14회 시흥갯골축제","시흥갯골축제",76310,"문화축제"
29311,"2022-09","580","제14회 전국해양스포츠제전","전국해양스포츠제전",40,"문화축제"
29312,"2022-09","59","제14회 정읍 구절초꽃축제","정읍구절초꽃축제",160,"문화축제"
29313,"2022-09","89","제15회 구리 코스모스 축제","구리코스모스축제",17530,"문화축제"
29314,"2022-09","88","제15회 구리한강 유채꽃 축제","구리한강유채꽃축제",60,"문화축제"
29315,"2022-09","512","제15회 부산세계불꽃축제","부산세계불꽃축제",290,"문화축제"
29316,"2022-09","761","제15회 영등포 여의도 봄꽃축제","영등포여의도봄꽃축제",100,"문화축제"
29317,"2022-09","540","제15회 영산포 홍어축제","영산포홍어축제",110,"문화축제"
29318,"2022-09","783","제15회 영양산나물축제","영양산나물축제",80,"문화축제"
29319,"2022-09","373","제15회 차성문화제","차성문화제",240,"문화축제"
29320,"2022-09","34","제15회 파주개성인삼축제","파주개성인삼축제",940,"문화축제"
29321,"2022-09","567","제16회 광명시평생학습축제","광명시평생학습축제",30,"문화축제"
29322,"2022-09","91","제16회 구리 코스모스 축제","구리코스모스축제",17530,"문화축제"
29323,"2022-09","90","제16회 구리한강 유채꽃 축제","구리한강유채꽃축제",60,"문화축제"
29324,"2022-09","642","제16회 추억의 충장축제","추억의충장축제",560,"문화축제"
29325,"2022-09","92","제17회 구리 유채꽃 축제","구리유채꽃축제",40,"문화축제"
29326,"2022-09","93","제17회 구리 코스모스 축제","구리코스모스축제",17530,"문화축제"
29327,"2022-09","331","제17회 한여름밤의 축제","한여름밤의축제",27,"문화축제"
29328,"2022-09","94","제18회 구리 유채꽃 축제","구리유채꽃축제",40,"문화축제"
29329,"2022-09","95","제18회 구리 코스모스 축제","구리코스모스축제",17530,"문화축제"
29330,"2022-09","1044","제18회 사상강변축제","사상강변축제",560,"문화축제"
29331,"2022-09","1102","제18회 합천벚꽃마라톤대회","합천벚꽃마라톤대회",18,"문화축제"
29332,"2022-09","671","제18회삼양검은모래축제","삼양검은모래축제",20,"문화축제"
29333,"2022-09","96","제19회 구리 유채꽃 축제","구리유채꽃축제",40,"문화축제"
29334,"2022-09","97","제19회 구리 코스모스 축제","구리코스모스축제",17530,"문화축제"
29335,"2022-09","668","제19회 도두오래물축제","도두오래물축제",20,"문화축제"
29336,"2022-09","270","제19회 산청한방약초축제","산청한방약초축제",16650,"문화축제"
29337,"2022-09","500","제19회 전주국제영화제","전주국제영화제",3480,"문화축제"
29338,"2022-09","779","제19회광안리어방축제","광안리어방축제",11320,"문화축제"
29339,"2022-09","1077","제1회 대청호 벚꽃축제","대청호벚꽃축제",18,"문화축제"
29340,"2022-09","960","제1회 북성로 축제","북성로축제",17,"문화축제"
29341,"2022-09","809","제1회 상록수문화제","상록수문화제",120,"문화축제"
29342,"2022-09","79","제1회의성슈퍼푸드마늘축제","의성슈퍼푸드마늘축제",710,"문화축제"
29343,"2022-09","1029","제20회 만세보령문화제","만세보령문화제",60,"문화축제"
29344,"2022-09","548","제20회 청양고추.구기자축제","청양고추구기자축제",670,"문화축제"
29345,"2022-09","44","제21회 고성통일명태축제","고성통일명태축제",130,"문화축제"
29346,"2022-09","338","제21회 진잠주민화합한마당","진잠주민화합한마당",30,"문화축제"
29347,"2022-09","5","제22회 과천축제","과천축제",29460,"문화축제"
29348,"2022-09","1122","제22회 무안연꽃축제","무안연꽃축제",1980,"문화축제"
29349,"2022-09","1028","제22회 보령머드축제","보령머드축제",11400,"문화축제"
29350,"2022-09","371","제23회 단양온달문화축제","단양온달문화축제",970,"문화축제"
29351,"2022-09","35","제23회 파주장단콩축제","파주장단콩축제",2990,"문화축제"
29352,"2022-09","1104","제23회 황매산철쭉제","황매산철쭉제",19,"문화축제"
29353,"2022-09","511","제24회 부산국제영화제","부산국제영화제",304600,"문화축제"
29354,"2022-09","509","제24회 부산바다축제","부산바다축제",730,"문화축제"
29355,"2022-09","510","제24회 송정해변축제","송정해변축제",24,"문화축제"
29356,"2022-09","222","제25회 남도음식문화큰잔치","남도음식문화큰잔치",3870,"문화축제"
29357,"2022-09","318","제25회 지리산 바래봉 철쭉제","지리산바래봉철쭉제",14,"문화축제"
29358,"2022-09","895","제26회 연천구석기축제","연천구석기축제",10210,"문화축제"
29359,"2022-09","568","제26회 오리문화제","오리문화제",60,"문화축제"
29360,"2022-09","1101","제27회 영도다리축제","영도다리축제",18780,"문화축제"
29361,"2022-09","1155","제27회 화도진축제","화도진축제",1100,"문화축제"
29362,"2022-09","685","제28회 함안낙화놀이","함안낙화놀이",14620,"문화축제"
29363,"2022-09","1156","제28회 화도진축제","화도진축제",1100,"문화축제"
29364,"2022-09","1157","제29회 화도진축제","화도진축제",1100,"문화축제"
29365,"2022-09","971","제2회 북성로 축제","북성로축제",17,"문화축제"
29366,"2022-09","810","제2회 상록수문화제","상록수문화제",120,"문화축제"
29367,"2022-09","58","제30회 정읍사문화제","정읍사문화제",4080,"문화축제"
29368,"2022-09","1158","제30회 화도진축제","화도진축제",1100,"문화축제"
29369,"2022-09","32","제32회 율곡문화제","율곡문화제",330,"문화축제"
29370,"2022-09","683","제32회 함안아라문화제","함안아라문화제",15,"문화축제"
29371,"2022-09","234","제33회 비사벌문화제","비사벌문화제",230,"문화축제"
29372,"2022-09","1103","제35회 대야문화제","대야문화제",980,"문화축제"
29373,"2022-09","43","제37회 고성군민의 날 및 수성문화제","고성군민의날및수성문화제",2370,"문화축제"
29374,"2022-09","372","제37회 단양소백산철쭉제","단양소백산철쭉제",60,"문화축제"
29375,"2022-09","846","제37회 제주유채꽃축제","제주유채꽃축제",1080,"문화축제"
29376,"2022-09","505","제37회 해운대달맞이온천축제","해운대달맞이온천축제",16,"문화축제"
29377,"2022-09","221","제3회 강진만 춤추는 갈대축제","강진만춤추는갈대축제",1880,"문화축제"
29378,"2022-09","130","제3회 낙동강세계평화 문화대축전","낙동강세계평화문화대축전",3240,"문화축제"
29379,"2022-09","332","제3회 노은3동한마음축제","노은3동한마음축제",11,"문화축제"
29380,"2022-09","811","제3회 상록수문화제","상록수문화제",120,"문화축제"
29381,"2022-09","775","제3회 홍천사과축제","홍천사과축제",740,"문화축제"
29382,"2022-09","268","제43회 남명선비문화축제","남명선비문화축제",320,"문화축제"
29383,"2022-09","218","제46회 강진청자축제","강진청자축제",930,"문화축제"
29384,"2022-09","267","제46회 지리산평화제","지리산평화제",30,"문화축제"
29385,"2022-09","377","제47회 신라문화제","신라문화제",7450,"문화축제"
29386,"2022-09","1066","제47회의병제전","의병제전",50,"문화축제"
29387,"2022-09","132","제4회 낙동강세계평화 문화대축전","낙동강세계평화문화대축전",3240,"문화축제"
29388,"2022-09","812","제4회 상록수문화제","상록수문화제",120,"문화축제"
29389,"2022-09","776","제4회 서석면 코스모스 축제","서석면코스모스축제",50,"문화축제"
29390,"2022-09","129","제4회 칠곡 세계 인형음악극 축제","칠곡세계인형음악극축제",13,"문화축제"
29391,"2022-09","2","제50회 영동난계국악축제","영동난계국악축제",3600,"문화축제"
29392,"2022-09","60","제52회 황토현동학농민혁명기념제","황토현동학농민혁명기념제",30,"문화축제"
29393,"2022-09","383","제56회 수원화성문화제","수원화성문화제",19020,"문화축제"
29394,"2022-09","778","제58회 천령문화제","천령문화제",390,"문화축제"
29395,"2022-09","539","제5회 나주마한문화축제","나주마한문화축제",58,"문화축제"
29396,"2022-09","134","제5회 낙동강세계평화 문화대축전","낙동강세계평화문화대축전",3240,"문화축제"
29397,"2022-09","813","제5회 상록수문화제","상록수문화제",120,"문화축제"
29398,"2022-09","131","제5회 칠곡 세계 인형음악극 축제","칠곡세계인형음악극축제",13,"문화축제"
29399,"2022-09","282","제63회 백제문화제","백제문화제",106600,"문화축제"
29400,"2022-09","291","제64회 백제문화제","백제문화제",106600,"문화축제"
29401,"2022-09","302","제65회 백제문화제","백제문화제",106600,"문화축제"
29402,"2022-09","858","제6회 국제전기자동차엑스포","국제전기자동차엑스포",120,"문화축제"
29403,"2022-09","136","제6회 낙동강세계평화 문화대축전","낙동강세계평화문화대축전",3240,"문화축제"
29404,"2022-09","814","제6회 상록수문화제","상록수문화제",120,"문화축제"
29405,"2022-09","133","제6회 칠곡 세계 인형음악극 축제","칠곡세계인형음악극축제",13,"문화축제"
29406,"2022-09","137","제7회 낙동강세계평화문화 대축전","낙동강세계평화문화대축전",3240,"문화축제"
29407,"2022-09","124","제7회 도심 속 바다축제","도심속바다축제",70,"문화축제"
29408,"2022-09","667","제7회 월대천 축제","월대천축제",20,"문화축제"
29409,"2022-09","135","제7회 칠곡 세계 인형음악극 축제","칠곡세계인형음악극축제",13,"문화축제"
29410,"2022-09","317","제89회 춘향제","춘향제",590,"문화축제"
29411,"2022-09","240","제8회 낙동강 구포나루 축제","낙동강구포나루축제",70,"문화축제"
29412,"2022-09","3","제8회 대한민국와인축제","대한민국와인축제",2940,"문화축제"
29413,"2022-09","897","제8회 북페스티벌","북페스티벌",1250,"문화축제"
29414,"2022-09","77","제8회의성세계연축제","의성세계연축제",68,"문화축제"
29415,"2022-09","336","제9회 관평골축제","관평골축제",110,"문화축제"
29416,"2022-09","840","제주 라프 별빛축제","제주라프별빛축제",50,"문화축제"
29417,"2022-09","843","제주들불축제","제주들불축제",1690,"문화축제"
29418,"2022-09","842","제주왕벚꽃축제","제주왕벚꽃축제",80,"문화축제"
29419,"2022-09","839","제주윈터페스티벌","제주윈터페스티벌",17,"문화축제"
29420,"2022-09","875","제주유채꽃축제","제주유채꽃축제",1080,"문화축제"
29421,"2022-09","855","제주푸드앤와인페스티벌","제주푸드앤와인페스티벌",150,"문화축제"
29422,"2022-09","865","제주해비치아트페스티벌","제주해비치아트페스티벌",6600,"문화축제"
29423,"2022-09","99","제천국제음악영화제","제천국제음악영화제",1370,"문화축제"
29424,"2022-09","100","제천의병제","제천의병제",110,"문화축제"
29425,"2022-09","720","조선통신사 축제","조선통신사축제",120,"문화축제"
29426,"2022-09","227","종교연합바자회","종교연합바자회",11,"문화축제"
29427,"2022-09","411","주안미디어문화축제","주안미디어문화축제",3620,"문화축제"
29428,"2022-09","885","중문칠선녀축제","중문칠선녀축제",27,"문화축제"
29429,"2022-09","321","지리산 뱀사골 단풍제","지리산뱀사골단풍제",390,"문화축제"
29430,"2022-09","114","진주남강유등축제","진주남강유등축제",55210,"문화축제"
29431,"2022-09","118","진주논개제","진주논개제",350,"문화축제"
29432,"2022-09","654","진해군항제","진해군항제",2510,"문화축제"
29433,"2022-09","1113","짚풀문화제","짚풀문화제",50,"문화축제"
29434,"2022-09","52","처용문화제","처용문화제",3150,"문화축제"
29435,"2022-09","592","천만송이 국화축제","천만송이국화축제",100,"문화축제"
29436,"2022-09","166","천안성환배축제","천안성환배축제",880,"문화축제"
29437,"2022-09","164","천안예술제","천안예술제",50,"문화축제"
29438,"2022-09","169","천안춤영화제","천안춤영화제",280,"문화축제"
29439,"2022-09","167","천안호두축제","천안호두축제",890,"문화축제"
29440,"2022-09","163","천안흥타령춤축제","천안흥타령춤축제",28880,"문화축제"
29441,"2022-09","711","천을산 해맞이","천을산해맞이",20,"문화축제"
29442,"2022-09","690","첨단1동 마을축제","첨단1동마을축제",24,"문화축제"
29443,"2022-09","679","청룡문화제","청룡문화제",60,"문화축제"
29444,"2022-09","831","청소년어울림마당 1회차","청소년어울림마당",610,"문화축제"
29445,"2022-09","832","청소년어울림마당 2회차","청소년어울림마당",610,"문화축제"
29446,"2022-09","224","청송사과축제","청송사과축제",14450,"문화축제"
29447,"2022-09","209","청양고추.구기자축제","청양고추구기자축제",670,"문화축제"
29448,"2022-09","23","청원생명축제","청원생명축제",39620,"문화축제"
29449,"2022-09","98","청풍호벚꽃축제","청풍호벚꽃축제",20,"문화축제"
29450,"2022-09","626","추억의충장축제","추억의충장축제",560,"문화축제"
29451,"2022-09","670","추자도 참굴비 대축제","추자도참굴비대축제",270,"문화축제"
29452,"2022-09","1154","춘천가족음악축제","춘천가족음악축제",21,"문화축제"
29453,"2022-09","1151","춘천국제고음악제","춘천국제고음악제",220,"문화축제"
29454,"2022-09","1139","춘천마임축제","춘천마임축제",1520,"문화축제"
29455,"2022-09","1140","춘천연극제","춘천연극제",860,"문화축제"
29456,"2022-09","1142","춘천인형극제","춘천인형극제",2650,"문화축제"
29457,"2022-09","116","코리아드라마페스티벌","코리아드라마페스티벌",2070,"문화축제"
29458,"2022-09","639","크리스마스트리축제","크리스마스트리축제",27,"문화축제"
29459,"2022-09","890","태백산눈축제","태백산눈축제",710,"문화축제"
29460,"2022-09","215","태안국제모래조각 페스티벌","태안국제모래조각페스티벌",7930,"문화축제"
29461,"2022-09","728","태조 이성계 축제","태조이성계축제",50,"문화축제"
29462,"2022-09","49","태화강 연등축제","태화강연등축제",22,"문화축제"
29463,"2022-09","48","통영한산대첩축제","통영한산대첩축제",750,"문화축제"
29464,"2022-09","603","통일로 문화축제","통일로문화축제",990,"문화축제"
29465,"2022-09","751","퇴촌토마토축제","퇴촌토마토축제",280,"문화축제"
29466,"2022-09","31","파주북소리2019","파주북소리",1050,"문화축제"
29467,"2022-09","460","파주장단콩축제","파주장단콩축제",2990,"문화축제"
29468,"2022-09","1007","팔공산 단풍축제","팔공산단풍축제",1370,"문화축제"
29469,"2022-09","1008","팔공산 벚꽃축제","팔공산벚꽃축제",20,"문화축제"
29470,"2022-09","179","팔봉산감자축제","팔봉산감자축제",50,"문화축제"
29471,"2022-09","1039","평생학습축제","평생학습축제",1010,"문화축제"
29472,"2022-09","1083","평창더위사냥축제","평창더위사냥축제",50,"문화축제"
29473,"2022-09","1085","평창백일홍축제","평창백일홍축제",42240,"문화축제"
29474,"2022-09","1081","평창송어축제","평창송어축제",1550,"문화축제"
29475,"2022-09","1084","평창효석문화제","평창효석문화제",1680,"문화축제"
29476,"2022-09","149","포은문화제","포은문화제",180,"문화축제"
29477,"2022-09","1037","포천시민의날 행사","포천시민의날행사",120,"문화축제"
29478,"2022-09","343","포항국제불빛축제","포항국제불빛축제",12920,"문화축제"
29479,"2022-09","345","포항운하축제","포항운하축제",800,"문화축제"
29480,"2022-09","344","포항해병대문화축제","포항해병대문화축제",30,"문화축제"
29481,"2022-09","891","한강낙동강발원지축제","한강낙동강발원지축제",30,"문화축제"
29482,"2022-09","876","한라산청정 고사리축제","한라산청정고사리축제",29,"문화축제"
29483,"2022-09","853","한라산청정고사리축제","한라산청정고사리축제",29,"문화축제"
29484,"2022-09","207","한산모시문화제","한산모시문화제",130,"문화축제"
29485,"2022-09","112","한성백제문화제","한성백제문화제",43560,"문화축제"
29486,"2022-09","193","한진포구 바지락 갯벌체험축제","한진포구바지락갯벌체험축제",60,"문화축제"
29487,"2022-09","1053","함백산야생화축제","함백산야생화축제",30,"문화축제"
29488,"2022-09","228","해맞이축제","해맞이축제",330,"문화축제"
29489,"2022-09","739","해운대 북극곰축제","해운대북극곰축제",120,"문화축제"
29490,"2022-09","403","햇사레장호원복숭아축제","햇사레장호원복숭아축제",9720,"문화축제"
29491,"2022-09","1078","향수옥천 포도복숭아축제","향수옥천포도복숭아축제",120,"문화축제"
29492,"2022-09","936","향촌동수제화골목 2014년「빨간구두 이야기」","향촌동수제화골목",30,"문화축제"
29493,"2022-09","941","향촌동수제화골목 2015년「빨간구두 이야기」","향촌동수제화골목",30,"문화축제"
29494,"2022-09","948","향촌동수제화골목 2016년「빨간구두 이야기」","향촌동수제화골목",30,"문화축제"
29495,"2022-09","959","향촌동수제화골목 2017년「빨간구두 이야기」","향촌동수제화골목",30,"문화축제"
29496,"2022-09","972","향촌동수제화골목 2018년「빨간구두 이야기」","향촌동수제화골목",30,"문화축제"
29497,"2022-09","988","허준축제","허준축제",1440,"문화축제"
29498,"2022-09","33","헤이리 아트페스티벌","헤이리아트페스티벌",24,"문화축제"
29499,"2022-09","1107","현인가요제","현인가요제",410,"문화축제"
29500,"2022-09","699","형형색색달구벌관등놀이","형형색색달구벌관등놀이",50,"문화축제"
29501,"2022-09","347","호미곶한민족해맞이축전","호미곶한민족해맞이축전",13,"문화축제"
29502,"2022-09","25","홍길동축제","홍길동축제",60,"문화축제"
29503,"2022-09","588","홍성남당항 대하축제","홍성남당항대하축제",82300,"문화축제"
29504,"2022-09","590","홍성남당항 새조개축제","홍성남당항새조개축제",70,"문화축제"
29505,"2022-09","211","홍성남당항대하축제","홍성남당항대하축제",82300,"문화축제"
29506,"2022-09","212","홍성남당항새조개축제","홍성남당항새조개축제",70,"문화축제"
29507,"2022-09","210","홍성역사인물축제","홍성역사인물축제",410,"문화축제"
29508,"2022-09","206","홍원항 자연산 전어.꽃게 축제","홍원항자연산전어꽃게축제",80,"문화축제"
29509,"2022-09","461","화성뱃놀이축제","화성뱃놀이축제",58790,"문화축제"
29510,"2022-09","790","화순 국화향연","화순국화향연",980,"문화축제"
29511,"2022-09","789","화순고인돌문화축제","화순고인돌문화축제",170,"문화축제"
29512,"2022-09","787","화순운주문화축제","화순운주문화축제",20,"문화축제"
29513,"2022-09","870","황태축제","황태축제",100,"문화축제"
29514,"2022-09","1045","횡성한우축제","횡성한우축제",112500,"문화축제"
29515,"2022-09","585","효문화뿌리축제","효문화뿌리축제",340,"문화축제"
29516,"2022-09","320","흥부제","흥부제",680,"문화축제"
29517,"2022-09","795","희망달서 큰잔치","희망달서큰잔치",80,"문화축제"
