SEQ_NO,SCCNT_YM,ORIGIN_ID,REPRSNT_KWRD_NM,SRCHWRD_NM,SCCNT_VALUE,ORIGIN_CL_NM
30238,2022-11,664,2019 제주들불축제,제주들불축제,1940,문화축제
30239,2022-11,665,2019 제주왕벚꽃축제,제주왕벚꽃축제,90,문화축제
30240,2022-11,252,2019 중딩영화제,중딩영화제,150,문화축제
30241,2022-11,400,2019 진안홍삼축제,진안홍삼축제,640,문화축제
30242,2022-11,256,2019 청소년창작영상제,청소년창작영상제,100,문화축제
30243,2022-11,292,2019겨울공주군밤축제,겨울공주군밤축제,500,문화축제
30244,2022-11,189,2019계룡세계軍문화축제,계룡세계군문화축제,29,문화축제
30245,2022-11,513,2019년 울산 마두희 축제,울산마두희축제,90,문화축제
30246,2022-11,506,2019년 제15회 해운대모래축제,해운대모래축제,690,문화축제
30247,2022-11,64,2019년 한마음 건강걷기대회,한마음건강걷기대회,40,문화축제
30248,2022-11,487,2019청도반시축제,청도반시축제,1150,문화축제
30249,2022-11,488,2019청도세계코미디아트페스티벌,청도세계코미디아트페스티벌,18,문화축제
30250,2022-11,485,2019청도소싸움축제,청도소싸움축제,410,문화축제
30251,2022-11,694,2019컬러풀대구페스티벌,컬러풀대구페스티벌,29,문화축제
30252,2022-11,226,4.19혁명 국민문화제 2019,419혁명국민문화제,14,문화축제
30253,2022-11,442,D.FESTA 대학로 거리공연축제,DFESTA대학로거리공연축제,28,문화축제
30254,2022-11,910,「제34회 대구약령시 한방문화축제」,대구약령시한방문화축제,200,문화축제
30255,2022-11,917,「제35회 대구약령시 한방문화축제」,대구약령시한방문화축제,200,문화축제
30256,2022-11,924,「제36회 대구약령시 한방문화축제」,대구약령시한방문화축제,200,문화축제
30257,2022-11,931,「제37회 대구약령시 한방문화축제」,대구약령시한방문화축제,200,문화축제
30258,2022-11,235,가야문화축제,가야문화축제,470,문화축제
30259,2022-11,845,가파도청보리축제,가파도청보리축제,680,문화축제
30260,2022-11,154,간재미 축제,간재미축제,12,문화축제
30261,2022-11,1120,간절곶해맞이,간절곶해맞이,60,문화축제
30262,2022-11,366,감천문화마을 골목축제,감천문화마을골목축제,250,문화축제
30263,2022-11,111,강감찬축제,강감찬축제,250,문화축제
30264,2022-11,187,강경젓갈축제,강경젓갈축제,4090,문화축제
30265,2022-11,586,강동선사문화축제,강동선사문화축제,250,문화축제
30266,2022-11,763,강릉단오제,강릉단오제,4150,문화축제
30267,2022-11,764,강릉커피축제,강릉커피축제,2090,문화축제
30268,2022-11,115,개천예술제,개천예술제,3140,문화축제
30269,2022-11,437,거제 대구수산물 축제,거제대구수산물축제,110,문화축제
30270,2022-11,436,거제 섬꽃축제,거제섬꽃축제,17180,문화축제
30271,2022-11,430,거제 옥포대첩 축제,거제옥포대첩축제,16,문화축제
30272,2022-11,425,거제도 국제펭귄수영 축제,거제도국제펭귄수영축제,70,문화축제
30273,2022-11,434,거제맥주축제,거제맥주축제,20,문화축제
30274,2022-11,615,거창크리스마스트리문화축제,거창크리스마스트리문화축제,420,문화축제
30275,2022-11,614,거창한마당대축제,거창한마당대축제,50,문화축제
30276,2022-11,101,겨울왕국 제천페스티벌,겨울왕국제천페스티벌,90,문화축제
30277,2022-11,767,경산갓바위소원성취축제,경산갓바위소원성취축제,50,문화축제
30278,2022-11,766,경산자인단오제,경산자인단오제,90,문화축제
30279,2022-11,760,계룡군문화축제,계룡군문화축제,2200,문화축제
30280,2022-11,171,계룡산벚꽃축제,계룡산벚꽃축제,20,문화축제
30281,2022-11,280,계룡산산신제,계룡산산신제,20,문화축제
30282,2022-11,103,계양산국악제,계양산국악제,20,문화축제
30283,2022-11,798,고3문화축제,고3문화축제,24,문화축제
30284,2022-11,753,고려산진달래축제,고려산진달래축제,110,문화축제
30285,2022-11,27,고로쇠축제,고로쇠축제,18,문화축제
30286,2022-11,1105,고스트파크,고스트파크,250,문화축제
30287,2022-11,374,고싸움놀이축제,고싸움놀이축제,80,문화축제
30288,2022-11,616,고싸움놀이축제(1차),고싸움놀이축제,80,문화축제
30289,2022-11,617,고싸움놀이축제(2차),고싸움놀이축제,80,문화축제
30290,2022-11,326,고창갯벌축제,고창갯벌축제,130,문화축제
30291,2022-11,322,고창모양성제,고창모양성제,130,문화축제
30292,2022-11,325,고창복분자와수박축제,고창복분자와수박축제,50,문화축제
30293,2022-11,323,고창청보리밭축제,고창청보리밭축제,360,문화축제
30294,2022-11,328,고창해풍고추축제,고창해풍고추축제,26,문화축제
30295,2022-11,490,고흥 우주항공 축제,고흥우주항공축제,30,문화축제
30296,2022-11,1087,곡성세계장미축제,곡성세계장미축제,170,문화축제
30297,2022-11,1088,곡성심청축제,곡성심청축제,130,문화축제
30298,2022-11,526,곰소젓갈발효축제,곰소젓갈발효축제,30,문화축제
30299,2022-11,1031,곰취축제,곰취축제,10,문화축제
30300,2022-11,279,공주 석장리 구석기축제,공주석장리구석기축제,16,문화축제
30301,2022-11,170,공주 석장리 세계구석기축제,공주석장리세계구석기축제,40,문화축제
30302,2022-11,300,공주항공축제,공주항공축제,11,문화축제
30303,2022-11,1124,광양매화축제,광양매화축제,1270,문화축제
30304,2022-11,1127,광양숯불구이축제,광양숯불구이축제,150,문화축제
30305,2022-11,1126,광양전어축제,광양전어축제,150,문화축제
30306,2022-11,749,광주 남한산성문화제,광주남한산성문화제,30,문화축제
30307,2022-11,447,광주남한산성문화제,광주남한산성문화제,30,문화축제
30308,2022-11,620,광주세계김치축제,광주세계김치축제,1720,문화축제
30309,2022-11,750,광주왕실도자기축제,광주왕실도자기축제,60,문화축제
30310,2022-11,619,광주프린지페스티벌,광주프린지페스티벌,260,문화축제
30311,2022-11,83,괴산고추축제,괴산고추축제,350,문화축제
30312,2022-11,146,구로G페스티벌,구로G페스티벌,110,문화축제
30313,2022-11,563,구름산예술제,구름산예술제,15,문화축제
30314,2022-11,900,군산시간여행축제,군산시간여행축제,690,문화축제
30315,2022-11,448,군포철쭉축제,군포철쭉축제,90,문화축제
30316,2022-11,375,굿모닝 양림,굿모닝양림,40,문화축제
30317,2022-11,196,금산인삼축제,금산인삼축제,7160,문화축제
30318,2022-11,835,금호강 바람소리길 축제,금호강바람소리길축제,50,문화축제
30319,2022-11,191,기지시줄다리기 민속축제,기지시줄다리기민속축제,15,문화축제
30320,2022-11,967,김광석노래부르기,김광석노래부르기,16,문화축제
30321,2022-11,973,김광석추모콘서트,김광석추모콘서트,17,문화축제
30322,2022-11,483,김삿갓문화제,김삿갓문화제,50,문화축제
30323,2022-11,1153,김유정문학제,김유정문학제,16,문화축제
30324,2022-11,368,김천예술제,김천예술제,80,문화축제
30325,2022-11,237,김해독서대전,김해독서대전,90,문화축제
30326,2022-11,236,김해분청도자기축제,김해분청도자기축제,590,문화축제
30327,2022-11,630,남도음식문화큰잔치,남도음식문화큰잔치,150,문화축제
30328,2022-11,1091,내 집 앞 세계영화제,내집앞세계영화제,14,문화축제
30329,2022-11,304,노원등축제,노원등축제,67,문화축제
30330,2022-11,305,노원탈축제,노원탈축제,420,문화축제
30331,2022-11,186,논산딸기축제,논산딸기축제,2460,문화축제
30332,2022-11,673,누웨마루 페스티벌,누웨마루페스티벌,19,문화축제
30333,2022-11,29,단감축제,단감축제,830,문화축제
30334,2022-11,480,단종문화제,단종문화제,70,문화축제
30335,2022-11,466,달마고도 걷기축제,달마고도걷기축제,80,문화축제
30336,2022-11,39,달맞이축제,달맞이축제,40,문화축제
30337,2022-11,712,달집태우기,달집태우기,1600,문화축제
30338,2022-11,733,담양대나무축제,담양대나무축제,380,문화축제
30339,2022-11,734,담양산타축제,담양산타축제,1960,문화축제
30340,2022-11,1082,대관령눈꽃축제,대관령눈꽃축제,2020,문화축제
30341,2022-11,707,대구 글로벌게임문화축제 e-Fun,대구글로벌게임문화축제,20,문화축제
30342,2022-11,697,대구국제뮤지컬페스티벌,대구국제뮤지컬페스티벌,600,문화축제
30343,2022-11,696,대구국제오페라축제,대구국제오페라축제,870,문화축제
30344,2022-11,695,대구국제재즈축제,대구국제재즈축제,40,문화축제
30345,2022-11,705,대구국제패션문화페스티벌,대구국제패션문화페스티벌,14,문화축제
30346,2022-11,700,대구약령시한방문화축제,대구약령시한방문화축제,200,문화축제
30347,2022-11,702,대구치맥페스티벌,대구치맥페스티벌,1220,문화축제
30348,2022-11,701,대구포크페스티벌,대구포크페스티벌,1640,문화축제
30349,2022-11,426,대금산진달래축제,대금산진달래축제,17,문화축제
30350,2022-11,14,도봉 과학축전,도봉과학축전,12,문화축제
30351,2022-11,15,도봉구 등축제,도봉구등축제,40,문화축제
30352,2022-11,13,도봉구민 건강축제,도봉구민건강축제,12,문화축제
30353,2022-11,1015,독일마을 맥주축제,독일마을맥주축제,400,문화축제
30354,2022-11,481,동강국제사진제,동강국제사진제,70,문화축제
30355,2022-11,768,동래읍성역사축제,동래읍성역사축제,250,문화축제
30356,2022-11,911,동성로축제,동성로축제,340,문화축제
30357,2022-11,663,동춘당문화제,동춘당문화제,18,문화축제
30358,2022-11,907,동해무릉제,동해무릉제,160,문화축제
30359,2022-11,472,땅끝 해넘이·해맞이 축제,땅끝해넘이해맞이축제,30,문화축제
30360,2022-11,178,류방택 별 축제,류방택별축제,1440,문화축제
30361,2022-11,656,마산가고파국화축제,마산가고파국화축제,1200,문화축제
30362,2022-11,660,마산만날제,마산만날제,160,문화축제
30363,2022-11,478,마토예술제,마토예술제,170,문화축제
30364,2022-11,629,명량대첩축제,명량대첩축제,360,문화축제
30365,2022-11,892,목포항구축제,목포항구축제,1170,문화축제
30366,2022-11,174,무창포신비의바닷길축제,무창포신비의바닷길축제,50,문화축제
30367,2022-11,579,문경사과축제,문경사과축제,10570,문화축제
30368,2022-11,577,문경약돌한우축제,문경약돌한우축제,11370,문화축제
30369,2022-11,578,문경오미자축제,문경오미자축제,770,문화축제
30370,2022-11,576,문경찻사발축제,문경찻사발축제,460,문화축제
30371,2022-11,1054,민둥산억새꽃축제,민둥산억새꽃축제,90,문화축제
30372,2022-11,128,밀양아리랑대축제,밀양아리랑대축제,730,문화축제
30373,2022-11,432,바다로 세계로,바다로세계로,90,문화축제
30374,2022-11,496,반딧불축제,반딧불축제,270,문화축제
30375,2022-11,1033,배꼽축제,배꼽축제,240,문화축제
30376,2022-11,756,배내골사과축제,배내골사과축제,1080,문화축제
30377,2022-11,80,백마권역겨울놀이축제,백마권역겨울놀이축제,16,문화축제
30378,2022-11,26,백양단풍축제,백양단풍축제,160,문화축제
30379,2022-11,38,백제문화제,백제문화제,2670,문화축제
30380,2022-11,522,벌교꼬막축제,벌교꼬막축제,7870,문화축제
30381,2022-11,640,법성포단오제,법성포단오제,30,문화축제
30382,2022-11,173,보령머드축제,보령머드축제,4680,문화축제
30383,2022-11,593,보석대축제,보석대축제,28,문화축제
30384,2022-11,519,보성다향대축제,보성다향대축제,110,문화축제
30385,2022-11,524,보성전어축제,보성전어축제,15,문화축제
30386,2022-11,521,보성차밭 빛축제,보성차밭빛축제,770,문화축제
30387,2022-11,1116,보은대추축제,보은대추축제,4790,문화축제
30388,2022-11,732,봉화송이축제,봉화송이축제,270,문화축제
30389,2022-11,731,봉화은어축제,봉화은어축제,480,문화축제
30390,2022-11,1108,부산고등어축제,부산고등어축제,750,문화축제
30391,2022-11,743,부산국제록페스티벌,부산국제록페스티벌,310,문화축제
30392,2022-11,742,부산바다축제,부산바다축제,420,문화축제
30393,2022-11,744,부산불꽃축제,부산불꽃축제,134900,문화축제
30394,2022-11,724,부산자갈치축제,부산자갈치축제,480,문화축제
30395,2022-11,726,부산크리스마스트리문화축제,부산크리스마스트리문화축제,360,문화축제
30396,2022-11,745,부산크리스마스트리축제,부산크리스마스트리축제,340,문화축제
30397,2022-11,747,부산항축제,부산항축제,290,문화축제
30398,2022-11,525,부안마실축제,부안마실축제,180,문화축제
30399,2022-11,37,부여서동연꽃축제,부여서동연꽃축제,260,문화축제
30400,2022-11,450,부천국제만화축제,부천국제만화축제,760,문화축제
30401,2022-11,906,부천국제애니메이션페스티벌,부천국제애니메이션페스티벌,780,문화축제
30402,2022-11,901,부천국제판타스틱영화제,부천국제판타스틱영화제,710,문화축제
30403,2022-11,904,부천세계비보이대회,부천세계비보이대회,20,문화축제
30404,2022-11,905,부천전국대학가요제,부천전국대학가요제,30,문화축제
30405,2022-11,641,불갑산상사화축제,불갑산상사화축제,90,문화축제
30406,2022-11,75,블랙뮤직페스티벌,블랙뮤직페스티벌,320,문화축제
30407,2022-11,433,블루거제페스티벌,블루거제페스티벌,19,문화축제
30408,2022-11,197,비단고을산꽃축제,비단고을산꽃축제,10,문화축제
30409,2022-11,108,사선문화제,사선문화제,110,문화축제
30410,2022-11,674,산지천 축제,산지천축제,40,문화축제
30411,2022-11,110,산타축제,산타축제,550,문화축제
30412,2022-11,181,삼길포우럭축제,삼길포우럭축제,60,문화축제
30413,2022-11,393,삼척동해왕이사부독도축제,삼척동해왕이사부독도축제,20,문화축제
30414,2022-11,389,삼척맹방유채꽃축제,삼척맹방유채꽃축제,16,문화축제
30415,2022-11,391,삼척장미축제,삼척장미축제,80,문화축제
30416,2022-11,559,삽교호조개구이 축제,삽교호조개구이축제,130,문화축제
30417,2022-11,8,상주 이야기축제,상주이야기축제,19,문화축제
30418,2022-11,596,생거진천 문화축제,생거진천문화축제,29,문화축제
30419,2022-11,844,서귀포 유채꽃 국제걷기대회,서귀포유채꽃국제걷기대회,36,문화축제
30420,2022-11,838,서귀포겨울바다 국제펭귄수영대회,서귀포겨울바다국제펭귄수영대회,50,문화축제
30421,2022-11,883,서귀포칠십리축제,서귀포칠십리축제,170,문화축제
30422,2022-11,388,서리풀페스티벌,서리풀페스티벌,60,문화축제
30423,2022-11,898,서면메디컬스트리트 축제,서면메디컬스트리트축제,20,문화축제
30424,2022-11,185,서산국화축제,서산국화축제,46000,문화축제
30425,2022-11,182,서산뻘낙지먹물축제,서산뻘낙지먹물축제,14,문화축제
30426,2022-11,649,서산시국화축제,서산시국화축제,130,문화축제
30427,2022-11,183,서산어리굴젓축제,서산어리굴젓축제,16,문화축제
30428,2022-11,184,서산해미읍성축제,서산해미읍성축제,410,문화축제
30429,2022-11,676,서울약령시 한방문화축제,서울약령시한방문화축제,15,문화축제
30430,2022-11,125,서울장미축제,서울장미축제,490,문화축제
30431,2022-11,520,서편제보성소리축제,서편제보성소리축제,90,문화축제
30432,2022-11,113,석촌호수벚꽃축제,석촌호수벚꽃축제,200,문화축제
30433,2022-11,677,선농대제,선농대제,60,문화축제
30434,2022-11,794,선사문화축제,선사문화축제,170,문화축제
30435,2022-11,405,설봉산별빛축제,설봉산별빛축제,50,문화축제
30436,2022-11,1052,성류문화제,성류문화제,15,문화축제
30437,2022-11,837,성산일출축제,성산일출축제,260,문화축제
30438,2022-11,678,세계거리춤축제,세계거리춤축제,100,문화축제
30439,2022-11,652,세종 조치원 복숭아  축제,세종조치원복숭아축제,40,문화축제
30440,2022-11,24,세종대왕과 초정약수 축제,세종대왕과초정약수축제,70,문화축제
30441,2022-11,651,세종축제,세종축제,1530,문화축제
30442,2022-11,752,소래포구축제,소래포구축제,3840,문화축제
30443,2022-11,153,수선화축제,수선화축제,90,문화축제
30444,2022-11,715,수성못 페스티벌,수성못페스티벌,240,문화축제
30445,2022-11,451,수원화성문화제,수원화성문화제,840,문화축제
30446,2022-11,438,순창장류축제,순창장류축제,990,문화축제
30447,2022-11,1036,시래기축제,시래기축제,46,문화축제
30448,2022-11,452,시흥갯골축제,시흥갯골축제,360,문화축제
30449,2022-11,151,신안튤립축제,신안튤립축제,280,문화축제
30450,2022-11,1110,신정호 별빛축제,신정호별빛축제,16,문화축제
30451,2022-11,195,심훈상록문화제,심훈상록문화제,110,문화축제
30452,2022-11,175,아산성웅이순신축제,아산성웅이순신축제,110,문화축제
30453,2022-11,675,아트제주2019,아트제주,530,문화축제
30454,2022-11,531,안동국제탈춤축제,안동국제탈춤축제,580,문화축제
30455,2022-11,530,안동민속축제,안동민속축제,70,문화축제
30456,2022-11,804,안산국제거리극축제,안산국제거리극축제,240,문화축제
30457,2022-11,454,안성맞춤남사당바우덕이축제,안성맞춤남사당바우덕이축제,130,문화축제
30458,2022-11,938,약령개장 357주년 2015「대구약령시 한방문화축제」,대구약령시한방문화축제,200,문화축제
30459,2022-11,1035,양록제,양록제,26,문화축제
30460,2022-11,759,양산삽량문화축전,양산삽량문화축전,120,문화축제
30461,2022-11,758,양산웅상회야제,양산웅상회야제,20,문화축제
30462,2022-11,410,양양문화제,양양문화제,20,문화축제
30463,2022-11,408,양양송이축제,양양송이축제,570,문화축제
30464,2022-11,409,양양연어축제,양양연어축제,2470,문화축제
30465,2022-11,188,양촌곶감축제,양촌곶감축제,3800,문화축제
30466,2022-11,455,양평용문산산나물축제,양평용문산산나물축제,50,문화축제
30467,2022-11,1041,억새꽃 축제,억새꽃축제,390,문화축제
30468,2022-11,357,여수거북선축제,여수거북선축제,500,문화축제
30469,2022-11,362,여수동동북축제,여수동동북축제,9060,문화축제
30470,2022-11,364,여수마칭페스티벌,여수마칭페스티벌,30,문화축제
30471,2022-11,360,여수밤바다 불꽃축제,여수밤바다불꽃축제,6350,문화축제
30472,2022-11,456,여주오곡나루축제,여주오곡나루축제,430,문화축제
30473,2022-11,537,연산대추축제,연산대추축제,310,문화축제
30474,2022-11,1076,연안부두 축제,연안부두축제,109,문화축제
30475,2022-11,457,연천구석기축제,연천구석기축제,2160,문화축제
30476,2022-11,229,영덕대게축제,영덕대게축제,7150,문화축제
30477,2022-11,491,영암왕인문화축제,영암왕인문화축제,230,문화축제
30478,2022-11,484,영월동강겨울축제,영월동강겨울축제,20,문화축제
30479,2022-11,482,영월동강뗏목축제,영월동강뗏목축제,10,문화축제
30480,2022-11,340,영천문화예술제,영천문화예술제,40,문화축제
30481,2022-11,341,영천보현산별빛축제,영천보현산별빛축제,170,문화축제
30482,2022-11,339,영천한약축제,영천한약축제,220,문화축제
30483,2022-11,1013,예산장터삼국축제,예산장터삼국축제,300,문화축제
30484,2022-11,1086,오대산문화축전,오대산문화축전,17,문화축제
30485,2022-11,458,오산독산성문화제,오산독산성문화제,120,문화축제
30486,2022-11,41,오징어축제,오징어축제,160,문화축제
30487,2022-11,717,와룡문화제,와룡문화제,20,문화축제
30488,2022-11,549,완주와일드푸드축제,완주와일드푸드축제,190,문화축제
30489,2022-11,162,왕새우 축제,왕새우축제,300,문화축제
30490,2022-11,126,용마폭포 문화예술축제,용마폭포문화예술축제,30,문화축제
30491,2022-11,314,우륵문화제,우륵문화제,120,문화축제
30492,2022-11,42,우산문화제,우산문화제,60,문화축제
30493,2022-11,1118,우시산국축제,우시산국축제,16,문화축제
30494,2022-11,986,우장산 신록축제,우장산신록축제,14,문화축제
30495,2022-11,1040,운악산단풍축제,운악산단풍축제,360,문화축제
30496,2022-11,51,울산고래축제,울산고래축제,1450,문화축제
30497,2022-11,50,울산대공원 장미축제,울산대공원장미축제,80,문화축제
30498,2022-11,1021,울산쇠부리축제,울산쇠부리축제,280,문화축제
30499,2022-11,1117,울산옹기축제,울산옹기축제,360,문화축제
30500,2022-11,613,울산조선해양축제,울산조선해양축제,110,문화축제
30501,2022-11,1119,울주세계산악영화제,울주세계산악영화제,320,문화축제
30502,2022-11,1051,울진금강송송이축제와 친환경농산물축제,울진금강송송이축제,16,문화축제
30503,2022-11,757,원동매화축제,원동매화축제,40,문화축제
30504,2022-11,755,원동청정미나리축제,원동청정미나리축제,47,문화축제
30505,2022-11,1026,원주 다이내믹 댄싱카니발,원주다이내믹댄싱카니발,260,문화축제
30506,2022-11,1025,원주 용수골 꽃 양귀비축제,원주용수골꽃양귀비축제,50,문화축제
30507,2022-11,1027,원주 한지문화제,원주한지문화제,170,문화축제
30508,2022-11,213,윤봉길평화축제,윤봉길평화축제,240,문화축제
30509,2022-11,1128,은평누리축제,은평누리축제,130,문화축제
30510,2022-11,1114,은행나무길 축제,은행나무길축제,130,문화축제
30511,2022-11,781,음성품바축제,음성품바축제,470,문화축제
30512,2022-11,494,의왕철도축제,의왕철도축제,30,문화축제
30513,2022-11,74,의정부 국제가야금축제,의정부국제가야금축제,40,문화축제
30514,2022-11,73,의정부음악극축제,의정부음악극축제,220,문화축제
30515,2022-11,214,의좋은형제축제,의좋은형제축제,10240,문화축제
30516,2022-11,402,이천도자기축제,이천도자기축제,3180,문화축제
30517,2022-11,407,이천백사산수유꽃축제,이천백사산수유꽃축제,30,문화축제
30518,2022-11,401,이천쌀문화축제,이천쌀문화축제,830,문화축제
30519,2022-11,404,이천인삼축제,이천인삼축제,3650,문화축제
30520,2022-11,869,이호테우축제,이호테우축제,13,문화축제
30521,2022-11,591,익산서동축제,익산서동축제,900,문화축제
30522,2022-11,687,인삼골축제,인삼골축제,17,문화축제
30523,2022-11,872,인제빙어축제,인제빙어축제,2190,문화축제
30524,2022-11,1069,인천개항장문화재야행,인천개항장문화재야행,450,문화축제
30525,2022-11,109,임실N치즈축제,임실N치즈축제,430,문화축제
30526,2022-11,165,입장거봉포도축제,입장거봉포도축제,40,문화축제
30527,2022-11,528,자라섬 국제재즈페스티벌,자라섬국제재즈페스티벌,320,문화축제
30528,2022-11,192,장고항 실치축제,장고항실치축제,220,문화축제
30529,2022-11,1022,장미축제,장미축제,780,문화축제
30530,2022-11,276,장수 한우랑 사과랑 축제,장수한우랑사과랑축제,1700,문화축제
30531,2022-11,208,장승문화축제,장승문화축제,16,문화축제
30532,2022-11,1146,전국관악경연대회,전국관악경연대회,27,문화축제
30533,2022-11,1147,전국합창경연대회,전국합창경연대회,38,문화축제
30534,2022-11,503,전주국제발효식품엑스포,전주국제발효식품엑스포,290,문화축제
30535,2022-11,497,전주대사습놀이,전주대사습놀이,610,문화축제
30536,2022-11,498,전주세계소리축제,전주세계소리축제,3160,문화축제
30537,2022-11,502,전주한지문화축제,전주한지문화축제,100,문화축제
30538,2022-11,899,전포카페거리축제,전포카페거리축제,48,문화축제
30539,2022-11,53,정서진 해넘이 축제,정서진해넘이축제,20,문화축제
30540,2022-11,1055,정선아리랑제,정선아리랑제,3770,문화축제
30541,2022-11,708,정월대보름 행사,정월대보름행사,70,문화축제
30542,2022-11,369,정월대보름달맞이축제,정월대보름달맞이축제,20,문화축제
30543,2022-11,1138,정월대보름축제,정월대보름축제,70,문화축제
30544,2022-11,342,정월대보름행사,정월대보름행사,70,문화축제
30545,2022-11,355,정조대왕 능행차 공동재현,정조대왕능행차공동재현,140,문화축제
30546,2022-11,851,제 9회 수월봉 트레일,수월봉트레일,10,문화축제
30547,2022-11,772,제10회 무궁화축제,무궁화축제,60,문화축제
30548,2022-11,6,제11회 마포나루새우젓축제,마포나루새우젓축제,160,문화축제
30549,2022-11,275,제11회 산청불교문화제전,산청불교문화제전,16,문화축제
30550,2022-11,1043,제11회 삼락벚꽃축제,삼락벚꽃축제,14,문화축제
30551,2022-11,847,제11회 우도소라축제,우도소라축제,24,문화축제
30552,2022-11,718,제12회 사천시농업한마당축제,사천시농업한마당축제,60,문화축제
30553,2022-11,269,제12회 지리산산청곶감축제,지리산산청곶감축제,310,문화축제
30554,2022-11,1,제13회 영동포도축제,영동포도축제,300,문화축제
30555,2022-11,69,제13회 전국 어울림 마라톤대회,전국어울림마라톤대회,20,문화축제
30556,2022-11,507,제14회 부산국제매직페스티벌,부산국제매직페스티벌,7110,문화축제
30557,2022-11,508,제14회 부산국제어린이청소년영화제,부산국제어린이청소년영화제,190,문화축제
30558,2022-11,1100,제14회 수국꽃 문화축제,수국꽃문화축제,12,문화축제
