SEQ_NO,SCCNT_YM,ORIGIN_ID,REPRSNT_KWRD_NM,SRCHWRD_NM,SCCNT_VALUE,ORIGIN_CL_NM
30795,2022-12,292,2019겨울공주군밤축제,겨울공주군밤축제,6140,문화축제
30796,2022-12,513,2019년 울산 마두희 축제,울산마두희축제,50,문화축제
30797,2022-12,506,2019년 제15회 해운대모래축제,해운대모래축제,630,문화축제
30798,2022-12,487,2019청도반시축제,청도반시축제,100,문화축제
30799,2022-12,485,2019청도소싸움축제,청도소싸움축제,210,문화축제
30800,2022-12,694,2019컬러풀대구페스티벌,컬러풀대구페스티벌,15,문화축제
30801,2022-12,226,4.19혁명 국민문화제 2019,419혁명국민문화제,17,문화축제
30802,2022-12,442,D.FESTA 대학로 거리공연축제,DFESTA대학로거리공연축제,50,문화축제
30803,2022-12,910,「제34회 대구약령시 한방문화축제」,대구약령시한방문화축제,50,문화축제
30804,2022-12,917,「제35회 대구약령시 한방문화축제」,대구약령시한방문화축제,50,문화축제
30805,2022-12,924,「제36회 대구약령시 한방문화축제」,대구약령시한방문화축제,50,문화축제
30806,2022-12,931,「제37회 대구약령시 한방문화축제」,대구약령시한방문화축제,50,문화축제
30807,2022-12,235,가야문화축제,가야문화축제,290,문화축제
30808,2022-12,845,가파도청보리축제,가파도청보리축제,720,문화축제
30809,2022-12,154,간재미 축제,간재미축제,10,문화축제
30810,2022-12,1120,간절곶해맞이,간절곶해맞이,970,문화축제
30811,2022-12,1046,감악문화축제,감악문화축제,17,문화축제
30812,2022-12,366,감천문화마을 골목축제,감천문화마을골목축제,30,문화축제
30813,2022-12,111,강감찬축제,강감찬축제,70,문화축제
30814,2022-12,187,강경젓갈축제,강경젓갈축제,470,문화축제
30815,2022-12,586,강동선사문화축제,강동선사문화축제,180,문화축제
30816,2022-12,763,강릉단오제,강릉단오제,2940,문화축제
30817,2022-12,764,강릉커피축제,강릉커피축제,660,문화축제
30818,2022-12,115,개천예술제,개천예술제,280,문화축제
30819,2022-12,437,거제 대구수산물 축제,거제대구수산물축제,1830,문화축제
30820,2022-12,436,거제 섬꽃축제,거제섬꽃축제,280,문화축제
30821,2022-12,425,거제도 국제펭귄수영 축제,거제도국제펭귄수영축제,50,문화축제
30822,2022-12,615,거창크리스마스트리문화축제,거창크리스마스트리문화축제,12900,문화축제
30823,2022-12,614,거창한마당대축제,거창한마당대축제,40,문화축제
30824,2022-12,101,겨울왕국 제천페스티벌,겨울왕국제천페스티벌,1070,문화축제
30825,2022-12,767,경산갓바위소원성취축제,경산갓바위소원성취축제,46,문화축제
30826,2022-12,766,경산자인단오제,경산자인단오제,90,문화축제
30827,2022-12,760,계룡군문화축제,계룡군문화축제,350,문화축제
30828,2022-12,171,계룡산벚꽃축제,계룡산벚꽃축제,14,문화축제
30829,2022-12,280,계룡산산신제,계룡산산신제,29,문화축제
30830,2022-12,798,고3문화축제,고3문화축제,38,문화축제
30831,2022-12,753,고려산진달래축제,고려산진달래축제,140,문화축제
30832,2022-12,27,고로쇠축제,고로쇠축제,37,문화축제
30833,2022-12,1105,고스트파크,고스트파크,190,문화축제
30834,2022-12,374,고싸움놀이축제,고싸움놀이축제,160,문화축제
30835,2022-12,616,고싸움놀이축제(1차),고싸움놀이축제,160,문화축제
30836,2022-12,617,고싸움놀이축제(2차),고싸움놀이축제,160,문화축제
30837,2022-12,326,고창갯벌축제,고창갯벌축제,80,문화축제
30838,2022-12,322,고창모양성제,고창모양성제,80,문화축제
30839,2022-12,325,고창복분자와수박축제,고창복분자와수박축제,15,문화축제
30840,2022-12,323,고창청보리밭축제,고창청보리밭축제,270,문화축제
30841,2022-12,490,고흥 우주항공 축제,고흥우주항공축제,15,문화축제
30842,2022-12,1087,곡성세계장미축제,곡성세계장미축제,210,문화축제
30843,2022-12,279,공주 석장리 구석기축제,공주석장리구석기축제,10,문화축제
30844,2022-12,170,공주 석장리 세계구석기축제,공주석장리세계구석기축제,40,문화축제
30845,2022-12,1124,광양매화축제,광양매화축제,2240,문화축제
30846,2022-12,1127,광양숯불구이축제,광양숯불구이축제,80,문화축제
30847,2022-12,1126,광양전어축제,광양전어축제,60,문화축제
30848,2022-12,749,광주 남한산성문화제,광주남한산성문화제,28,문화축제
30849,2022-12,447,광주남한산성문화제,광주남한산성문화제,28,문화축제
30850,2022-12,620,광주세계김치축제,광주세계김치축제,700,문화축제
30851,2022-12,750,광주왕실도자기축제,광주왕실도자기축제,18,문화축제
30852,2022-12,619,광주프린지페스티벌,광주프린지페스티벌,50,문화축제
30853,2022-12,83,괴산고추축제,괴산고추축제,120,문화축제
30854,2022-12,146,구로G페스티벌,구로G페스티벌,70,문화축제
30855,2022-12,421,국사봉 해맞이행사,국사봉해맞이행사,11,문화축제
30856,2022-12,900,군산시간여행축제,군산시간여행축제,310,문화축제
30857,2022-12,448,군포철쭉축제,군포철쭉축제,50,문화축제
30858,2022-12,375,굿모닝 양림,굿모닝양림,20,문화축제
30859,2022-12,196,금산인삼축제,금산인삼축제,2120,문화축제
30860,2022-12,835,금호강 바람소리길 축제,금호강바람소리길축제,20,문화축제
30861,2022-12,967,김광석노래부르기,김광석노래부르기,40,문화축제
30862,2022-12,973,김광석추모콘서트,김광석추모콘서트,16,문화축제
30863,2022-12,483,김삿갓문화제,김삿갓문화제,40,문화축제
30864,2022-12,367,김천국제가족연극제,김천국제가족연극제,29,문화축제
30865,2022-12,368,김천예술제,김천예술제,24,문화축제
30866,2022-12,237,김해독서대전,김해독서대전,30,문화축제
30867,2022-12,236,김해분청도자기축제,김해분청도자기축제,80,문화축제
30868,2022-12,983,꽃지저녁노을축제,꽃지저녁노을축제,40,문화축제
30869,2022-12,630,남도음식문화큰잔치,남도음식문화큰잔치,60,문화축제
30870,2022-12,304,노원등축제,노원등축제,23,문화축제
30871,2022-12,305,노원탈축제,노원탈축제,160,문화축제
30872,2022-12,186,논산딸기축제,논산딸기축제,4550,문화축제
30873,2022-12,673,누웨마루 페스티벌,누웨마루페스티벌,1350,문화축제
30874,2022-12,29,단감축제,단감축제,50,문화축제
30875,2022-12,480,단종문화제,단종문화제,40,문화축제
30876,2022-12,466,달마고도 걷기축제,달마고도걷기축제,48,문화축제
30877,2022-12,39,달맞이축제,달맞이축제,40,문화축제
30878,2022-12,792,달배달맞이축제,달배달맞이축제,12,문화축제
30879,2022-12,712,달집태우기,달집태우기,1140,문화축제
30880,2022-12,733,담양대나무축제,담양대나무축제,220,문화축제
30881,2022-12,734,담양산타축제,담양산타축제,26770,문화축제
30882,2022-12,1082,대관령눈꽃축제,대관령눈꽃축제,25600,문화축제
30883,2022-12,697,대구국제뮤지컬페스티벌,대구국제뮤지컬페스티벌,470,문화축제
30884,2022-12,696,대구국제오페라축제,대구국제오페라축제,380,문화축제
30885,2022-12,695,대구국제재즈축제,대구국제재즈축제,30,문화축제
30886,2022-12,957,대구스트리트 모터 페스티벌,대구스트리트모터페스티벌,13,문화축제
30887,2022-12,700,대구약령시한방문화축제,대구약령시한방문화축제,50,문화축제
30888,2022-12,702,대구치맥페스티벌,대구치맥페스티벌,810,문화축제
30889,2022-12,701,대구포크페스티벌,대구포크페스티벌,80,문화축제
30890,2022-12,426,대금산진달래축제,대금산진달래축제,14,문화축제
30891,2022-12,14,도봉 과학축전,도봉과학축전,120,문화축제
30892,2022-12,15,도봉구 등축제,도봉구등축제,70,문화축제
30893,2022-12,13,도봉구민 건강축제,도봉구민건강축제,11,문화축제
30894,2022-12,1015,독일마을 맥주축제,독일마을맥주축제,120,문화축제
30895,2022-12,481,동강국제사진제,동강국제사진제,70,문화축제
30896,2022-12,768,동래읍성역사축제,동래읍성역사축제,260,문화축제
30897,2022-12,911,동성로축제,동성로축제,320,문화축제
30898,2022-12,663,동춘당문화제,동춘당문화제,17,문화축제
30899,2022-12,907,동해무릉제,동해무릉제,90,문화축제
30900,2022-12,472,땅끝 해넘이·해맞이 축제,땅끝해넘이해맞이축제,5650,문화축제
30901,2022-12,465,땅끝매화축제,땅끝매화축제,14,문화축제
30902,2022-12,178,류방택 별 축제,류방택별축제,50,문화축제
30903,2022-12,656,마산가고파국화축제,마산가고파국화축제,15,문화축제
30904,2022-12,660,마산만날제,마산만날제,240,문화축제
30905,2022-12,629,명량대첩축제,명량대첩축제,260,문화축제
30906,2022-12,892,목포항구축제,목포항구축제,230,문화축제
30907,2022-12,174,무창포신비의바닷길축제,무창포신비의바닷길축제,15,문화축제
30908,2022-12,579,문경사과축제,문경사과축제,600,문화축제
30909,2022-12,577,문경약돌한우축제,문경약돌한우축제,80,문화축제
30910,2022-12,578,문경오미자축제,문경오미자축제,160,문화축제
30911,2022-12,576,문경찻사발축제,문경찻사발축제,260,문화축제
30912,2022-12,1054,민둥산억새꽃축제,민둥산억새꽃축제,20,문화축제
30913,2022-12,128,밀양아리랑대축제,밀양아리랑대축제,380,문화축제
30914,2022-12,432,바다로 세계로,바다로세계로,70,문화축제
30915,2022-12,496,반딧불축제,반딧불축제,300,문화축제
30916,2022-12,1033,배꼽축제,배꼽축제,170,문화축제
30917,2022-12,756,배내골사과축제,배내골사과축제,32,문화축제
30918,2022-12,80,백마권역겨울놀이축제,백마권역겨울놀이축제,120,문화축제
30919,2022-12,26,백양단풍축제,백양단풍축제,11,문화축제
30920,2022-12,38,백제문화제,백제문화제,1020,문화축제
30921,2022-12,984,백화산 해맞이 행사,백화산해맞이행사,16,문화축제
30922,2022-12,522,벌교꼬막축제,벌교꼬막축제,1310,문화축제
30923,2022-12,640,법성포단오제,법성포단오제,20,문화축제
30924,2022-12,173,보령머드축제,보령머드축제,2990,문화축제
30925,2022-12,519,보성다향대축제,보성다향대축제,70,문화축제
30926,2022-12,521,보성차밭 빛축제,보성차밭빛축제,2500,문화축제
30927,2022-12,1116,보은대추축제,보은대추축제,370,문화축제
30928,2022-12,732,봉화송이축제,봉화송이축제,120,문화축제
30929,2022-12,731,봉화은어축제,봉화은어축제,450,문화축제
30930,2022-12,780,부산 차이나타운특구 문화축제,부산차이나타운특구문화축제,20,문화축제
30931,2022-12,1108,부산고등어축제,부산고등어축제,230,문화축제
30932,2022-12,743,부산국제록페스티벌,부산국제록페스티벌,300,문화축제
30933,2022-12,742,부산바다축제,부산바다축제,300,문화축제
30934,2022-12,744,부산불꽃축제,부산불꽃축제,617300,문화축제
30935,2022-12,746,부산시민의종 타종식,부산시민의종타종식,16,문화축제
30936,2022-12,724,부산자갈치축제,부산자갈치축제,120,문화축제
30937,2022-12,726,부산크리스마스트리문화축제,부산크리스마스트리문화축제,860,문화축제
30938,2022-12,745,부산크리스마스트리축제,부산크리스마스트리축제,540,문화축제
30939,2022-12,747,부산항축제,부산항축제,250,문화축제
30940,2022-12,525,부안마실축제,부안마실축제,230,문화축제
30941,2022-12,37,부여서동연꽃축제,부여서동연꽃축제,150,문화축제
30942,2022-12,450,부천국제만화축제,부천국제만화축제,440,문화축제
30943,2022-12,906,부천국제애니메이션페스티벌,부천국제애니메이션페스티벌,330,문화축제
30944,2022-12,901,부천국제판타스틱영화제,부천국제판타스틱영화제,590,문화축제
30945,2022-12,904,부천세계비보이대회,부천세계비보이대회,40,문화축제
30946,2022-12,641,불갑산상사화축제,불갑산상사화축제,19,문화축제
30947,2022-12,75,블랙뮤직페스티벌,블랙뮤직페스티벌,100,문화축제
30948,2022-12,108,사선문화제,사선문화제,80,문화축제
30949,2022-12,272,산청황매산철쭉제,산청황매산철쭉제,10,문화축제
30950,2022-12,110,산타축제,산타축제,4150,문화축제
30951,2022-12,181,삼길포우럭축제,삼길포우럭축제,38,문화축제
30952,2022-12,393,삼척동해왕이사부독도축제,삼척동해왕이사부독도축제,29,문화축제
30953,2022-12,391,삼척장미축제,삼척장미축제,70,문화축제
30954,2022-12,559,삽교호조개구이 축제,삽교호조개구이축제,210,문화축제
30955,2022-12,8,상주 이야기축제,상주이야기축제,13,문화축제
30956,2022-12,713,상화문학제,상화문학제,20,문화축제
30957,2022-12,844,서귀포 유채꽃 국제걷기대회,서귀포유채꽃국제걷기대회,17,문화축제
30958,2022-12,838,서귀포겨울바다 국제펭귄수영대회,서귀포겨울바다국제펭귄수영대회,740,문화축제
30959,2022-12,883,서귀포칠십리축제,서귀포칠십리축제,90,문화축제
30960,2022-12,388,서리풀페스티벌,서리풀페스티벌,60,문화축제
30961,2022-12,185,서산국화축제,서산국화축제,320,문화축제
30962,2022-12,184,서산해미읍성축제,서산해미읍성축제,160,문화축제
30963,2022-12,125,서울장미축제,서울장미축제,320,문화축제
30964,2022-12,520,서편제보성소리축제,서편제보성소리축제,60,문화축제
30965,2022-12,113,석촌호수벚꽃축제,석촌호수벚꽃축제,320,문화축제
30966,2022-12,794,선사문화축제,선사문화축제,20,문화축제
30967,2022-12,405,설봉산별빛축제,설봉산별빛축제,40,문화축제
30968,2022-12,837,성산일출축제,성산일출축제,5970,문화축제
30969,2022-12,678,세계거리춤축제,세계거리춤축제,80,문화축제
30970,2022-12,652,세종 조치원 복숭아  축제,세종조치원복숭아축제,20,문화축제
30971,2022-12,24,세종대왕과 초정약수 축제,세종대왕과초정약수축제,36,문화축제
30972,2022-12,651,세종축제,세종축제,900,문화축제
30973,2022-12,752,소래포구축제,소래포구축제,470,문화축제
30974,2022-12,423,송년불꽃축제,송년불꽃축제,220,문화축제
30975,2022-12,153,수선화축제,수선화축제,90,문화축제
30976,2022-12,715,수성못 페스티벌,수성못페스티벌,230,문화축제
30977,2022-12,451,수원화성문화제,수원화성문화제,300,문화축제
30978,2022-12,438,순창장류축제,순창장류축제,460,문화축제
30979,2022-12,1036,시래기축제,시래기축제,20,문화축제
30980,2022-12,452,시흥갯골축제,시흥갯골축제,170,문화축제
30981,2022-12,424,신년해맞이행사,신년해맞이행사,50,문화축제
30982,2022-12,151,신안튤립축제,신안튤립축제,330,문화축제
30983,2022-12,1110,신정호 별빛축제,신정호별빛축제,13,문화축제
30984,2022-12,175,아산성웅이순신축제,아산성웅이순신축제,70,문화축제
30985,2022-12,675,아트제주2019,아트제주,230,문화축제
30986,2022-12,531,안동국제탈춤축제,안동국제탈춤축제,270,문화축제
30987,2022-12,530,안동민속축제,안동민속축제,30,문화축제
30988,2022-12,804,안산국제거리극축제,안산국제거리극축제,180,문화축제
30989,2022-12,454,안성맞춤남사당바우덕이축제,안성맞춤남사당바우덕이축제,30,문화축제
30990,2022-12,938,약령개장 357주년 2015「대구약령시 한방문화축제」,대구약령시한방문화축제,50,문화축제
30991,2022-12,1035,양록제,양록제,15,문화축제
30992,2022-12,759,양산삽량문화축전,양산삽량문화축전,50,문화축제
30993,2022-12,758,양산웅상회야제,양산웅상회야제,16,문화축제
30994,2022-12,408,양양송이축제,양양송이축제,260,문화축제
30995,2022-12,409,양양연어축제,양양연어축제,670,문화축제
30996,2022-12,188,양촌곶감축제,양촌곶감축제,17070,문화축제
30997,2022-12,455,양평용문산산나물축제,양평용문산산나물축제,40,문화축제
30998,2022-12,1041,억새꽃 축제,억새꽃축제,30,문화축제
30999,2022-12,357,여수거북선축제,여수거북선축제,290,문화축제
31000,2022-12,362,여수동동북축제,여수동동북축제,330,문화축제
31001,2022-12,364,여수마칭페스티벌,여수마칭페스티벌,14,문화축제
31002,2022-12,360,여수밤바다 불꽃축제,여수밤바다불꽃축제,6810,문화축제
31003,2022-12,356,여수영취산진달래체험행사,여수영취산진달래체험행사,27,문화축제
31004,2022-12,456,여주오곡나루축제,여주오곡나루축제,120,문화축제
31005,2022-12,537,연산대추축제,연산대추축제,70,문화축제
31006,2022-12,538,연산백중놀이,연산백중놀이,16,문화축제
31007,2022-12,1076,연안부두 축제,연안부두축제,11,문화축제
31008,2022-12,457,연천구석기축제,연천구석기축제,1720,문화축제
31009,2022-12,985,연포 해맞이 행사,연포해맞이행사,27,문화축제
31010,2022-12,229,영덕대게축제,영덕대게축제,55090,문화축제
31011,2022-12,231,영덕물가자미축제,영덕물가자미축제,60,문화축제
31012,2022-12,230,영덕황금은어축제,영덕황금은어축제,28,문화축제
31013,2022-12,491,영암왕인문화축제,영암왕인문화축제,170,문화축제
31014,2022-12,493,영암호해맞이축제,영암호해맞이축제,50,문화축제
31015,2022-12,484,영월동강겨울축제,영월동강겨울축제,90,문화축제
31016,2022-12,340,영천문화예술제,영천문화예술제,20,문화축제
31017,2022-12,341,영천보현산별빛축제,영천보현산별빛축제,100,문화축제
31018,2022-12,339,영천한약축제,영천한약축제,40,문화축제
31019,2022-12,1013,예산장터삼국축제,예산장터삼국축제,130,문화축제
31020,2022-12,458,오산독산성문화제,오산독산성문화제,37,문화축제
31021,2022-12,41,오징어축제,오징어축제,150,문화축제
31022,2022-12,717,와룡문화제,와룡문화제,40,문화축제
31023,2022-12,549,완주와일드푸드축제,완주와일드푸드축제,60,문화축제
31024,2022-12,162,왕새우 축제,왕새우축제,12,문화축제
31025,2022-12,190,왜목해돋이축제,왜목해돋이축제,27,문화축제
31026,2022-12,314,우륵문화제,우륵문화제,60,문화축제
31027,2022-12,51,울산고래축제,울산고래축제,630,문화축제
31028,2022-12,50,울산대공원 장미축제,울산대공원장미축제,60,문화축제
31029,2022-12,1021,울산쇠부리축제,울산쇠부리축제,190,문화축제
31030,2022-12,1117,울산옹기축제,울산옹기축제,190,문화축제
31031,2022-12,613,울산조선해양축제,울산조선해양축제,70,문화축제
31032,2022-12,1119,울주세계산악영화제,울주세계산악영화제,390,문화축제
31033,2022-12,1051,울진금강송송이축제와 친환경농산물축제,울진금강송송이축제,18,문화축제
31034,2022-12,1049,울진대게와 붉은대게 축제,울진대게와붉은대게축제,30,문화축제
31035,2022-12,757,원동매화축제,원동매화축제,40,문화축제
31036,2022-12,755,원동청정미나리축제,원동청정미나리축제,42,문화축제
31037,2022-12,1026,원주 다이내믹 댄싱카니발,원주다이내믹댄싱카니발,100,문화축제
31038,2022-12,1025,원주 용수골 꽃 양귀비축제,원주용수골꽃양귀비축제,210,문화축제
31039,2022-12,1027,원주 한지문화제,원주한지문화제,160,문화축제
31040,2022-12,213,윤봉길평화축제,윤봉길평화축제,440,문화축제
31041,2022-12,1128,은평누리축제,은평누리축제,60,문화축제
31042,2022-12,1114,은행나무길 축제,은행나무길축제,16,문화축제
31043,2022-12,781,음성품바축제,음성품바축제,280,문화축제
31044,2022-12,729,응봉산 해맞이축제,응봉산해맞이축제,150,문화축제
31045,2022-12,494,의왕철도축제,의왕철도축제,30,문화축제
31046,2022-12,73,의정부음악극축제,의정부음악극축제,170,문화축제
31047,2022-12,214,의좋은형제축제,의좋은형제축제,70,문화축제
31048,2022-12,402,이천도자기축제,이천도자기축제,1040,문화축제
31049,2022-12,407,이천백사산수유꽃축제,이천백사산수유꽃축제,30,문화축제
31050,2022-12,401,이천쌀문화축제,이천쌀문화축제,210,문화축제
31051,2022-12,404,이천인삼축제,이천인삼축제,41,문화축제
31052,2022-12,591,익산서동축제,익산서동축제,220,문화축제
31053,2022-12,687,인삼골축제,인삼골축제,14,문화축제
31054,2022-12,872,인제빙어축제,인제빙어축제,19660,문화축제
31055,2022-12,1069,인천개항장문화재야행,인천개항장문화재야행,230,문화축제
31056,2022-12,109,임실N치즈축제,임실N치즈축제,140,문화축제
31057,2022-12,165,입장거봉포도축제,입장거봉포도축제,23,문화축제
31058,2022-12,528,자라섬 국제재즈페스티벌,자라섬국제재즈페스티벌,80,문화축제
31059,2022-12,192,장고항 실치축제,장고항실치축제,210,문화축제
31060,2022-12,1022,장미축제,장미축제,520,문화축제
31061,2022-12,276,장수 한우랑 사과랑 축제,장수한우랑사과랑축제,190,문화축제
31062,2022-12,1146,전국관악경연대회,전국관악경연대회,20,문화축제
31063,2022-12,1147,전국합창경연대회,전국합창경연대회,15,문화축제
31064,2022-12,503,전주국제발효식품엑스포,전주국제발효식품엑스포,60,문화축제
31065,2022-12,497,전주대사습놀이,전주대사습놀이,540,문화축제
31066,2022-12,498,전주세계소리축제,전주세계소리축제,1690,문화축제
31067,2022-12,502,전주한지문화축제,전주한지문화축제,170,문화축제
31068,2022-12,53,정서진 해넘이 축제,정서진해넘이축제,610,문화축제
31069,2022-12,1055,정선아리랑제,정선아리랑제,1910,문화축제
31070,2022-12,708,정월대보름 행사,정월대보름행사,190,문화축제
31071,2022-12,369,정월대보름달맞이축제,정월대보름달맞이축제,14,문화축제
31072,2022-12,1138,정월대보름축제,정월대보름축제,80,문화축제
31073,2022-12,342,정월대보름행사,정월대보름행사,190,문화축제
31074,2022-12,355,정조대왕 능행차 공동재현,정조대왕능행차공동재현,40,문화축제
31075,2022-12,851,제 9회 수월봉 트레일,수월봉트레일,14,문화축제
31076,2022-12,772,제10회 무궁화축제,무궁화축제,39,문화축제
31077,2022-12,6,제11회 마포나루새우젓축제,마포나루새우젓축제,70,문화축제
31078,2022-12,269,제12회 지리산산청곶감축제,지리산산청곶감축제,8070,문화축제
31079,2022-12,1,제13회 영동포도축제,영동포도축제,160,문화축제
31080,2022-12,69,제13회 전국 어울림 마라톤대회,전국어울림마라톤대회,11,문화축제
31081,2022-12,507,제14회 부산국제매직페스티벌,부산국제매직페스티벌,110,문화축제
31082,2022-12,508,제14회 부산국제어린이청소년영화제,부산국제어린이청소년영화제,450,문화축제
31083,2022-12,1100,제14회 수국꽃 문화축제,수국꽃문화축제,13,문화축제
31084,2022-12,581,제14회 시흥갯골축제,시흥갯골축제,170,문화축제
31085,2022-12,580,제14회 전국해양스포츠제전,전국해양스포츠제전,60,문화축제
31086,2022-12,89,제15회 구리 코스모스 축제,구리코스모스축제,60,문화축제
31087,2022-12,512,제15회 부산세계불꽃축제,부산세계불꽃축제,870,문화축제
31088,2022-12,761,제15회 영등포 여의도 봄꽃축제,영등포여의도봄꽃축제,30,문화축제
31089,2022-12,540,제15회 영산포 홍어축제,영산포홍어축제,30,문화축제
31090,2022-12,783,제15회 영양산나물축제,영양산나물축제,50,문화축제
31091,2022-12,397,제15회 진안고원 운장산고로쇠축제,진안고원운장산고로쇠축제,13,문화축제
31092,2022-12,373,제15회 차성문화제,차성문화제,30,문화축제
31093,2022-12,34,제15회 파주개성인삼축제,파주개성인삼축제,140,문화축제
31094,2022-12,91,제16회 구리 코스모스 축제,구리코스모스축제,60,문화축제
31095,2022-12,642,제16회 추억의 충장축제,추억의충장축제,60,문화축제
31096,2022-12,92,제17회 구리 유채꽃 축제,구리유채꽃축제,18,문화축제
31097,2022-12,93,제17회 구리 코스모스 축제,구리코스모스축제,60,문화축제
31098,2022-12,94,제18회 구리 유채꽃 축제,구리유채꽃축제,18,문화축제
31099,2022-12,95,제18회 구리 코스모스 축제,구리코스모스축제,60,문화축제
31100,2022-12,1044,제18회 사상강변축제,사상강변축제,30,문화축제
31101,2022-12,1102,제18회 합천벚꽃마라톤대회,합천벚꽃마라톤대회,70,문화축제
31102,2022-12,96,제19회 구리 유채꽃 축제,구리유채꽃축제,18,문화축제
31103,2022-12,97,제19회 구리 코스모스 축제,구리코스모스축제,60,문화축제
31104,2022-12,270,제19회 산청한방약초축제,산청한방약초축제,330,문화축제
31105,2022-12,500,제19회 전주국제영화제,전주국제영화제,7290,문화축제
31106,2022-12,779,제19회광안리어방축제,광안리어방축제,1230,문화축제
31107,2022-12,1077,제1회 대청호 벚꽃축제,대청호벚꽃축제,18,문화축제
