SEQ_NO,SCCNT_YM,ORIGIN_ID,REPRSNT_KWRD_NM,SRCHWRD_NM,SCCNT_VALUE,ORIGIN_CL_NM
31331,2023-02,597,2019 고양국제꽃박람회,고양국제꽃박람회,2010,문화축제
31332,2023-02,602,2019 고양행주문화제,고양행주문화제,110,문화축제
31333,2023-02,610,2019 고양호수예술축제,고양호수예술축제,60,문화축제
31334,2023-02,295,2019 공주 석장리 구석기축제,공주석장리구석기축제,23,문화축제
31335,2023-02,863,2019 곶자왈 반딧불이 축제,곶자왈반딧불이축제,70,문화축제
31336,2023-02,306,2019 군포철쭉축제,군포철쭉축제,660,문화축제
31337,2023-02,223,2019 금정산성축제,금정산성축제,70,문화축제
31338,2023-02,975,2019 대구약령시한방문화축제,대구약령시한방문화축제,120,문화축제
31339,2023-02,873,2019 대전 서구힐링 아트페스티벌,대전서구힐링아트페스티벌,100,문화축제
31340,2023-02,836,2019 대한민국 국향대전,대한민국국향대전,27,문화축제
31341,2023-02,150,2019 보정역생활문화센터 <청춘파티  - 특별프로그램>,보정역생활문화센터,70,문화축제
31342,2023-02,889,2019 부평풍물대축제,부평풍물대축제,160,문화축제
31343,2023-02,382,2019 수원연극축제,수원연극축제,320,문화축제
31344,2023-02,365,2019 순천 푸드앤아트 페스티벌,순천푸드앤아트페스티벌,100,문화축제
31345,2023-02,1057,2019 안성맞춤 남사당 바우덕이축제,안성맞춤남사당바우덕이축제,28,문화축제
31346,2023-02,980,2019 여주오곡나루축제(취소),여주오곡나루축제,120,문화축제
31347,2023-02,36,2019 예천세계활축제,예천세계활축제,50,문화축제
31348,2023-02,387,2019 음식 문화축제,음식문화축제,20,문화축제
31349,2023-02,54,2019 정읍벚꽃축제,정읍벚꽃축제,570,문화축제
31350,2023-02,462,2019 제8회 서울동화축제,서울동화축제,60,문화축제
31351,2023-02,864,2019 제주 메밀축제,제주메밀축제,19,문화축제
31352,2023-02,664,2019 제주들불축제,제주들불축제,22570,문화축제
31353,2023-02,665,2019 제주왕벚꽃축제,제주왕벚꽃축제,1130,문화축제
31354,2023-02,400,2019 진안홍삼축제,진안홍삼축제,140,문화축제
31355,2023-02,62,2019 하하페스티벌,하하페스티벌,14,문화축제
31356,2023-02,292,2019겨울공주군밤축제,겨울공주군밤축제,420,문화축제
31357,2023-02,513,2019년 울산 마두희 축제,울산마두희축제,30,문화축제
31358,2023-02,506,2019년 제15회 해운대모래축제,해운대모래축제,960,문화축제
31359,2023-02,487,2019청도반시축제,청도반시축제,50,문화축제
31360,2023-02,485,2019청도소싸움축제,청도소싸움축제,420,문화축제
31361,2023-02,694,2019컬러풀대구페스티벌,컬러풀대구페스티벌,17,문화축제
31362,2023-02,226,4.19혁명 국민문화제 2019,419혁명국민문화제,540,문화축제
31363,2023-02,910,「제34회 대구약령시 한방문화축제」,대구약령시한방문화축제,120,문화축제
31364,2023-02,917,「제35회 대구약령시 한방문화축제」,대구약령시한방문화축제,120,문화축제
31365,2023-02,924,「제36회 대구약령시 한방문화축제」,대구약령시한방문화축제,120,문화축제
31366,2023-02,931,「제37회 대구약령시 한방문화축제」,대구약령시한방문화축제,120,문화축제
31367,2023-02,235,가야문화축제,가야문화축제,1130,문화축제
31368,2023-02,845,가파도청보리축제,가파도청보리축제,5480,문화축제
31369,2023-02,154,간재미 축제,간재미축제,14,문화축제
31370,2023-02,1120,간절곶해맞이,간절곶해맞이,15,문화축제
31371,2023-02,366,감천문화마을 골목축제,감천문화마을골목축제,20,문화축제
31372,2023-02,299,갑사황매화 축제,갑사황매화축제,50,문화축제
31373,2023-02,111,강감찬축제,강감찬축제,50,문화축제
31374,2023-02,187,강경젓갈축제,강경젓갈축제,400,문화축제
31375,2023-02,586,강동선사문화축제,강동선사문화축제,110,문화축제
31376,2023-02,763,강릉단오제,강릉단오제,2590,문화축제
31377,2023-02,764,강릉커피축제,강릉커피축제,610,문화축제
31378,2023-02,527,개암동벚꽃축제,개암동벚꽃축제,20,문화축제
31379,2023-02,115,개천예술제,개천예술제,220,문화축제
31380,2023-02,437,거제 대구수산물 축제,거제대구수산물축제,14,문화축제
31381,2023-02,436,거제 섬꽃축제,거제섬꽃축제,150,문화축제
31382,2023-02,430,거제 옥포대첩 축제,거제옥포대첩축제,28,문화축제
31383,2023-02,434,거제맥주축제,거제맥주축제,15,문화축제
31384,2023-02,429,거제맹종대나무축제,거제맹종대나무축제,14,문화축제
31385,2023-02,615,거창크리스마스트리문화축제,거창크리스마스트리문화축제,15,문화축제
31386,2023-02,614,거창한마당대축제,거창한마당대축제,40,문화축제
31387,2023-02,101,겨울왕국 제천페스티벌,겨울왕국제천페스티벌,40,문화축제
31388,2023-02,767,경산갓바위소원성취축제,경산갓바위소원성취축제,50,문화축제
31389,2023-02,766,경산자인단오제,경산자인단오제,130,문화축제
31390,2023-02,760,계룡군문화축제,계룡군문화축제,90,문화축제
31391,2023-02,171,계룡산벚꽃축제,계룡산벚꽃축제,140,문화축제
31392,2023-02,280,계룡산산신제,계룡산산신제,30,문화축제
31393,2023-02,103,계양산국악제,계양산국악제,80,문화축제
31394,2023-02,753,고려산진달래축제,고려산진달래축제,2470,문화축제
31395,2023-02,27,고로쇠축제,고로쇠축제,1620,문화축제
31396,2023-02,738,고서포도축제,고서포도축제,19,문화축제
31397,2023-02,1105,고스트파크,고스트파크,230,문화축제
31398,2023-02,374,고싸움놀이축제,고싸움놀이축제,630,문화축제
31399,2023-02,616,고싸움놀이축제(1차),고싸움놀이축제,630,문화축제
31400,2023-02,617,고싸움놀이축제(2차),고싸움놀이축제,630,문화축제
31401,2023-02,326,고창갯벌축제,고창갯벌축제,150,문화축제
31402,2023-02,322,고창모양성제,고창모양성제,90,문화축제
31403,2023-02,325,고창복분자와수박축제,고창복분자와수박축제,40,문화축제
31404,2023-02,323,고창청보리밭축제,고창청보리밭축제,1820,문화축제
31405,2023-02,328,고창해풍고추축제,고창해풍고추축제,20,문화축제
31406,2023-02,490,고흥 우주항공 축제,고흥우주항공축제,690,문화축제
31407,2023-02,1087,곡성세계장미축제,곡성세계장미축제,440,문화축제
31408,2023-02,1088,곡성심청축제,곡성심청축제,17,문화축제
31409,2023-02,526,곰소젓갈발효축제,곰소젓갈발효축제,20,문화축제
31410,2023-02,1031,곰취축제,곰취축제,50,문화축제
31411,2023-02,279,공주 석장리 구석기축제,공주석장리구석기축제,23,문화축제
31412,2023-02,170,공주 석장리 세계구석기축제,공주석장리세계구석기축제,100,문화축제
31413,2023-02,1124,광양매화축제,광양매화축제,114000,문화축제
31414,2023-02,1127,광양숯불구이축제,광양숯불구이축제,90,문화축제
31415,2023-02,1126,광양전어축제,광양전어축제,80,문화축제
31416,2023-02,749,광주 남한산성문화제,광주남한산성문화제,20,문화축제
31417,2023-02,447,광주남한산성문화제,광주남한산성문화제,20,문화축제
31418,2023-02,620,광주세계김치축제,광주세계김치축제,260,문화축제
31419,2023-02,750,광주왕실도자기축제,광주왕실도자기축제,150,문화축제
31420,2023-02,619,광주프린지페스티벌,광주프린지페스티벌,100,문화축제
31421,2023-02,83,괴산고추축제,괴산고추축제,200,문화축제
31422,2023-02,146,구로G페스티벌,구로G페스티벌,60,문화축제
31423,2023-02,900,군산시간여행축제,군산시간여행축제,310,문화축제
31424,2023-02,448,군포철쭉축제,군포철쭉축제,660,문화축제
31425,2023-02,375,굿모닝 양림,굿모닝양림,15,문화축제
31426,2023-02,196,금산인삼축제,금산인삼축제,1370,문화축제
31427,2023-02,835,금호강 바람소리길 축제,금호강바람소리길축제,70,문화축제
31428,2023-02,834,금호강 정월대보름 축제,금호강정월대보름축제,480,문화축제
31429,2023-02,191,기지시줄다리기 민속축제,기지시줄다리기민속축제,60,문화축제
31430,2023-02,973,김광석추모콘서트,김광석추모콘서트,12,문화축제
31431,2023-02,483,김삿갓문화제,김삿갓문화제,30,문화축제
31432,2023-02,367,김천국제가족연극제,김천국제가족연극제,50,문화축제
31433,2023-02,368,김천예술제,김천예술제,15,문화축제
31434,2023-02,236,김해분청도자기축제,김해분청도자기축제,30,문화축제
31435,2023-02,740,낙동강유채꽃 축제,낙동강유채꽃축제,160,문화축제
31436,2023-02,630,남도음식문화큰잔치,남도음식문화큰잔치,130,문화축제
31437,2023-02,661,남산상봉제,남산상봉제,10,문화축제
31438,2023-02,304,노원등축제,노원등축제,18,문화축제
31439,2023-02,305,노원탈축제,노원탈축제,120,문화축제
31440,2023-02,186,논산딸기축제,논산딸기축제,87400,문화축제
31441,2023-02,29,단감축제,단감축제,20,문화축제
31442,2023-02,440,단기4351년 개천절 대제전,개천절대제전,15,문화축제
31443,2023-02,480,단종문화제,단종문화제,150,문화축제
31444,2023-02,466,달마고도 걷기축제,달마고도걷기축제,100,문화축제
31445,2023-02,39,달맞이축제,달맞이축제,1760,문화축제
31446,2023-02,792,달배달맞이축제,달배달맞이축제,320,문화축제
31447,2023-02,712,달집태우기,달집태우기,55340,문화축제
31448,2023-02,733,담양대나무축제,담양대나무축제,960,문화축제
31449,2023-02,734,담양산타축제,담양산타축제,100,문화축제
31450,2023-02,1089,당항포대첩축제,당항포대첩축제,25,문화축제
31451,2023-02,1082,대관령눈꽃축제,대관령눈꽃축제,11150,문화축제
31452,2023-02,697,대구국제뮤지컬페스티벌,대구국제뮤지컬페스티벌,390,문화축제
31453,2023-02,696,대구국제오페라축제,대구국제오페라축제,80,문화축제
31454,2023-02,695,대구국제재즈축제,대구국제재즈축제,11,문화축제
31455,2023-02,957,대구스트리트 모터 페스티벌,대구스트리트모터페스티벌,20,문화축제
31456,2023-02,700,대구약령시한방문화축제,대구약령시한방문화축제,120,문화축제
31457,2023-02,954,대구워터페스티벌,대구워터페스티벌,11,문화축제
31458,2023-02,702,대구치맥페스티벌,대구치맥페스티벌,1440,문화축제
31459,2023-02,701,대구포크페스티벌,대구포크페스티벌,70,문화축제
31460,2023-02,426,대금산진달래축제,대금산진달래축제,150,문화축제
31461,2023-02,15,도봉구 등축제,도봉구등축제,16,문화축제
31462,2023-02,1032,도솔산지구전투 전승행사,도솔산지구전투전승행사,17,문화축제
31463,2023-02,1015,독일마을 맥주축제,독일마을맥주축제,180,문화축제
31464,2023-02,481,동강국제사진제,동강국제사진제,28,문화축제
31465,2023-02,768,동래읍성역사축제,동래읍성역사축제,90,문화축제
31466,2023-02,204,동백꽃 주꾸미 축제,동백꽃주꾸미축제,120,문화축제
31467,2023-02,911,동성로축제,동성로축제,210,문화축제
31468,2023-02,663,동춘당문화제,동춘당문화제,19,문화축제
31469,2023-02,907,동해무릉제,동해무릉제,90,문화축제
31470,2023-02,472,땅끝 해넘이·해맞이 축제,땅끝해넘이해맞이축제,17,문화축제
31471,2023-02,465,땅끝매화축제,땅끝매화축제,150,문화축제
31472,2023-02,1096,롤링나이트 2019,롤링나이트,12,문화축제
31473,2023-02,178,류방택 별 축제,류방택별축제,30,문화축제
31474,2023-02,281,마곡사 신록축제,마곡사신록축제,30,문화축제
31475,2023-02,660,마산만날제,마산만날제,90,문화축제
31476,2023-02,194,면천 진달래축제,면천진달래축제,20,문화축제
31477,2023-02,629,명량대첩축제,명량대첩축제,100,문화축제
31478,2023-02,893,목포 유달산 봄 축제,목포유달산봄축제,40,문화축제
31479,2023-02,892,목포항구축제,목포항구축제,310,문화축제
31480,2023-02,174,무창포신비의바닷길축제,무창포신비의바닷길축제,18,문화축제
31481,2023-02,579,문경사과축제,문경사과축제,510,문화축제
31482,2023-02,577,문경약돌한우축제,문경약돌한우축제,40,문화축제
31483,2023-02,578,문경오미자축제,문경오미자축제,170,문화축제
31484,2023-02,576,문경찻사발축제,문경찻사발축제,910,문화축제
31485,2023-02,1054,민둥산억새꽃축제,민둥산억새꽃축제,60,문화축제
31486,2023-02,128,밀양아리랑대축제,밀양아리랑대축제,500,문화축제
31487,2023-02,432,바다로 세계로,바다로세계로,60,문화축제
31488,2023-02,496,반딧불축제,반딧불축제,800,문화축제
31489,2023-02,856,방선문축제,방선문축제,19,문화축제
31490,2023-02,1033,배꼽축제,배꼽축제,170,문화축제
31491,2023-02,754,배내골고로쇠축제,배내골고로쇠축제,70,문화축제
31492,2023-02,756,배내골사과축제,배내골사과축제,14,문화축제
31493,2023-02,80,백마권역겨울놀이축제,백마권역겨울놀이축제,13,문화축제
31494,2023-02,26,백양단풍축제,백양단풍축제,11,문화축제
31495,2023-02,1125,백운산국사봉철쭉축제,백운산국사봉철쭉축제,21,문화축제
31496,2023-02,38,백제문화제,백제문화제,1330,문화축제
31497,2023-02,522,벌교꼬막축제,벌교꼬막축제,420,문화축제
31498,2023-02,640,법성포단오제,법성포단오제,50,문화축제
31499,2023-02,173,보령머드축제,보령머드축제,3600,문화축제
31500,2023-02,519,보성다향대축제,보성다향대축제,250,문화축제
31501,2023-02,523,보성벚꽃축제,보성벚꽃축제,80,문화축제
31502,2023-02,524,보성전어축제,보성전어축제,12,문화축제
31503,2023-02,521,보성차밭 빛축제,보성차밭빛축제,110,문화축제
31504,2023-02,1116,보은대추축제,보은대추축제,330,문화축제
31505,2023-02,732,봉화송이축제,봉화송이축제,140,문화축제
31506,2023-02,731,봉화은어축제,봉화은어축제,590,문화축제
31507,2023-02,1108,부산고등어축제,부산고등어축제,50,문화축제
31508,2023-02,743,부산국제록페스티벌,부산국제록페스티벌,260,문화축제
31509,2023-02,742,부산바다축제,부산바다축제,240,문화축제
31510,2023-02,744,부산불꽃축제,부산불꽃축제,5770,문화축제
31511,2023-02,724,부산자갈치축제,부산자갈치축제,340,문화축제
31512,2023-02,726,부산크리스마스트리문화축제,부산크리스마스트리문화축제,18,문화축제
31513,2023-02,747,부산항축제,부산항축제,220,문화축제
31514,2023-02,525,부안마실축제,부안마실축제,810,문화축제
31515,2023-02,37,부여서동연꽃축제,부여서동연꽃축제,230,문화축제
31516,2023-02,450,부천국제만화축제,부천국제만화축제,340,문화축제
31517,2023-02,906,부천국제애니메이션페스티벌,부천국제애니메이션페스티벌,260,문화축제
31518,2023-02,901,부천국제판타스틱영화제,부천국제판타스틱영화제,1100,문화축제
31519,2023-02,904,부천세계비보이대회,부천세계비보이대회,23,문화축제
31520,2023-02,641,불갑산상사화축제,불갑산상사화축제,20,문화축제
31521,2023-02,75,블랙뮤직페스티벌,블랙뮤직페스티벌,50,문화축제
31522,2023-02,197,비단고을산꽃축제,비단고을산꽃축제,26,문화축제
31523,2023-02,108,사선문화제,사선문화제,60,문화축제
31524,2023-02,674,산지천 축제,산지천축제,20,문화축제
31525,2023-02,272,산청황매산철쭉제,산청황매산철쭉제,30,문화축제
31526,2023-02,181,삼길포우럭축제,삼길포우럭축제,80,문화축제
31527,2023-02,389,삼척맹방유채꽃축제,삼척맹방유채꽃축제,500,문화축제
31528,2023-02,391,삼척장미축제,삼척장미축제,160,문화축제
31529,2023-02,392,삼척정월대보름축제,삼척정월대보름축제,320,문화축제
31530,2023-02,390,삼척황영조국제마라톤대회,삼척황영조국제마라톤대회,60,문화축제
31531,2023-02,559,삽교호조개구이 축제,삽교호조개구이축제,200,문화축제
31532,2023-02,596,생거진천 문화축제,생거진천문화축제,20,문화축제
31533,2023-02,844,서귀포 유채꽃 국제걷기대회,서귀포유채꽃국제걷기대회,48,문화축제
31534,2023-02,838,서귀포겨울바다 국제펭귄수영대회,서귀포겨울바다국제펭귄수영대회,20,문화축제
31535,2023-02,883,서귀포칠십리축제,서귀포칠십리축제,60,문화축제
31536,2023-02,238,서대문독립민주축제,서대문독립민주축제,11,문화축제
31537,2023-02,388,서리풀페스티벌,서리풀페스티벌,110,문화축제
31538,2023-02,898,서면메디컬스트리트 축제,서면메디컬스트리트축제,11,문화축제
31539,2023-02,180,서산6쪽마늘축제,서산6쪽마늘축제,12,문화축제
31540,2023-02,185,서산국화축제,서산국화축제,130,문화축제
31541,2023-02,184,서산해미읍성축제,서산해미읍성축제,300,문화축제
31542,2023-02,125,서울장미축제,서울장미축제,1100,문화축제
31543,2023-02,520,서편제보성소리축제,서편제보성소리축제,80,문화축제
31544,2023-02,113,석촌호수벚꽃축제,석촌호수벚꽃축제,3800,문화축제
31545,2023-02,677,선농대제,선농대제,40,문화축제
31546,2023-02,794,선사문화축제,선사문화축제,20,문화축제
31547,2023-02,405,설봉산별빛축제,설봉산별빛축제,30,문화축제
31548,2023-02,782,설성문화제,설성문화제,20,문화축제
31549,2023-02,837,성산일출축제,성산일출축제,14,문화축제
31550,2023-02,678,세계거리춤축제,세계거리춤축제,50,문화축제
31551,2023-02,652,세종 조치원 복숭아  축제,세종조치원복숭아축제,40,문화축제
31552,2023-02,24,세종대왕과 초정약수 축제,세종대왕과초정약수축제,28,문화축제
31553,2023-02,651,세종축제,세종축제,700,문화축제
31554,2023-02,752,소래포구축제,소래포구축제,200,문화축제
31555,2023-02,153,수선화축제,수선화축제,3550,문화축제
31556,2023-02,716,수성 건강 축제,수성건강축제,10,문화축제
31557,2023-02,715,수성못 페스티벌,수성못페스티벌,90,문화축제
31558,2023-02,451,수원화성문화제,수원화성문화제,260,문화축제
31559,2023-02,438,순창장류축제,순창장류축제,210,문화축제
31560,2023-02,866,스테핑스톤페스티벌,스테핑스톤페스티벌,20,문화축제
31561,2023-02,1036,시래기축제,시래기축제,11,문화축제
31562,2023-02,452,시흥갯골축제,시흥갯골축제,600,문화축제
31563,2023-02,151,신안튤립축제,신안튤립축제,2300,문화축제
31564,2023-02,175,아산성웅이순신축제,아산성웅이순신축제,500,문화축제
31565,2023-02,675,아트제주2019,아트제주,100,문화축제
31566,2023-02,530,안동민속축제,안동민속축제,60,문화축제
31567,2023-02,529,안동봄꽃축제,안동봄꽃축제,19,문화축제
31568,2023-02,804,안산국제거리극축제,안산국제거리극축제,560,문화축제
31569,2023-02,454,안성맞춤남사당바우덕이축제,안성맞춤남사당바우덕이축제,28,문화축제
31570,2023-02,938,약령개장 357주년 2015「대구약령시 한방문화축제」,대구약령시한방문화축제,120,문화축제
31571,2023-02,1035,양록제,양록제,20,문화축제
31572,2023-02,759,양산삽량문화축전,양산삽량문화축전,30,문화축제
31573,2023-02,758,양산웅상회야제,양산웅상회야제,50,문화축제
31574,2023-02,410,양양문화제,양양문화제,20,문화축제
31575,2023-02,408,양양송이축제,양양송이축제,180,문화축제
31576,2023-02,409,양양연어축제,양양연어축제,470,문화축제
31577,2023-02,188,양촌곶감축제,양촌곶감축제,90,문화축제
31578,2023-02,455,양평용문산산나물축제,양평용문산산나물축제,1010,문화축제
31579,2023-02,357,여수거북선축제,여수거북선축제,320,문화축제
31580,2023-02,362,여수동동북축제,여수동동북축제,14,문화축제
31581,2023-02,364,여수마칭페스티벌,여수마칭페스티벌,19,문화축제
31582,2023-02,360,여수밤바다 불꽃축제,여수밤바다불꽃축제,450,문화축제
31583,2023-02,356,여수영취산진달래체험행사,여수영취산진달래체험행사,360,문화축제
31584,2023-02,456,여주오곡나루축제,여주오곡나루축제,120,문화축제
31585,2023-02,537,연산대추축제,연산대추축제,40,문화축제
31586,2023-02,457,연천구석기축제,연천구석기축제,740,문화축제
31587,2023-02,229,영덕대게축제,영덕대게축제,64890,문화축제
31588,2023-02,231,영덕물가자미축제,영덕물가자미축제,100,문화축제
31589,2023-02,230,영덕황금은어축제,영덕황금은어축제,30,문화축제
31590,2023-02,1097,영도구룡축제,영도구룡축제,19,문화축제
31591,2023-02,491,영암왕인문화축제,영암왕인문화축제,520,문화축제
31592,2023-02,482,영월동강뗏목축제,영월동강뗏목축제,13,문화축제
31593,2023-02,340,영천문화예술제,영천문화예술제,11,문화축제
31594,2023-02,341,영천보현산별빛축제,영천보현산별빛축제,24,문화축제
31595,2023-02,339,영천한약축제,영천한약축제,50,문화축제
31596,2023-02,1013,예산장터삼국축제,예산장터삼국축제,360,문화축제
31597,2023-02,1086,오대산문화축전,오대산문화축전,16,문화축제
31598,2023-02,458,오산독산성문화제,오산독산성문화제,50,문화축제
31599,2023-02,41,오징어축제,오징어축제,130,문화축제
31600,2023-02,717,와룡문화제,와룡문화제,80,문화축제
31601,2023-02,549,완주와일드푸드축제,완주와일드푸드축제,50,문화축제
31602,2023-02,126,용마폭포 문화예술축제,용마폭포문화예술축제,20,문화축제
31603,2023-02,314,우륵문화제,우륵문화제,60,문화축제
31604,2023-02,1118,우시산국축제,우시산국축제,19,문화축제
31605,2023-02,51,울산고래축제,울산고래축제,2960,문화축제
31606,2023-02,50,울산대공원 장미축제,울산대공원장미축제,160,문화축제
31607,2023-02,1021,울산쇠부리축제,울산쇠부리축제,1610,문화축제
31608,2023-02,1117,울산옹기축제,울산옹기축제,400,문화축제
31609,2023-02,613,울산조선해양축제,울산조선해양축제,80,문화축제
31610,2023-02,1119,울주세계산악영화제,울주세계산악영화제,410,문화축제
31611,2023-02,1051,울진금강송송이축제와 친환경농산물축제,울진금강송송이축제,20,문화축제
31612,2023-02,1049,울진대게와 붉은대게 축제,울진대게와붉은대게축제,10680,문화축제
31613,2023-02,757,원동매화축제,원동매화축제,21190,문화축제
31614,2023-02,755,원동청정미나리축제,원동청정미나리축제,170,문화축제
31615,2023-02,1026,원주 다이내믹 댄싱카니발,원주다이내믹댄싱카니발,70,문화축제
31616,2023-02,1025,원주 용수골 꽃 양귀비축제,원주용수골꽃양귀비축제,150,문화축제
31617,2023-02,1027,원주 한지문화제,원주한지문화제,240,문화축제
31618,2023-02,213,윤봉길평화축제,윤봉길평화축제,30,문화축제
31619,2023-02,1128,은평누리축제,은평누리축제,40,문화축제
31620,2023-02,1114,은행나무길 축제,은행나무길축제,15,문화축제
31621,2023-02,781,음성품바축제,음성품바축제,830,문화축제
31622,2023-02,729,응봉산 해맞이축제,응봉산해맞이축제,20,문화축제
31623,2023-02,105,의견문화제,의견문화제,25,문화축제
31624,2023-02,1065,의령 가례 밭미나리 축제,의령가례밭미나리축제,50,문화축제
31625,2023-02,494,의왕철도축제,의왕철도축제,80,문화축제
31626,2023-02,73,의정부음악극축제,의정부음악극축제,160,문화축제
31627,2023-02,214,의좋은형제축제,의좋은형제축제,40,문화축제
31628,2023-02,402,이천도자기축제,이천도자기축제,3090,문화축제
31629,2023-02,407,이천백사산수유꽃축제,이천백사산수유꽃축제,530,문화축제
31630,2023-02,401,이천쌀문화축제,이천쌀문화축제,110,문화축제
31631,2023-02,404,이천인삼축제,이천인삼축제,28,문화축제
31632,2023-02,869,이호테우축제,이호테우축제,40,문화축제
31633,2023-02,591,익산서동축제,익산서동축제,270,문화축제
31634,2023-02,687,인삼골축제,인삼골축제,18,문화축제
31635,2023-02,872,인제빙어축제,인제빙어축제,7310,문화축제
31636,2023-02,1069,인천개항장문화재야행,인천개항장문화재야행,150,문화축제
31637,2023-02,109,임실N치즈축제,임실N치즈축제,530,문화축제
31638,2023-02,165,입장거봉포도축제,입장거봉포도축제,30,문화축제
31639,2023-02,528,자라섬 국제재즈페스티벌,자라섬국제재즈페스티벌,40,문화축제
31640,2023-02,192,장고항 실치축제,장고항실치축제,2130,문화축제
31641,2023-02,793,장미꽃 필(feel)무렵,장미꽃필무렵,27,문화축제
31642,2023-02,1022,장미축제,장미축제,1610,문화축제
31643,2023-02,582,장보고수산물축제,장보고수산물축제,20,문화축제
31644,2023-02,276,장수 한우랑 사과랑 축제,장수한우랑사과랑축제,80,문화축제
31645,2023-02,1146,전국관악경연대회,전국관악경연대회,17,문화축제
31646,2023-02,1147,전국합창경연대회,전국합창경연대회,30,문화축제
31647,2023-02,503,전주국제발효식품엑스포,전주국제발효식품엑스포,60,문화축제
31648,2023-02,497,전주대사습놀이,전주대사습놀이,720,문화축제
31649,2023-02,498,전주세계소리축제,전주세계소리축제,660,문화축제
31650,2023-02,502,전주한지문화축제,전주한지문화축제,140,문화축제
31651,2023-02,1055,정선아리랑제,정선아리랑제,170,문화축제
31652,2023-02,1006,정월대보름 달맞이 행사,정월대보름달맞이행사,60,문화축제
31653,2023-02,594,정월대보름 달맞이문화제,정월대보름달맞이문화제,53,문화축제
31654,2023-02,10,정월대보름 큰잔치,정월대보름큰잔치,26,문화축제
31655,2023-02,708,정월대보름 행사,정월대보름행사,56600,문화축제
31656,2023-02,369,정월대보름달맞이축제,정월대보름달맞이축제,790,문화축제
31657,2023-02,1138,정월대보름축제,정월대보름축제,11090,문화축제
31658,2023-02,342,정월대보름행사,정월대보름행사,56600,문화축제
31659,2023-02,355,정조대왕 능행차 공동재현,정조대왕능행차공동재현,60,문화축제
31660,2023-02,851,제 9회 수월봉 트레일,수월봉트레일,19,문화축제
31661,2023-02,772,제10회 무궁화축제,무궁화축제,60,문화축제
31662,2023-02,6,제11회 마포나루새우젓축제,마포나루새우젓축제,60,문화축제
31663,2023-02,1043,제11회 삼락벚꽃축제,삼락벚꽃축제,330,문화축제
31664,2023-02,847,제11회 우도소라축제,우도소라축제,120,문화축제
31665,2023-02,399,제11회 진안고원 수박축제,진안고원수박축제,10,문화축제
31666,2023-02,718,제12회 사천시농업한마당축제,사천시농업한마당축제,10,문화축제
31667,2023-02,269,제12회 지리산산청곶감축제,지리산산청곶감축제,170,문화축제
31668,2023-02,1,제13회 영동포도축제,영동포도축제,200,문화축제
31669,2023-02,486,제13회 청도유등제,청도유등제,17,문화축제
