RESPOND_ID,EXAMIN_YM,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,TIME_SUFNCY_SATSFC_DGREE_VALUE,INFRA_ND_FCLTY_SATSFC_DGREE_VALUE,ECNM_MRGN_SATSFC_DGREE_VALUE,INFO_SUFNCY_SATSFC_DGREE_VALUE,LSR_LVLH_WHOLE_SATSFC_DGREE_VALUE
53367610,202304,F,60대,대구광역시,300만원 미만,그런 편이다,그런 편이다,그런 편이다,그런 편이다,만족하는 편이다
53326302,202304,F,50대,대구광역시,300만원 미만,보통이다,매우 그렇다,보통이다,보통이다,만족하는 편이다
53356863,202304,F,60대,대구광역시,300만원 미만,그렇지 않은 편이다,그런 편이다,보통이다,그런 편이다,만족하는 편이다
53326310,202304,F,50대,대구광역시,300만원 미만,보통이다,보통이다,보통이다,보통이다,보통이다
53349619,202304,M,50대,대구광역시,300만원 미만,전혀 그렇지 않다,보통이다,그렇지 않은 편이다,보통이다,불만족하는 편이다
53328807,202304,M,50대,대구광역시,300만원 미만,그런 편이다,그런 편이다,보통이다,그런 편이다,만족하는 편이다
53357889,202304,M,40대,대구광역시,300만원 미만,그런 편이다,그런 편이다,보통이다,보통이다,보통이다
53361614,202304,M,40대,대구광역시,300만원 미만,매우 그렇다,보통이다,보통이다,그런 편이다,보통이다
53340826,202304,M,30대,대구광역시,300만원 미만,그런 편이다,그렇지 않은 편이다,그렇지 않은 편이다,보통이다,매우 불만족한다
53326313,202304,M,30대,대구광역시,300만원 미만,전혀 그렇지 않다,보통이다,그런 편이다,그렇지 않은 편이다,보통이다
53330785,202304,M,30대,대구광역시,300만원 미만,보통이다,보통이다,그렇지 않은 편이다,그렇지 않은 편이다,보통이다
53336223,202304,F,40대,대구광역시,300만원 미만,보통이다,그렇지 않은 편이다,그렇지 않은 편이다,보통이다,보통이다
53327921,202304,F,40대,대구광역시,300만원 미만,그렇지 않은 편이다,보통이다,그렇지 않은 편이다,그렇지 않은 편이다,불만족하는 편이다
53345782,202304,F,40대,대구광역시,300만원 미만,그런 편이다,보통이다,그렇지 않은 편이다,그런 편이다,만족하는 편이다
53377356,202304,F,40대,대구광역시,300만원 미만,전혀 그렇지 않다,전혀 그렇지 않다,전혀 그렇지 않다,전혀 그렇지 않다,불만족하는 편이다
53347178,202304,F,20대,대구광역시,300만원 미만,그런 편이다,그런 편이다,보통이다,그런 편이다,만족하는 편이다
53331073,202304,F,30대,대구광역시,300만원 미만,보통이다,보통이다,보통이다,보통이다,만족하는 편이다
53345238,202304,F,30대,대구광역시,300만원 미만,그런 편이다,매우 그렇다,보통이다,그런 편이다,만족하는 편이다
53342643,202304,F,30대,대구광역시,300만원 미만,매우 그렇다,보통이다,보통이다,그런 편이다,만족하는 편이다
53361043,202304,M,30대,대구광역시,300만원 미만,보통이다,그렇지 않은 편이다,전혀 그렇지 않다,그렇지 않은 편이다,만족하는 편이다
53351000,202304,M,20대,대구광역시,300만원 미만,보통이다,보통이다,보통이다,보통이다,만족하는 편이다
53355039,202304,F,20대,대전광역시,300만원 미만,그런 편이다,보통이다,그렇지 않은 편이다,보통이다,만족하는 편이다
53361701,202304,F,20대,대전광역시,300만원 미만,보통이다,보통이다,보통이다,보통이다,만족하는 편이다
53362113,202304,F,20대,대전광역시,300만원 미만,보통이다,그런 편이다,보통이다,그런 편이다,만족하는 편이다
53375566,202304,M,20대,대전광역시,300만원 미만,그런 편이다,매우 그렇다,매우 그렇다,보통이다,보통이다
53364372,202304,F,20대,대전광역시,300만원 미만,그렇지 않은 편이다,보통이다,그렇지 않은 편이다,보통이다,불만족하는 편이다
53371240,202304,F,30대,대전광역시,300만원 미만,그렇지 않은 편이다,보통이다,보통이다,그런 편이다,보통이다
53328978,202304,M,30대,대전광역시,300만원 미만,보통이다,그렇지 않은 편이다,보통이다,보통이다,보통이다
53364672,202304,F,20대,대전광역시,300만원 미만,보통이다,그런 편이다,보통이다,그런 편이다,만족하는 편이다
53364903,202304,F,20대,대전광역시,300만원 미만,보통이다,그렇지 않은 편이다,그렇지 않은 편이다,보통이다,보통이다
53354589,202304,F,20대,대전광역시,300만원 미만,보통이다,그런 편이다,그렇지 않은 편이다,그런 편이다,보통이다
53340749,202304,F,30대,대전광역시,300만원 미만,보통이다,그런 편이다,그렇지 않은 편이다,그런 편이다,만족하는 편이다
53331395,202304,F,30대,대전광역시,300만원 미만,그렇지 않은 편이다,보통이다,그렇지 않은 편이다,보통이다,보통이다
53337639,202304,F,40대,대전광역시,300만원 미만,보통이다,보통이다,보통이다,보통이다,보통이다
53376003,202304,M,30대,대전광역시,300만원 미만,그렇지 않은 편이다,보통이다,그렇지 않은 편이다,보통이다,보통이다
53330657,202304,F,50대,대전광역시,300만원 미만,보통이다,보통이다,보통이다,보통이다,보통이다
53339743,202304,F,50대,대전광역시,300만원 미만,그런 편이다,보통이다,보통이다,보통이다,보통이다
53350225,202304,M,50대,대전광역시,300만원 미만,그런 편이다,보통이다,그렇지 않은 편이다,보통이다,불만족하는 편이다
53347684,202304,M,50대,대전광역시,300만원 미만,그런 편이다,그렇지 않은 편이다,그렇지 않은 편이다,보통이다,보통이다
53366080,202304,F,60대,대전광역시,300만원 미만,그런 편이다,그런 편이다,보통이다,그런 편이다,보통이다
53347709,202304,M,60대,대전광역시,300만원 미만,보통이다,보통이다,그렇지 않은 편이다,그렇지 않은 편이다,보통이다
53369521,202304,F,60대,대전광역시,300만원 미만,보통이다,보통이다,보통이다,보통이다,보통이다
53328856,202304,M,60대,부산광역시,300만원 미만,그런 편이다,보통이다,그렇지 않은 편이다,그런 편이다,보통이다
53369858,202304,F,60대,부산광역시,300만원 미만,그런 편이다,보통이다,보통이다,그런 편이다,만족하는 편이다
53333408,202304,M,60대,부산광역시,300만원 미만,보통이다,보통이다,보통이다,보통이다,보통이다
53326348,202304,F,60대,부산광역시,300만원 미만,그런 편이다,그렇지 않은 편이다,그렇지 않은 편이다,그렇지 않은 편이다,보통이다
53361082,202304,F,60대,부산광역시,300만원 미만,그런 편이다,그런 편이다,그렇지 않은 편이다,보통이다,보통이다
53339035,202304,M,60대,부산광역시,300만원 미만,보통이다,그런 편이다,보통이다,그런 편이다,보통이다
53343034,202304,F,60대,부산광역시,300만원 미만,그런 편이다,보통이다,보통이다,보통이다,만족하는 편이다
53347018,202304,M,60대,부산광역시,300만원 미만,보통이다,보통이다,전혀 그렇지 않다,보통이다,불만족하는 편이다
53337932,202304,F,60대,부산광역시,300만원 미만,그런 편이다,그런 편이다,그렇지 않은 편이다,보통이다,만족하는 편이다
53362418,202304,F,60대,부산광역시,300만원 미만,보통이다,보통이다,그렇지 않은 편이다,보통이다,불만족하는 편이다
53361605,202304,F,60대,부산광역시,300만원 미만,보통이다,보통이다,그렇지 않은 편이다,보통이다,보통이다
53337656,202304,M,50대,부산광역시,300만원 미만,보통이다,그렇지 않은 편이다,전혀 그렇지 않다,보통이다,보통이다
53334846,202304,F,50대,부산광역시,300만원 미만,그런 편이다,그렇지 않은 편이다,보통이다,보통이다,보통이다
53362419,202304,M,60대,부산광역시,300만원 미만,그런 편이다,보통이다,보통이다,보통이다,보통이다
53359629,202304,F,60대,부산광역시,300만원 미만,보통이다,그런 편이다,그런 편이다,보통이다,만족하는 편이다
53364053,202304,F,50대,부산광역시,300만원 미만,그렇지 않은 편이다,보통이다,보통이다,보통이다,보통이다
53344518,202304,M,50대,부산광역시,300만원 미만,보통이다,보통이다,그렇지 않은 편이다,보통이다,만족하는 편이다
53359702,202304,M,40대,부산광역시,300만원 미만,보통이다,보통이다,보통이다,보통이다,보통이다
53361496,202304,M,40대,부산광역시,300만원 미만,보통이다,보통이다,그렇지 않은 편이다,보통이다,불만족하는 편이다
53358455,202304,F,50대,부산광역시,300만원 미만,보통이다,보통이다,그렇지 않은 편이다,그렇지 않은 편이다,보통이다
53354022,202304,F,40대,부산광역시,300만원 미만,그렇지 않은 편이다,그렇지 않은 편이다,그렇지 않은 편이다,보통이다,불만족하는 편이다
53356727,202304,F,40대,부산광역시,300만원 미만,보통이다,그렇지 않은 편이다,그렇지 않은 편이다,보통이다,보통이다
53334480,202304,F,30대,부산광역시,300만원 미만,그런 편이다,그렇지 않은 편이다,그렇지 않은 편이다,그런 편이다,만족하는 편이다
53342756,202304,F,30대,부산광역시,300만원 미만,그렇지 않은 편이다,그렇지 않은 편이다,전혀 그렇지 않다,그렇지 않은 편이다,불만족하는 편이다
53342804,202304,F,40대,부산광역시,300만원 미만,그렇지 않은 편이다,보통이다,그렇지 않은 편이다,보통이다,보통이다
53327058,202304,M,30대,부산광역시,300만원 미만,그런 편이다,보통이다,그렇지 않은 편이다,보통이다,보통이다
53341688,202304,F,30대,부산광역시,300만원 미만,보통이다,보통이다,보통이다,그런 편이다,만족하는 편이다
53350174,202304,M,30대,부산광역시,300만원 미만,전혀 그렇지 않다,그렇지 않은 편이다,보통이다,전혀 그렇지 않다,불만족하는 편이다
53345495,202304,F,40대,부산광역시,300만원 미만,보통이다,그런 편이다,보통이다,보통이다,보통이다
53337615,202304,F,40대,부산광역시,300만원 미만,보통이다,그런 편이다,그렇지 않은 편이다,보통이다,보통이다
53336063,202304,F,40대,부산광역시,300만원 미만,보통이다,보통이다,보통이다,보통이다,보통이다
53329559,202304,F,40대,부산광역시,300만원 미만,그런 편이다,보통이다,보통이다,그런 편이다,보통이다
53359251,202304,F,40대,부산광역시,300만원 미만,전혀 그렇지 않다,전혀 그렇지 않다,전혀 그렇지 않다,보통이다,보통이다
53357496,202304,F,20대,부산광역시,300만원 미만,그런 편이다,매우 그렇다,그런 편이다,그런 편이다,만족하는 편이다
53347236,202304,F,20대,부산광역시,300만원 미만,그런 편이다,그런 편이다,그런 편이다,그런 편이다,매우 만족한다
53376503,202304,M,30대,부산광역시,300만원 미만,그런 편이다,그런 편이다,그런 편이다,그런 편이다,만족하는 편이다
53373069,202304,M,30대,부산광역시,300만원 미만,그렇지 않은 편이다,그런 편이다,보통이다,그런 편이다,보통이다
53364576,202304,F,30대,부산광역시,300만원 미만,그렇지 않은 편이다,그렇지 않은 편이다,전혀 그렇지 않다,그렇지 않은 편이다,보통이다
53367390,202304,M,30대,부산광역시,300만원 미만,보통이다,보통이다,보통이다,보통이다,보통이다
53346263,202304,M,30대,부산광역시,300만원 미만,보통이다,보통이다,그렇지 않은 편이다,보통이다,보통이다
53326496,202304,F,20대,부산광역시,300만원 미만,보통이다,그렇지 않은 편이다,보통이다,그렇지 않은 편이다,보통이다
53344998,202304,M,30대,부산광역시,300만원 미만,그런 편이다,그런 편이다,보통이다,보통이다,만족하는 편이다
53345077,202304,M,20대,부산광역시,300만원 미만,그런 편이다,그런 편이다,보통이다,그런 편이다,보통이다
53345259,202304,M,20대,서울특별시,300만원 미만,보통이다,보통이다,그렇지 않은 편이다,보통이다,보통이다
53341051,202304,M,20대,서울특별시,300만원 미만,보통이다,보통이다,보통이다,보통이다,보통이다
53324446,202304,M,20대,서울특별시,300만원 미만,전혀 그렇지 않다,보통이다,전혀 그렇지 않다,보통이다,보통이다
53351676,202304,F,20대,서울특별시,300만원 미만,보통이다,그런 편이다,그런 편이다,그런 편이다,만족하는 편이다
53328310,202304,M,20대,서울특별시,300만원 미만,보통이다,보통이다,보통이다,보통이다,보통이다
53322506,202304,M,20대,서울특별시,300만원 미만,전혀 그렇지 않다,그런 편이다,보통이다,보통이다,보통이다
53363065,202304,M,20대,서울특별시,300만원 미만,매우 그렇다,매우 그렇다,매우 그렇다,매우 그렇다,매우 만족한다
53330327,202304,F,20대,서울특별시,300만원 미만,그런 편이다,그런 편이다,보통이다,그런 편이다,만족하는 편이다
53322235,202304,F,20대,서울특별시,300만원 미만,그렇지 않은 편이다,그렇지 않은 편이다,그렇지 않은 편이다,보통이다,불만족하는 편이다
53323528,202304,M,20대,서울특별시,300만원 미만,보통이다,보통이다,보통이다,보통이다,보통이다
53324319,202304,F,20대,서울특별시,300만원 미만,그런 편이다,그런 편이다,그런 편이다,그런 편이다,만족하는 편이다
53361395,202304,F,20대,서울특별시,300만원 미만,보통이다,그런 편이다,보통이다,보통이다,만족하는 편이다
53355461,202304,M,20대,서울특별시,300만원 미만,보통이다,보통이다,보통이다,보통이다,보통이다
53355024,202304,F,20대,서울특별시,300만원 미만,그렇지 않은 편이다,보통이다,보통이다,그런 편이다,보통이다
53333610,202304,M,20대,서울특별시,300만원 미만,매우 그렇다,매우 그렇다,매우 그렇다,매우 그렇다,보통이다
53336774,202304,F,20대,서울특별시,300만원 미만,보통이다,보통이다,그렇지 않은 편이다,그런 편이다,만족하는 편이다
53361966,202304,F,20대,서울특별시,300만원 미만,그렇지 않은 편이다,그런 편이다,그렇지 않은 편이다,보통이다,보통이다
53363640,202304,M,30대,서울특별시,300만원 미만,보통이다,보통이다,전혀 그렇지 않다,그렇지 않은 편이다,보통이다
53373722,202304,M,30대,서울특별시,300만원 미만,보통이다,그렇지 않은 편이다,전혀 그렇지 않다,그렇지 않은 편이다,보통이다
53365143,202304,M,30대,서울특별시,300만원 미만,전혀 그렇지 않다,그렇지 않은 편이다,그렇지 않은 편이다,보통이다,보통이다
53324431,202304,M,30대,서울특별시,300만원 미만,그렇지 않은 편이다,그런 편이다,보통이다,그런 편이다,만족하는 편이다
53328410,202304,M,30대,서울특별시,300만원 미만,그런 편이다,그런 편이다,그런 편이다,그런 편이다,보통이다
53362304,202304,F,30대,서울특별시,300만원 미만,보통이다,그런 편이다,그렇지 않은 편이다,그런 편이다,만족하는 편이다
53375571,202304,M,20대,서울특별시,300만원 미만,그렇지 않은 편이다,그런 편이다,그렇지 않은 편이다,보통이다,보통이다
53372568,202304,F,20대,서울특별시,300만원 미만,전혀 그렇지 않다,보통이다,그렇지 않은 편이다,보통이다,불만족하는 편이다
53359308,202304,M,20대,서울특별시,300만원 미만,그렇지 않은 편이다,보통이다,보통이다,보통이다,만족하는 편이다
53356696,202304,M,40대,서울특별시,300만원 미만,그렇지 않은 편이다,그렇지 않은 편이다,그렇지 않은 편이다,그렇지 않은 편이다,불만족하는 편이다
53355965,202304,M,40대,서울특별시,300만원 미만,그렇지 않은 편이다,그런 편이다,그렇지 않은 편이다,그런 편이다,만족하는 편이다
53376712,202304,F,40대,서울특별시,300만원 미만,보통이다,보통이다,보통이다,보통이다,불만족하는 편이다
53324927,202304,M,30대,서울특별시,300만원 미만,보통이다,보통이다,그런 편이다,그런 편이다,보통이다
53323270,202304,F,40대,서울특별시,300만원 미만,그런 편이다,보통이다,그렇지 않은 편이다,보통이다,보통이다
53350139,202304,M,40대,서울특별시,300만원 미만,그런 편이다,그런 편이다,그런 편이다,그런 편이다,만족하는 편이다
53323362,202304,M,30대,서울특별시,300만원 미만,보통이다,보통이다,보통이다,보통이다,보통이다
53368466,202304,M,30대,서울특별시,300만원 미만,그런 편이다,보통이다,그런 편이다,그런 편이다,만족하는 편이다
53333828,202304,M,30대,서울특별시,300만원 미만,그런 편이다,그런 편이다,그런 편이다,그런 편이다,보통이다
53364282,202304,M,40대,서울특별시,300만원 미만,그런 편이다,그런 편이다,그렇지 않은 편이다,보통이다,보통이다
53367398,202304,F,40대,서울특별시,300만원 미만,보통이다,보통이다,전혀 그렇지 않다,보통이다,보통이다
53373805,202304,F,40대,서울특별시,300만원 미만,그런 편이다,그런 편이다,그렇지 않은 편이다,보통이다,불만족하는 편이다
53350297,202304,F,40대,서울특별시,300만원 미만,그렇지 않은 편이다,그렇지 않은 편이다,전혀 그렇지 않다,그렇지 않은 편이다,만족하는 편이다
53352703,202304,M,40대,서울특별시,300만원 미만,그렇지 않은 편이다,그렇지 않은 편이다,그렇지 않은 편이다,그렇지 않은 편이다,보통이다
53372343,202304,M,40대,서울특별시,300만원 미만,그런 편이다,그런 편이다,그렇지 않은 편이다,보통이다,보통이다
53325256,202304,F,40대,서울특별시,300만원 미만,그렇지 않은 편이다,그렇지 않은 편이다,그렇지 않은 편이다,보통이다,보통이다
53325399,202304,F,40대,서울특별시,300만원 미만,매우 그렇다,매우 그렇다,그런 편이다,그런 편이다,만족하는 편이다
53364821,202304,F,50대,서울특별시,300만원 미만,그렇지 않은 편이다,그렇지 않은 편이다,그렇지 않은 편이다,보통이다,만족하는 편이다
53351924,202304,M,50대,서울특별시,300만원 미만,그렇지 않은 편이다,그런 편이다,보통이다,보통이다,보통이다
53322264,202304,F,50대,서울특별시,300만원 미만,보통이다,그렇지 않은 편이다,그렇지 않은 편이다,그렇지 않은 편이다,보통이다
53338861,202304,F,50대,서울특별시,300만원 미만,그런 편이다,그런 편이다,보통이다,그런 편이다,만족하는 편이다
53325038,202304,F,50대,서울특별시,300만원 미만,보통이다,보통이다,그렇지 않은 편이다,그런 편이다,보통이다
53334446,202304,F,50대,서울특별시,300만원 미만,그렇지 않은 편이다,보통이다,전혀 그렇지 않다,그렇지 않은 편이다,불만족하는 편이다
53323140,202304,M,50대,서울특별시,300만원 미만,보통이다,그렇지 않은 편이다,그렇지 않은 편이다,보통이다,만족하는 편이다
53323220,202304,M,50대,서울특별시,300만원 미만,보통이다,보통이다,보통이다,보통이다,보통이다
53377492,202304,F,50대,서울특별시,300만원 미만,보통이다,보통이다,전혀 그렇지 않다,그런 편이다,보통이다
53376008,202304,M,40대,서울특별시,300만원 미만,보통이다,그런 편이다,보통이다,그런 편이다,보통이다
53348771,202304,F,50대,서울특별시,300만원 미만,전혀 그렇지 않다,보통이다,그렇지 않은 편이다,그렇지 않은 편이다,보통이다
53362086,202304,M,50대,서울특별시,300만원 미만,그렇지 않은 편이다,보통이다,보통이다,그렇지 않은 편이다,보통이다
53367510,202304,M,60대,서울특별시,300만원 미만,보통이다,보통이다,보통이다,보통이다,보통이다
53336142,202304,F,60대,서울특별시,300만원 미만,보통이다,그런 편이다,그렇지 않은 편이다,그런 편이다,만족하는 편이다
53322935,202304,F,50대,서울특별시,300만원 미만,그런 편이다,보통이다,그렇지 않은 편이다,보통이다,보통이다
53323927,202304,F,60대,서울특별시,300만원 미만,그렇지 않은 편이다,그렇지 않은 편이다,그렇지 않은 편이다,그렇지 않은 편이다,보통이다
53322366,202304,F,60대,서울특별시,300만원 미만,보통이다,보통이다,그렇지 않은 편이다,그런 편이다,만족하는 편이다
53325218,202304,F,60대,서울특별시,300만원 미만,그렇지 않은 편이다,그런 편이다,보통이다,보통이다,보통이다
53324965,202304,F,60대,서울특별시,300만원 미만,매우 그렇다,그런 편이다,보통이다,그런 편이다,만족하는 편이다
53322454,202304,F,50대,서울특별시,300만원 미만,보통이다,그런 편이다,보통이다,보통이다,만족하는 편이다
53351163,202304,F,50대,서울특별시,300만원 미만,보통이다,보통이다,보통이다,보통이다,보통이다
53347644,202304,M,50대,서울특별시,300만원 미만,전혀 그렇지 않다,전혀 그렇지 않다,전혀 그렇지 않다,전혀 그렇지 않다,매우 불만족한다
53343238,202304,F,50대,서울특별시,300만원 미만,그런 편이다,그런 편이다,그런 편이다,그런 편이다,만족하는 편이다
53352890,202304,F,60대,서울특별시,300만원 미만,그렇지 않은 편이다,그런 편이다,그렇지 않은 편이다,그렇지 않은 편이다,만족하는 편이다
53325371,202304,F,60대,서울특별시,300만원 미만,그렇지 않은 편이다,그렇지 않은 편이다,그렇지 않은 편이다,보통이다,보통이다
53323298,202304,F,60대,서울특별시,300만원 미만,보통이다,보통이다,그렇지 않은 편이다,그렇지 않은 편이다,만족하는 편이다
53335358,202304,F,60대,서울특별시,300만원 미만,매우 그렇다,그런 편이다,전혀 그렇지 않다,그런 편이다,만족하는 편이다
53358763,202304,F,60대,서울특별시,300만원 미만,그런 편이다,그런 편이다,그런 편이다,그런 편이다,만족하는 편이다
53329485,202304,F,60대,서울특별시,300만원 미만,그런 편이다,보통이다,보통이다,보통이다,만족하는 편이다
53336618,202304,M,60대,서울특별시,300만원 미만,그런 편이다,그런 편이다,보통이다,그런 편이다,보통이다
53324343,202304,M,60대,서울특별시,300만원 미만,보통이다,그런 편이다,그런 편이다,보통이다,만족하는 편이다
53323282,202304,M,60대,서울특별시,300만원 미만,보통이다,그런 편이다,보통이다,그런 편이다,만족하는 편이다
53322483,202304,F,60대,서울특별시,300만원 미만,보통이다,보통이다,보통이다,보통이다,보통이다
53325076,202304,M,60대,서울특별시,300이상500만원 미만,매우 그렇다,매우 그렇다,그런 편이다,그런 편이다,만족하는 편이다
53340257,202304,F,60대,서울특별시,300이상500만원 미만,그런 편이다,그런 편이다,보통이다,그런 편이다,만족하는 편이다
53376356,202304,F,60대,서울특별시,300이상500만원 미만,그런 편이다,그런 편이다,그런 편이다,그런 편이다,만족하는 편이다
53376290,202304,F,60대,서울특별시,300이상500만원 미만,그런 편이다,그런 편이다,그런 편이다,그런 편이다,보통이다
53322589,202304,F,60대,서울특별시,300이상500만원 미만,보통이다,보통이다,보통이다,그런 편이다,보통이다
53324869,202304,M,60대,서울특별시,300이상500만원 미만,보통이다,그런 편이다,그런 편이다,그런 편이다,만족하는 편이다
53327953,202304,F,60대,서울특별시,300이상500만원 미만,그런 편이다,그런 편이다,그런 편이다,그런 편이다,만족하는 편이다
53375133,202304,M,60대,서울특별시,300이상500만원 미만,그런 편이다,그런 편이다,그런 편이다,그런 편이다,만족하는 편이다
53349991,202304,M,60대,서울특별시,300이상500만원 미만,보통이다,보통이다,보통이다,보통이다,만족하는 편이다
53368992,202304,F,60대,서울특별시,300이상500만원 미만,매우 그렇다,그런 편이다,그런 편이다,그런 편이다,만족하는 편이다
53322629,202304,F,60대,서울특별시,300이상500만원 미만,보통이다,보통이다,보통이다,보통이다,보통이다
53324763,202304,M,60대,서울특별시,300이상500만원 미만,그런 편이다,그런 편이다,그런 편이다,그런 편이다,보통이다
53344053,202304,M,50대,서울특별시,300이상500만원 미만,그런 편이다,보통이다,그런 편이다,그런 편이다,만족하는 편이다
53346245,202304,F,60대,서울특별시,300이상500만원 미만,그런 편이다,보통이다,그런 편이다,보통이다,만족하는 편이다
53338690,202304,M,60대,서울특별시,300이상500만원 미만,그런 편이다,그런 편이다,그런 편이다,그런 편이다,만족하는 편이다
53363010,202304,M,60대,서울특별시,300이상500만원 미만,보통이다,보통이다,보통이다,보통이다,보통이다
53368923,202304,F,60대,서울특별시,300이상500만원 미만,그렇지 않은 편이다,보통이다,보통이다,보통이다,불만족하는 편이다
53377045,202304,M,60대,서울특별시,300이상500만원 미만,보통이다,보통이다,보통이다,보통이다,보통이다
53368578,202304,F,60대,서울특별시,300이상500만원 미만,그렇지 않은 편이다,그런 편이다,그렇지 않은 편이다,그런 편이다,매우 불만족한다
53354166,202304,M,60대,서울특별시,300이상500만원 미만,그렇지 않은 편이다,보통이다,보통이다,그런 편이다,만족하는 편이다
53338565,202304,M,50대,서울특별시,300이상500만원 미만,보통이다,보통이다,보통이다,그런 편이다,보통이다
53362627,202304,F,60대,서울특별시,300이상500만원 미만,보통이다,보통이다,보통이다,보통이다,만족하는 편이다
53322951,202304,M,50대,서울특별시,300이상500만원 미만,그런 편이다,그런 편이다,그런 편이다,보통이다,만족하는 편이다
53360588,202304,F,50대,서울특별시,300이상500만원 미만,보통이다,그런 편이다,그런 편이다,그런 편이다,만족하는 편이다
53325330,202304,M,60대,서울특별시,300이상500만원 미만,보통이다,보통이다,보통이다,보통이다,보통이다
53322549,202304,F,60대,서울특별시,300이상500만원 미만,그렇지 않은 편이다,그렇지 않은 편이다,그렇지 않은 편이다,보통이다,보통이다
53349536,202304,M,50대,서울특별시,300이상500만원 미만,보통이다,보통이다,보통이다,보통이다,보통이다
53323086,202304,F,60대,서울특별시,300이상500만원 미만,보통이다,그런 편이다,보통이다,그런 편이다,만족하는 편이다
53353129,202304,M,50대,서울특별시,300이상500만원 미만,그렇지 않은 편이다,보통이다,그렇지 않은 편이다,그렇지 않은 편이다,보통이다
53347844,202304,M,50대,서울특별시,300이상500만원 미만,보통이다,보통이다,보통이다,보통이다,보통이다
53354520,202304,F,60대,서울특별시,300이상500만원 미만,그런 편이다,그런 편이다,그렇지 않은 편이다,보통이다,보통이다
53342251,202304,M,60대,서울특별시,300이상500만원 미만,보통이다,그런 편이다,보통이다,그런 편이다,만족하는 편이다
53371287,202304,M,50대,서울특별시,300이상500만원 미만,보통이다,그런 편이다,보통이다,그런 편이다,만족하는 편이다
53367841,202304,F,50대,서울특별시,300이상500만원 미만,그렇지 않은 편이다,그렇지 않은 편이다,그렇지 않은 편이다,그런 편이다,불만족하는 편이다
53322502,202304,F,50대,서울특별시,300이상500만원 미만,보통이다,보통이다,그렇지 않은 편이다,그런 편이다,불만족하는 편이다
53336249,202304,M,50대,서울특별시,300이상500만원 미만,그런 편이다,그런 편이다,그런 편이다,그런 편이다,만족하는 편이다
53326188,202304,F,50대,서울특별시,300이상500만원 미만,보통이다,그렇지 않은 편이다,보통이다,보통이다,보통이다
53329137,202304,M,50대,서울특별시,300이상500만원 미만,그런 편이다,그런 편이다,보통이다,보통이다,보통이다
53332159,202304,M,50대,서울특별시,300이상500만원 미만,보통이다,그런 편이다,보통이다,보통이다,만족하는 편이다
53323777,202304,F,50대,서울특별시,300이상500만원 미만,그런 편이다,그런 편이다,보통이다,그런 편이다,만족하는 편이다
53370552,202304,F,50대,서울특별시,300이상500만원 미만,보통이다,그런 편이다,그런 편이다,그런 편이다,보통이다
53369123,202304,F,50대,서울특별시,300이상500만원 미만,그런 편이다,매우 그렇다,그렇지 않은 편이다,매우 그렇다,매우 만족한다
53323411,202304,F,50대,서울특별시,300이상500만원 미만,그런 편이다,그런 편이다,그런 편이다,그런 편이다,만족하는 편이다
53322252,202304,M,50대,서울특별시,300이상500만원 미만,그렇지 않은 편이다,그런 편이다,보통이다,그런 편이다,만족하는 편이다
53364211,202304,F,50대,서울특별시,300이상500만원 미만,그렇지 않은 편이다,그런 편이다,그렇지 않은 편이다,그렇지 않은 편이다,보통이다
53328278,202304,F,40대,서울특별시,300이상500만원 미만,보통이다,그런 편이다,보통이다,그런 편이다,만족하는 편이다
53362700,202304,F,50대,서울특별시,300이상500만원 미만,보통이다,그런 편이다,그런 편이다,그런 편이다,보통이다
53343514,202304,F,50대,서울특별시,300이상500만원 미만,보통이다,그런 편이다,그런 편이다,보통이다,만족하는 편이다
53350868,202304,F,50대,서울특별시,300이상500만원 미만,그런 편이다,그런 편이다,보통이다,그런 편이다,만족하는 편이다
53323636,202304,F,40대,서울특별시,300이상500만원 미만,그런 편이다,그런 편이다,보통이다,그런 편이다,보통이다
53372727,202304,M,40대,서울특별시,300이상500만원 미만,보통이다,보통이다,보통이다,보통이다,보통이다
53348199,202304,M,40대,서울특별시,300이상500만원 미만,보통이다,전혀 그렇지 않다,전혀 그렇지 않다,그렇지 않은 편이다,만족하는 편이다
53352689,202304,F,40대,서울특별시,300이상500만원 미만,보통이다,보통이다,보통이다,보통이다,보통이다
53341176,202304,M,40대,서울특별시,300이상500만원 미만,그렇지 않은 편이다,그렇지 않은 편이다,전혀 그렇지 않다,그렇지 않은 편이다,불만족하는 편이다
53364558,202304,F,40대,서울특별시,300이상500만원 미만,그런 편이다,그런 편이다,보통이다,그런 편이다,만족하는 편이다
53358917,202304,M,40대,서울특별시,300이상500만원 미만,그렇지 않은 편이다,그런 편이다,보통이다,보통이다,보통이다
53357216,202304,F,40대,서울특별시,300이상500만원 미만,보통이다,보통이다,보통이다,보통이다,보통이다
53324486,202304,F,40대,서울특별시,300이상500만원 미만,보통이다,그런 편이다,보통이다,보통이다,보통이다
53374917,202304,M,40대,서울특별시,300이상500만원 미만,그렇지 않은 편이다,보통이다,보통이다,보통이다,만족하는 편이다
53363708,202304,F,40대,서울특별시,300이상500만원 미만,매우 그렇다,매우 그렇다,매우 그렇다,매우 그렇다,매우 만족한다
