"통계분류(1)",통계분류(2),2014,2014,2014,2014,2014,2014,2014,2014,2016,2016,2016,2016,2016,2016,2016,2016,2016,2018,2018,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2021,2021,2021,2022,2022,2022,2022,2022,2022,2022,2022,2022
"통계분류(1)",통계분류(2),휴식활동,취미오락활동,스포츠참여활동,사회및 기타활동,관광활동,스포츠관람활동,문화예술관람활동,문화예술참여활동,표본수,휴식활동,취미오락활동,스포츠참여활동,사회및 기타활동,관광활동,스포츠관람활동,문화예술관람활동,문화예술참여활동,표본수,휴식활동,취미오락활동,스포츠참여활동,사회및 기타활동,관광활동,스포츠관람활동,문화예술관람활동,문화예술참여활동,표본수,휴식활동,취미오락활동,스포츠참여활동,사회및 기타활동,관광활동,스포츠관람활동,문화예술관람활동,문화예술참여활동,표본수,휴식활동,취미오락활동,스포츠참여활동,사회및 기타활동,관광활동,스포츠관람활동,문화예술관람활동,문화예술참여활동,표본수,휴식활동,취미오락활동,스포츠참여활동,사회및 기타활동,관광활동,스포츠관람활동,문화예술관람활동,문화예술참여활동,표본수,휴식활동,취미오락활동,스포츠참여활동,사회및 기타활동,관광활동,스포츠관람활동,문화예술관람활동,문화예술참여활동
"지역규모별",대도시,60.3,22.8,8.1,5.3,0.3,1.3,1.4,0.4,4611,53.3,28.7,9.4,4.7,0.4,1.8,0.7,0.9,4418,53.6,28.2,8,6,0.4,1.7,1.5,0.6,4235,57.3,27.6,5.9,5.9,0.3,2.2,0.2,0.6,4373,56.7,22.2,10.4,4.7,1.3,1.6,2.4,0.7,4330,60.2,21.5,7.7,5.7,1.2,1.5,1.5,0.7,4331,54.6,22.3,9.1,5.9,2.6,2,2.4,1.2
"지역규모별",중소도시,60.9,21,8.1,4.8,0.9,2,1.3,0.9,3610,56,25.1,9.3,5.1,0.7,2,1,0.8,3524,52.5,28.2,8.2,7.6,0.6,1.3,0.7,1,3331,53.8,28.4,5.5,8.2,0.7,1.8,0.7,1,3776,47.9,27.5,11.2,4.9,1.2,2.4,3.8,1.1,3486,58.3,24.7,6.1,4,1.9,2.1,2.3,0.6,3459,53.8,23.1,9,5.3,2.4,2.7,2.5,1.1
"지역규모별",읍면지역,69.6,17,5.1,4.6,1,1.3,0.7,0.6,2381,66.9,20.2,5.4,4.1,0.3,1.7,0.6,0.7,2556,61.9,23.8,4.8,5.8,0.4,1.3,0.8,1.1,2494,62.5,22.4,4.7,7,0.3,1,0.2,1.7,1939,65.9,18.2,6.9,4.2,1,1.5,1.2,1.1,2233,71.1,14.4,4.6,6.8,0.6,1.5,0.6,0.5,2256,61.7,18.7,5.8,6.6,3,2,1.2,1.1
"권역별",수도권,57.8,22.8,9.9,4.6,0.8,2,1.5,0.7,3289,50.3,29,11.1,5.1,0.7,2,0.8,1,3182,47.8,30.1,9.8,7.5,0.6,1.9,1.5,0.8,3179,52.8,29.4,5.8,7.4,0.3,2.5,0.6,1.1,4895,48,25.9,11.5,5.4,1.5,2.2,4.3,1.2,3135,54.7,24.4,8.3,5.1,1.9,2,2.9,0.8,3107,52.2,22.8,9.6,6.2,2.7,2.5,2.9,1.2
"권역별",강원/제주권,51.3,21.1,9,8.9,2.5,2.1,2.9,2.2,762,63,15.4,5.5,8.1,1.6,3.1,2.3,1,786,52.1,24.1,6.3,9.6,1,2.3,3,1.6,765,68.8,14.4,3.6,10.3,0.2,1.4,0.8,0.6,440,67.2,17.8,8.2,3.6,0.7,1,1,0.5,777,65.6,20.7,5.9,3.9,0.8,2.1,0.6,0.5,772,56.7,19.2,13.3,7,0.9,1.3,0.9,0.6
"권역별",충청/세종권,54.5,21.5,9.5,8.3,0.4,2,3,0.7,1778,60.9,25.3,7.9,2.7,0.3,2,0.6,0.4,1772,50,28,7.1,8.6,0.9,1.8,1.5,2.1,1693,59.4,27,3.8,7.2,0.4,1.6,0.1,0.4,1115,69.1,19.1,5.3,4.2,0.2,0.8,0.2,1,1703,77.7,17.8,0.9,2.5,0.2,0.8,-,-,1721,46.7,24.9,8.5,8.7,5,2.8,2.1,1.3
"권역별",호남권,76.3,16.2,2.8,3.7,0.1,0.6,0.2,0.2,1575,77,14.2,4.4,2.1,0.1,0.9,0.6,0.7,1582,69.5,25.9,1.8,2.1,-,0.6,-,0.1,1447,63.6,21.2,5,6.7,0.4,1.5,0.1,1.4,1029,58.8,16,11.6,3.5,2.9,3.9,3.1,0.4,1469,62.7,17.4,8.4,4.2,2.1,2.1,1.9,1.2,1485,69.3,14.1,4.3,5.3,1.9,2.3,1.1,1.6
"권역별",대경권,70.3,17.7,4.8,5.1,0.2,0.6,0.5,0.8,1302,64.6,22.2,4.8,5.7,0.1,1.6,0.6,0.5,1304,72,21.7,1.7,3.1,-,1,-,0.5,1195,60,30.1,3.1,4.7,0.6,0.4,0.3,0.7,1047,51.5,24.7,13.7,5.3,0.6,2.1,1,1.1,1203,72,18.2,4.2,3.5,0.2,1.3,0.1,0.5,1200,56.2,20.4,7.5,5.2,3,3.7,2.7,1.2
"권역별",동남권,69,21,3.6,4,0.4,1.1,0.2,0.6,1896,54.6,28.8,7.5,5.3,0.3,1.6,0.9,1,1872,60.3,23.6,8.2,6.3,0.3,0.5,0.4,0.5,1781,59.7,23.5,8.1,6.2,0.8,0.9,0.2,0.6,1562,65.4,23.9,5.3,3.7,0.3,0.5,0.4,0.4,1762,64,18.7,5.2,9.7,0.5,1.4,-,0.4,1761,63.7,23.8,6.5,2.6,1.2,0.7,0.9,0.7
"17개 시도별",서울,56.1,24.6,9.9,5.3,0.4,1.5,1.6,0.5,1257,50.9,29.6,10.8,4.9,0.5,1.9,0.6,0.9,1220,48.6,29.1,10.4,6.3,0.7,2.1,2.3,0.6,1191,53.9,28.9,6.1,6.6,0.4,3.3,0.3,0.5,1931,50.3,22.3,12.1,6.3,1.8,2.1,4.1,1.1,1195,52.1,23.5,10.3,5.9,2.3,2.3,2.7,1,1164,47.6,22.9,11,6.5,3.6,2.4,4.3,1.6
