"통계분류(1)",통계분류(2),2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022
"통계분류(1)",통계분류(2),표본수,TV시청,산책 및 걷기,낮잠,음악감상,목욕/사우나,아무것도 안 하기,라디오/팟캐스트 청취,신문/잡지 보기,비디오 DVD 시청,표본수,TV시청,산책 및 걷기,낮잠,음악감상,목욕/사우나,아무것도 안 하기,라디오/팟캐스트 청취,신문/잡지 보기,비디오 DVD 시청,표본수,TV시청,산책 및 걷기,모바일 컨텐츠 시청,낮잠,음악감상,목욕/사우나,아무것도 안 하기,라디오/팟캐스트 청취,신문/잡지 보기,표본수,TV시청,산책 및 걷기,모바일 컨텐츠 시청,낮잠,음악감상,목욕/사우나,아무것도 안 하기,라디오/팟캐스트 청취,신문/잡지 보기,표본수,TV시청,산책 및 걷기,모바일 컨텐츠 시청,낮잠,음악감상,목욕/사우나,아무것도 안 하기,라디오/팟캐스트 청취,신문/잡지 보기,표본수,TV시청,산책 및 걷기,모바일 컨텐츠 시청,낮잠,음악감상,목욕/사우나,아무것도 안 하기,라디오/팟캐스트 청취,신문/잡지 보기
"혼인상태별",사별/이혼/기타,966,97.5,79.6,66.8,10.9,70.8,20.2,12.3,10.7,2.4,1452,98.1,85.3,72.6,16.5,82.5,22.2,7.6,13.2,4.4,1194,96.4,75.9,15.1,62.5,19.3,81.7,23,9.9,9.6,1334,99.1,90.9,31.8,76,31.4,75.8,35.8,19.1,9.2,1388,98.9,88.6,35.6,69.9,28.8,50.3,40.9,14.5,7.9,1249,94,81.7,27.7,62.5,24.7,47.3,32.6,11.4,7.5
"가구주여부별",가구주,5001,96.5,65.9,60.1,23.4,62,15.9,20.3,28,7.1,5482,97.8,73.8,64.3,27.7,73.8,18.3,10.5,20.7,11.2,6563,93.3,71.2,39.9,57.1,33.8,70.6,18.5,16.1,17.9,5073,97,86.9,56.4,71.2,45.1,66.7,31.9,28.6,17.1,5133,94.6,82.3,60.7,59.1,38.8,39.6,33,20.2,13.4,5163,89.3,74.7,54.2,54.2,35.8,41.9,23.9,17.4,12.7
"가구주여부별",가구주 아님,5601,95.2,61.8,59.9,46.8,66.1,18,16.2,15.7,10.9,5016,95.9,70,59.5,47.4,75,17.9,11.8,9.9,15,3497,92.3,73.3,53,57,55.2,71.9,22.4,16.8,12.3,5015,94.3,84.8,69.7,67.9,62.8,65.6,35.5,22.4,10.6,4916,90.8,80.3,71.9,55.8,55.4,38.7,33.4,15.9,7.6,4883,84.1,73.8,65.9,51.5,50.9,41.9,25.2,14.2,8
"종사자지위별",상용근로자,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2965,92.5,69.5,57.3,57,48.8,69.6,18.6,20.1,16.7,2980,94.3,84.7,75.4,65.7,62,64.9,30.9,29.6,14.4,3102,90.8,79.4,78.5,53.3,52.7,35.5,29.7,22.1,10.2,3300,81.8,69.8,70,51,48.8,41.4,24,16.6,9.6
"종사자지위별",임시근로자,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,497,94.3,71.5,42.4,53,41,66.6,24.6,10.2,12.6,518,96.4,85,59.9,71.8,52.8,66.5,38.1,21.4,9.1,653,94.7,81.3,58.2,65.2,45.7,37.3,35.1,15,9.5,630,90.4,80.9,61.5,60.4,46.4,42.3,26.3,14.8,8.6
"종사자지위별",일용근로자,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,165,90.3,69.9,39.8,47.6,35.4,60.7,17.5,9.7,16.1,164,96.9,88.7,53.7,81.4,41.1,67.6,39.5,16.9,14.4,161,93.2,82.5,56.6,60.9,36.1,41.7,28.6,13.4,8.5,205,86.2,78.9,48.9,56.8,36.9,47.4,26.7,14.6,8.9
"종사자지위별",고용원이 있는 자영업자,326,91.6,61.4,55.8,24.1,66.2,16.7,24.6,32.5,4.8,248,99.6,71.2,61.3,25.1,76.4,13.1,13.2,21.4,12,337,93,66.8,50.8,53.9,38.8,63.3,16.3,17.6,25.7,395,97.4,84,69.4,71.4,50.9,71.9,30.2,33.2,22.7,357,95.6,69.4,79.1,47.9,42.6,41,31.7,23.4,16.9,356,86.1,70.1,56.2,48,36.7,46.8,15.6,21.5,16.2
"종사자지위별",고용원이 없는 자영업자,1540,97.2,64.6,54.6,21.5,63.3,13.4,19.2,25.2,6.6,1637,97.1,71.2,58.8,28.8,77.1,15.3,12,18.4,7,2006,94.1,70.1,37.2,51.9,32.4,74.5,19.1,17.3,19.3,1755,97.4,86.4,58.3,70,46,69.2,33.6,28.4,16.5,1805,96.6,81.4,61.9,56.6,37.3,42.9,35.7,18.8,14.1,1557,92.9,75.2,60,46.8,34.8,44.7,22.1,16.7,11.8
"종사자지위별",무급가족종사자,233,96.7,67.4,58.6,18.1,75.6,14.1,13.9,11.3,4.5,139,98.9,69.8,59.5,32.2,79.8,18.2,8.7,5.5,8.8,250,94.7,77.1,25.2,54.3,34.5,82.2,19.6,14.2,12.8,173,98.4,87.6,42.6,78.7,38.8,73.5,41.9,25.1,8.7,235,98.7,81.8,50.3,67.9,40.2,49.9,51.9,18.5,8.6,188,94.7,73,44.2,53.1,30.8,46.6,24.1,17.7,10.2
"종사자지위별",기타종사자,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47,93.9,68.3,53,45.3,26.3,58.1,8.8,13.9,12.6,59,94.5,79.7,62.6,64.9,52.5,67.4,46.6,27.5,19,40,72.5,61.9,87.5,37.3,54.6,40.2,25.5,12.3,8.2,53,87.2,77.3,61.2,66.5,44.1,48.6,20.3,24.9,7.3
"종사자지위별",해당없음(무직),4293,95.6,65.5,61.9,40.3,65.9,17.9,14.7,14,8.6,3857,96.4,73.3,64,42.7,74.6,18.6,10.9,11,11.9,3793,92.3,75.8,43.1,61.4,47,71.9,22.3,14.3,11.8,4044,95,86.4,59.2,70.5,55.8,64.5,35.3,20.4,11.2,3696,91.4,84.1,59.8,60.5,49.3,39.9,34.1,14.1,8.5,3757,86.9,77,54.1,55.7,45.7,40.1,27,13.6,9.5
"종사자지위별",임금.봉급 근로자,4210,95.7,61.3,60.3,40.1,62.5,17.7,20.4,25.7,11.3,4617,96.7,70.6,60.6,39.2,73.3,18.8,11.2,16.6,16.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"가구소득별",100만원 미만,861,98.5,82.4,72.4,10.7,64.3,18.5,11.2,7.4,2.2,921,98.1,84.6,74.6,21.6,77,26.6,9,14.1,1.8,939,96,76.9,12.5,66.7,22.8,76.1,27.2,10.1,8.8,980,97.9,89.4,21.2,80.6,27.4,70.3,40.3,17.2,7.3,999,94.5,89.9,29,76.1,28.3,44,44.2,11.9,5.7,1098,92.2,80.7,23.4,70,24.4,40.8,32.6,9.4,6.9
"가구소득별",100~200만원,1075,98.2,80.8,63.1,15.6,65.9,16.9,15.6,17.5,3,1007,97.8,85.4,73.4,23.4,80.9,24,8.6,14.8,3.7,929,94.4,76.4,20,61.6,24.8,75.2,21.5,11.3,13.3,923,97.5,89.1,34.1,75.9,36.4,68.4,36.3,18.8,11.1,1012,96.4,87,39,68.9,32.6,46.7,39.2,13.3,11.4,824,94.7,84.6,34.2,63.2,29,44.2,26.8,12.6,8.5
"가구소득별",200~300만원,1594,97.2,65.5,58.6,29.6,64.8,16.5,17.5,18.2,8,1706,97,74,58.6,36.8,77,18.2,10.1,11.7,11.1,1613,94.3,75.3,39.2,61.3,37.7,74.5,21,16.5,16.2,1405,97,86.6,56,76.2,48,69.9,38.4,22.8,13,1421,94.6,81.8,60.5,62.7,45.1,42.2,35.8,17,10.5,1357,88.8,77.9,52.4,58.1,38.4,43.8,24.2,14.6,10.4
"가구소득별",300~400만원,2437,95.7,60,56.7,37.2,65.8,15.7,17.9,18.1,8.7,2246,97.6,71.4,63.2,40.7,76.4,19.4,11.7,14.9,15.3,2184,94.2,71.3,49.6,56.6,44.7,72.7,22.6,16.4,15.2,1824,96.7,85.3,65.8,70.9,55.6,67.8,36.3,25.5,14.3,1896,93.3,79.3,69,54.2,48.6,37.3,34.5,18.1,9.4,1764,88.3,72.2,58.5,52.2,42.4,43.5,22.5,15.6,11.3
"가구소득별",400~500만원,2231,95.3,61.3,58.5,43.3,65.5,14.7,17.3,21.4,11.1,2214,96.4,67.6,58.9,39.1,71.4,16.5,11.2,13.8,14.1,1785,90.8,70.5,50.8,57.3,49.7,69.2,19.8,19,15.1,1782,95.1,85.2,71.6,67.8,61.3,64.7,34.8,25.7,13.7,1611,92.3,80.4,74.4,51.4,49.7,34.5,30.6,17.5,10.2,1797,86.2,72.9,65.9,53.3,48.9,42.2,23.8,18,9.7
"가구소득별",500~600만원,1356,96.7,58.9,61.8,43.9,64.7,19.5,17.2,25.5,11.3,1405,97.4,68.4,61,43,75.6,13.6,11.3,15.6,14,1394,92.1,69.5,56.2,55,49,70.1,16.8,16.3,16.1,1407,95.3,84.6,73.8,65.6,60.2,62.1,29.2,26.1,13,1380,90.7,80,78.2,52.8,54.6,37.1,29.2,20.2,11.3,1532,84.8,71.5,71.2,48.6,50.3,40.9,21.7,16,10
"가구소득별",600만원 이상,1048,91.9,61.3,61.4,43.4,58.5,21.1,24.1,28.2,11.6,999,94,69.4,56.4,45.7,68.8,17.9,13.6,18.1,19.5,1216,91.2,71.7,55.6,49.8,50.4,66.2,17.5,18.4,18.3,1767,92.8,84.7,75.2,63,63.2,64.7,29.3,29.6,16.1,1730,89.8,78.3,79.8,53.4,54.9,39.5,28.6,21.7,12.2,1674,81.2,72.5,71.5,45.3,49.4,40.2,26.8,16.4,10.8
"지역규모별",대도시,4611,95.9,63.8,60.2,39.6,65.3,16.5,21,23.4,11,4418,96.9,71.8,59.5,37.3,75.6,16.7,8.6,14.7,12.3,4235,93.9,74.3,49.7,57.1,44.8,72.5,21.9,16.4,17.3,4373,95.1,86.3,65.2,67.9,54,67.3,26.9,24.8,16,4330,92.5,83.4,71.2,56.7,49.5,41,26.2,19.4,12.9,4331,85.2,73.6,64.5,46.4,48.2,42.6,20,15.5,11.3
"지역규모별",중소도시,3610,94.9,63.3,61.5,36.6,63.6,18.1,15.8,20.5,8.7,3524,96.1,72.5,61.8,41,71.3,17.6,13.5,14.2,15.1,3331,89.8,70,47.7,55.9,45.9,68.1,16.9,17.1,13.3,3776,95,85.3,66.8,68.3,58.9,62.6,37.7,24.9,12,3486,90.5,77.6,67.5,53.9,46.7,33.8,34.8,16.6,7.7,3459,84.2,72.6,59.9,54.8,44.4,39.1,26.3,15.8,8.7
"지역규모별",읍면지역,2381,97.2,63.5,56.5,30.3,63.6,16.5,15,15.6,6.2,2556,97.8,70.1,66.1,37,78.1,22.3,12.5,15.9,11.8,2494,96.1,71.7,34.3,59.1,36.1,74.2,23.1,15.4,15.2,1939,97.4,85.4,54.8,74.9,49,70.4,41.8,26.3,10.9,2233,97,83.8,54.5,66.1,44.2,45.8,45.6,17.4,10.3,2256,93.9,79,54,62.4,34.9,46.3,31.8,15.5,10.2
"권역별",수도권,3289,95.4,62.9,64.4,38.5,60.9,19,19.2,24,9.4,3182,96.2,69.1,59,32.9,66.9,10.6,9.8,11.6,16.3,3179,89.8,69,43.6,49.7,38.5,65.3,13.6,12.8,14.7,4895,93.2,83,64.6,59.2,49.7,55.8,27,18.9,12.1,3135,88.4,78.4,65.5,47.2,41.6,31.9,22,13.7,9.7,3107,79.7,66.2,55.4,40.8,33.4,32.8,13.3,11.2,7
"권역별",강원/제주권,762,92.6,64.1,65.1,35.3,55.6,33,20.3,26.2,12.9,786,95.2,71,70,41.1,78,37.8,25.1,28.9,22.5,765,95.1,66.7,45.9,52.4,45.3,74.8,17.1,16.4,18.4,440,94.4,80.2,51.4,79.3,50,69.2,36.5,18.9,17.4,777,92.9,77.8,60.4,63.3,50,60.4,48.3,20.1,8.6,772,90.2,74.5,60.9,60.1,51.4,44,51.4,19.1,15.9
"권역별",충청/세종권,1778,98.2,64.2,69.8,34.8,71.7,17.1,15.4,16,11.5,1772,94.7,67.6,64,33.9,68.8,29.8,14.4,13.8,13.5,1693,97.3,76,48.5,62.1,39.5,68.5,32.5,15.3,15.1,1115,99,89.7,75.2,82.3,55.8,59.9,56.9,40.2,7.9,1703,97.9,81,76.9,70.3,44.8,31.8,47.4,23.9,6.5,1721,96.5,89.4,68.6,78.4,61.7,58,38,17.3,9.2
"권역별",호남권,1575,98.2,74.6,51.1,33.2,63.2,8.5,15,11.8,4.8,1582,98.4,77.3,59.9,48.4,82.5,25.4,12.1,12.8,5.4,1447,94.3,73.2,42.4,66.5,44.6,74.5,25.8,22.9,14.4,1029,97.8,88.9,56.8,84.1,55.2,78.8,31.8,33.2,11.2,1469,96.1,85,50.7,69.6,46.6,47.1,42.3,17.6,11.2,1485,91.6,77.3,57.2,65.4,42.5,42.7,32,21,13.6
"권역별",대경권,1302,95.7,57.5,41.1,35.8,70.1,14.6,13.4,15.2,4.2,1304,99.1,71.9,63.3,55.8,86.6,11.8,9.4,23.1,5.8,1195,98.1,86.3,51.2,75.1,50.9,83.2,43.5,19.1,19.9,1047,99.3,96.2,65.3,88.2,63.4,88.4,42.8,29.3,20.2,1203,98.7,94.6,77.6,76.2,69.5,46.9,58.5,23.6,15.9,1200,91.1,84.8,62.4,59.8,56,47.6,40.7,19.9,16.1
"권역별",동남권,1896,94.3,62,55.8,36.3,69.8,13.9,20.1,22.6,12.4,1872,97.9,79.5,66.2,42.4,88.7,27.8,10.3,17.2,10.8,1781,94.6,71.7,49.9,61,56.3,81.6,15.8,23.3,14.8,1562,97.1,84.5,60.1,69.5,67.1,80.9,34.7,29,18.2,1762,96.5,80.8,67.4,60.4,54.4,52.6,33.8,23.9,11.8,1761,94.1,80.9,74.3,59,59.6,56.5,30.4,22.2,13.2
"17개 시도별",서울,1257,95.8,62.1,63.2,38.3,58.6,16.6,19.6,21.7,10.2,1220,96.3,68.2,58.2,31.2,70.2,10,6.2,12.5,12.2,1191,93.3,68.8,43.3,53.8,40.3,65.3,16.8,13.8,19.4,1931,92.1,81.2,63.3,57.7,43.9,55.5,22.6,16,15.9,1195,88,80.6,65.8,46.2,38.8,31,17.7,13.4,13.5,1164,80.6,66.8,56.3,36.6,37.7,37.3,7.7,8.7,9.9
"17개 시도별",부산,751,92.2,58.2,56.9,41,71.4,20.7,26.2,27.6,18.8,734,98.5,83.4,70.1,45.5,90.6,34.9,11.8,15.2,13.8,693,96.5,77.4,54.5,60.5,57.4,86.3,14.1,21.8,12.7,681,97.2,86.7,61.2,74.8,66.5,84.7,31.4,28.4,21.5,691,95.9,81.2,70.9,61,56.6,57,31.3,28.2,15.8,690,96.4,80,78.3,59.1,65.5,62.4,28,23.2,15.5
"17개 시도별",대구,633,95.2,58,46.1,39.4,76.2,19,15.4,22.9,6.2,638,99.2,72,66.3,62.7,91.1,13.7,10.8,28.3,6.2,584,98.5,86.2,57,79.6,58.4,86.1,59,20.8,27.3,490,99.9,96.7,70.9,89.2,68.2,90.2,24.2,28.6,23.8,580,98.8,95.5,82.7,76.7,71,41.7,42.4,23.3,16,580,85.8,82.7,61.6,48,55.5,41.5,32.8,18.2,12.9
"17개 시도별",인천,675,98.6,69.4,57,42.6,60.8,8,22,29,10.4,637,97.4,67.1,57.4,31.4,67.2,10.5,9.3,14.6,20.5,644,90,78.3,59,35.6,35.1,72.2,9.1,13.4,7.8,556,95.5,85.5,65.3,57.9,54.1,60,24.4,30.1,8.4,624,95.1,88.7,75.2,61,57.7,53.2,27.2,26.4,10.9,617,77.3,69.1,61.5,31,37.7,21.7,20.4,11.8,8.6
