"통계분류(1)",통계분류(2),2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022
"통계분류(1)",통계분류(2),표본수,배드민턴/줄넘기,헬스/에어로빅,볼링/탁구,농구/배구,당구/포켓볼,육상/조깅,골프,수영,요가/필라테스,사이클링,테니스/스쿼시,스노보드,격투스포츠,인라인스케이트,윈드서핑/수상스키,댄스스포츠,승마/암벽등반,아이스스케이트,표본수,배드민턴/줄넘기,헬스/에어로빅,볼링/탁구,농구/배구,당구/포켓볼,육상/조깅,골프,수영,요가/필라테스,사이클링,테니스/스쿼시,스노보드,격투스포츠,인라인스케이트,윈드서핑/수상스키,댄스스포츠,승마/암벽등반,아이스스케이트,표본수,배드민턴/줄넘기,헬스/에어로빅,볼링/탁구,농구/배구,당구/포켓볼,육상/조깅,골프,수영,요가/필라테스,사이클링,테니스/스쿼시,스노보드,격투스포츠,인라인스케이트,윈드서핑/수상스키,댄스스포츠,승마/암벽등반,아이스스케이트,표본수,배드민턴/줄넘기,헬스/에어로빅,볼링/탁구,농구/배구,당구/포켓볼,육상/조깅,골프,수영,요가/필라테스,사이클링,테니스/스쿼시,스노보드,격투스포츠,인라인스케이트,윈드서핑/수상스키,댄스스포츠,승마/암벽등반,아이스스케이트,표본수,배드민턴/줄넘기,헬스/에어로빅,볼링/탁구,농구/배구,당구/포켓볼,육상/조깅,골프,수영,요가/필라테스,사이클링,테니스/스쿼시,스노보드,격투스포츠,인라인스케이트,윈드서핑/수상스키,댄스스포츠,승마/암벽등반,아이스스케이트,표본수,배드민턴/줄넘기,헬스/에어로빅,볼링/탁구,농구/배구,당구/포켓볼,육상/조깅,골프,수영,요가/필라테스,사이클링,테니스/스쿼시,스노보드,격투스포츠,인라인스케이트,윈드서핑/수상스키,댄스스포츠,승마/암벽등반,아이스스케이트
"가구주여부별",가구주,5001,16.5,10.9,9.9,9.4,15.2,8.7,8.1,7.4,3.3,7.1,2.2,3.7,1.1,1.2,1.1,1.8,0.8,0.4,5482,18.8,15.1,12,10.7,17.7,10.3,9.7,10,3.3,5.7,1.9,3.1,1.1,0.8,2.3,0.8,0.6,0.5,6563,17.4,13.9,9.1,11.9,11.4,9.4,6.6,5.8,4.4,4.5,1.7,2,0.8,0.5,1.9,1.1,0.4,0.5,5073,18.1,14.2,9.6,10.6,12.7,9.6,8.1,6.1,3.2,6.5,1.7,2.2,1.2,1,1.5,0.9,0.7,0.6,5133,15.2,11.9,6.2,8.1,9.1,5.9,7.5,3,3,5.1,1.3,1.1,0.8,0.4,0.7,0.6,0.5,0.3,5163,15.2,9.7,8.4,8.5,10.5,6.3,9.8,4.2,1.8,5.3,2,1.2,0.6,0.7,0.6,0.4,0.4,0.2
"가구주여부별",가구주 아님,5601,19.5,12.8,10.4,11.8,10.8,6.5,2.2,11.9,10.2,3.4,1.7,4.8,1.6,2.5,1.3,1.8,0.6,0.9,5016,20.4,16,12.8,12.5,9.8,8,2.5,13.2,12.4,2.6,1.6,4.2,1.5,2.1,2,1.9,0.8,0.7,3497,14.1,16.5,11.1,10.3,8.9,9.3,2,7.2,11.7,2.8,0.8,3.5,2,1,2.9,2.3,0.7,0.7,5015,22.6,17.5,11.2,10.3,7,8.9,2.6,8.4,12.8,3.6,0.9,2.9,2.1,1.1,1.4,1.7,0.7,0.9,4916,17.7,14.2,7.5,8.7,5,5.6,2.9,4.4,9.3,2.5,0.6,1.1,1.5,0.4,0.7,1,0.2,0.3,4883,17.1,14.6,9.3,8.8,5,6.6,3.5,6.8,8.3,2.4,1.3,1.5,1.7,1.4,1,0.9,0.5,0.5
"종사자지위별",상용근로자,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2965,15.1,20.1,14,15.6,16.5,10.2,7.2,6.9,6.9,5,1.9,4.1,1.4,0.9,2.9,1.1,0.8,0.7,2980,19.3,21.7,15.5,13.9,14,10.4,7.5,9.2,8.8,6.3,2.2,4.1,1.9,1.2,2.5,1.2,1.2,1.2,3102,14.7,17.2,9.2,10.1,10.2,5.8,6.7,4.3,7.4,4.5,1.1,1.9,1,0.4,1,0.7,0.6,0.3,3300,15.9,16,12.6,11,10.8,7.6,8,6.1,6.3,4.7,2.3,1.8,0.8,1.2,1.1,0.5,0.6,0.4
"종사자지위별",임시근로자,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,497,13.7,13,8,8.4,11.2,6.8,1.5,4.2,7.9,1.4,0.6,1.8,0.7,1.4,1.1,1,-,0.6,518,21.6,10.7,7.1,5.8,7.2,6.9,2.1,2.6,6.6,3.6,1.1,2.4,0.7,1,0.7,0.4,0.1,0.4,653,16.7,11.1,6.8,6.1,4.9,6,1.6,3.6,7,2.6,1,0.9,0.8,0.4,0.9,1,0.1,0.2,630,16.7,10.8,9,6.1,4.4,8.8,2.3,5.5,5.3,2.5,0.5,0.9,1.9,0.5,1.3,1.3,0.6,0.4
"종사자지위별",일용근로자,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,165,16.3,8.8,11.6,11.5,14.6,8.3,1.5,5.5,1.9,3.4,2.3,10.6,3.8,-,5.8,0.8,3.4,0.3,164,22.1,11.2,8.9,5,5.9,9.8,1.4,7.6,6.8,6.1,0,0.9,1.9,0,0.5,3.1,0.2,1.5,161,7.7,10.5,4.3,6.5,6.2,6.1,7.2,5.9,6.6,1.9,0.5,0.8,2.6,1.4,3.3,1.6,-,-,205,12.8,10.5,5.8,2.7,6.2,3.9,1.5,3.8,4.4,3.2,1,0.8,1,1.4,-,1.4,2,-
"종사자지위별",고용원이 있는 자영업자,326,24.9,10.3,8.5,10.3,13.8,11.4,16.6,9.1,4,7.4,3.7,4.7,1.5,1.4,2,3.3,1.2,0.1,248,15.2,17.6,9.4,9.8,13.3,10.6,26.2,7.8,2.4,4.1,1.1,2.7,0.2,0.8,3.2,0.5,1.7,-,337,16,14.4,11.9,14.9,15.4,7.2,17.1,6.4,2.3,6.5,4.7,2.5,0.9,0.7,2.8,1.4,0.9,0.4,395,19.2,20.9,9.7,11.3,16.6,11.2,21.5,8.3,9,6.7,1.7,3,1.1,1.8,2.2,0.8,0.3,0,357,16,13.1,5.5,9.2,8.7,4.6,20.7,3.6,4.2,5.3,2.5,2.7,0.9,0.8,0.9,0.6,0.9,-,356,15.5,14.6,9.2,9.7,15.6,5,23.9,4.6,2.6,6,1.4,0.4,1.1,1.3,0.8,0.8,-,-
"종사자지위별",고용원이 없는 자영업자,1540,13.7,8.1,6.4,5.2,9.3,7.1,4.1,5.1,3.4,4.5,1.3,2.1,0.7,0.5,1,1.9,0.4,0.3,1637,13.7,10.8,8.5,7.1,13.7,7.4,6.7,5.9,4.1,3.8,1.6,1.2,1,0.8,0.4,1.2,0.2,0.3,2006,16,13,6.3,7.7,8.9,9.3,4.6,5.7,5.5,4.1,0.9,1.2,0.6,0.3,1.9,1.7,0.2,0.1,1755,18.9,11.6,6.1,7.9,9.8,7.3,5.3,5.8,4.6,4.4,0.9,1.8,0.9,0.8,0.9,1.2,0.5,0.3,1805,16.9,9.7,4,5,7.4,5.1,6.5,2.7,3.8,4.1,1.1,0.6,0.5,0.3,0.4,0.6,0.2,0.1,1557,13.8,9.2,5,5,7.4,4.7,6.9,3.2,3,4.6,1.7,0.9,0.7,0.1,0.6,0.5,0.1,0.1
"종사자지위별",무급가족종사자,233,14.4,5.5,2.8,2.3,2.7,2.1,3,4.6,11.3,0.8,0.6,0.6,0.6,1.1,0.2,1.7,0,0,139,16.8,13.5,5.7,2.3,1.6,0.9,3.4,1.8,4.2,2,0.4,0.5,0.9,1.2,-,-,-,-,250,15.5,9.4,4,3.7,2.6,9.5,0.2,4.3,6.3,1.7,0.8,1.8,0.9,1.3,1.1,1.9,1,-,173,15.5,8.4,3.6,3.6,0.8,5.5,1.3,6.8,17.8,3,0,0,1.4,0.9,0,2.8,0.1,0.8,235,17.2,4.4,0.9,0.9,1.5,3.8,3.2,2.4,5,2.5,-,-,-,-,-,1.6,-,-,188,10.7,3.2,2.3,1.2,-,2.8,1.4,4,2.2,0.6,1.1,-,-,1,-,0.9,-,-
"종사자지위별",기타종사자,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47,5.1,21.5,8.9,1.8,1,3.1,7.3,12.3,9.5,3.6,0.8,1,0.8,-,3.4,3.3,-,-,59,22.3,24.6,13.7,10.5,5.6,11.7,5.5,6.9,14,7.2,1.6,0,2.8,0,4.9,1.1,0.9,0,40,27.7,20.8,8.8,7.5,19.4,2.3,3.4,3.8,23.8,7.8,1.1,-,-,1.4,2.9,-,6.2,-,53,10.3,12.4,8.3,15.1,9.7,4.9,2.1,8.3,12.5,7.5,2.8,-,2.8,-,1.8,-,1.8,1.8
"종사자지위별",해당없음(무직),4293,18.6,11,7.5,12.2,7.6,6.3,1.9,11.6,8.2,3,1.4,3.5,1.8,2.3,0.8,1.8,0.5,0.7,3857,21.2,10.3,10.4,13.3,7.7,7.2,1.5,12.2,8.9,2.6,1.1,3.1,1.4,1.8,1.3,1.7,0.3,0.8,3793,16.8,13.2,9.3,10.3,6,9.5,2,6.8,10.3,2.7,0.8,2.2,1.8,0.7,2.2,2.1,0.3,0.9,4044,22.5,14.5,9.8,10.2,6.3,9.5,2.1,7.3,9.9,4.1,0.9,2,2.1,1.1,1,1.7,0.5,0.8,3696,18,12.1,6.9,9.4,4.4,6.2,2.1,3.7,6.4,3.1,0.7,0.6,1.8,0.3,0.4,1,0.2,0.3,3757,18.3,11.1,7.6,9,4.3,6.4,3.8,6.6,6.2,2.3,1,1.4,1.8,1.4,0.6,0.8,0.4,0.5
"종사자지위별",임금.봉급 근로자,4210,18.9,14.8,14.5,11.5,19,8.6,6.7,10.3,7.6,7,2.6,5.9,1.3,2.1,1.7,1.7,0.9,0.9,4617,20.7,21.6,15.8,12.1,18.2,11.2,7.8,13.8,9.6,5.3,2.3,5.1,1.4,1.5,3.3,1.3,1.1,0.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"가구소득별",100만원 미만,861,5.9,3.2,1.7,2.2,2.6,3.5,0.6,2.5,3.9,2.4,0.3,0,0.6,0.3,0.2,2.8,0.3,0,921,10.9,3.7,2.8,3.2,2.6,4.3,0.5,3.5,2.7,2.5,0.1,0.3,0.2,0.5,-,2.1,0.1,0.2,939,17.4,4.1,2.7,2.5,2.4,4.4,0.4,2.1,4,0.9,0.4,0.2,0.4,0,0.1,0.8,-,0.1,980,13.8,5.4,4,2.8,2.7,4.7,0.6,3.7,5.8,2.1,0.7,0.7,0.4,0.2,0.4,1.5,0.2,0.3,999,13.8,4.4,2.8,2.6,2.4,2.8,0.4,2,2.6,3.2,0.4,0.4,0.9,0.3,0.2,0.5,0.1,0.5,1098,13.2,3.6,3.5,3.9,3,3.2,1.5,2,2.3,1.3,0.6,0.4,0.3,0.1,-,0.5,0.1,0.2
"가구소득별",100~200만원,1075,12.2,5.7,3.9,2.1,3.3,4.8,0.6,5.2,5.8,2.9,0.8,0.4,0.3,0.4,0.1,0.9,0.4,0.1,1007,16.8,5.2,3.1,2.6,4.7,6.4,1.3,7.4,4.5,1.8,1,1.3,0.5,0.9,0.8,1.2,0.1,0.3,929,15.4,6.5,3.9,3.4,3.7,9.8,1.3,3.5,4.5,1.8,0.2,0.4,0.3,0.2,0.7,1,-,0.1,923,16.5,6.2,4.8,2.9,4.2,7.9,1.8,5,5.6,3.6,0.1,0.6,0.5,0.2,0.6,1.4,0.1,0.6,1012,15.4,4.9,2.8,3.3,1.8,4.4,1.3,2.4,2.7,2.2,0.8,-,0.4,0.3,0.4,1.2,-,0.2,824,15.2,5,1.7,2.1,1.9,3.1,0.8,5,3.1,1.9,0.6,0.3,0.6,0.2,0.4,0.7,0.1,0.2
"가구소득별",200~300만원,1594,17.7,8.1,9.1,8.2,9.8,7.1,1.9,9.7,4.8,3.8,1.2,3.1,1,1.8,0.6,2.7,0.8,1.1,1706,20.5,13.5,9.9,9.1,12.4,8.2,2.8,11.6,7.6,3.3,1.1,3.5,0.8,0.8,3.3,2,0.4,0.8,1613,16.6,11.7,7.3,8,8.2,8,2.1,5.1,6.2,4.2,0.7,0.7,1.1,0.8,2,1.9,0.4,0.1,1405,19.1,12.6,6.4,6.7,8.5,8.6,2.1,5.5,6.5,3.7,1.1,1.3,1.6,0.6,1,1.7,0.4,0.8,1421,16.4,10.7,5.4,6.3,7.4,6.4,3.2,2.4,4.2,3.6,1.2,0.9,1.3,0.3,0.5,0.9,0.7,0.1,1357,15.6,9,5.8,4.5,5.5,7.6,2.7,5.2,3.7,3.3,0.7,0.7,1.2,0.1,0.3,0.8,0.3,0.3
"가구소득별",300~400만원,2437,16.4,12.6,9.8,11.4,13.2,6.6,3.5,11.5,6.5,5.3,1.9,4.1,1.7,2,1.2,1.1,0.7,0.8,2246,17.2,15.4,13.7,12.3,17.6,7.1,5.5,9.4,7.1,3.9,1.2,4.1,1.3,1.1,1.4,1,0.4,0.4,2184,15.3,13.5,8.6,11.7,9.1,9.3,2.9,7.1,7.2,3.5,1.4,1.4,1,0.6,2.2,1.9,0.2,0.5,1824,21.8,14.2,10.5,11.1,8.9,9.2,4.1,5.5,8,4.3,0.9,2.2,1,1,1.1,1.2,0.4,0.5,1896,15.4,13.2,6.7,7.7,7.5,6.7,3.1,3.4,6,3.8,0.9,0.8,1.5,0.3,0.5,0.6,0.4,0.3,1764,14.9,11.5,8,7.5,6.1,6.4,4.4,4.7,4.5,3.3,1.2,1.6,0.7,1,0.4,0.5,0.5,0.7
"가구소득별",400~500만원,2231,18.8,12.3,10.9,13.8,13.7,7.9,4.4,9.3,8,5.2,2.1,4.7,1.4,2.2,1.7,2.1,0.4,0.5,2214,20,16.5,13.4,13.8,13.6,9.4,6,13,8.7,3.8,1.8,3.7,1.2,1.4,2.1,1.5,0.5,0.7,1785,17.7,16.5,11.3,14.9,11.2,9.9,4.1,6.4,7.4,3.5,1.5,3.6,1.3,0.7,3.4,1,0.8,0.9,1782,22.8,16.4,9.8,11.6,9.8,10.1,4,7.8,8.7,4.4,1.4,2.8,2.3,1.4,1.2,1.3,0.9,0.7,1611,17.2,14.7,7,9.4,6.8,5.9,5.2,4.2,7.1,4.1,0.9,1.2,1.2,0.4,0.6,0.8,0.3,0.4,1797,18.3,10.9,9.8,10.1,8,6.2,5.1,5.4,5.6,4,1.4,1.1,1.9,1.7,0.7,0.9,0.3,0.3
"가구소득별",500~600만원,1356,22.6,14.9,12.1,13,16.5,7.6,5.7,9.5,8,5.7,2.5,4.6,1.2,1.9,1,2.1,0.9,0.8,1405,23.7,19.3,15.7,14.7,14,12.9,6.1,15.6,8.8,5,2.4,4.3,0.9,2.6,2.2,0.9,0.8,0.7,1394,13.6,20.5,13.3,14.4,15.5,10.1,4.4,6,8.6,4.2,1.1,3.3,2,1.1,2.6,1.6,0.4,0.9,1407,20.2,20.9,12.8,13.4,11.8,10,5.5,9.1,8.8,6.3,2.1,3.4,2.3,1.6,1.5,1.2,0.7,1,1380,17.5,15.8,9.5,11.4,7.9,5.5,6.3,4.9,7.3,4.8,1.1,1.4,1.3,0.6,0.8,1,0.3,0,1532,16.2,15.3,12,11.6,10.3,7.5,8.1,6.6,7.5,4.4,2,1.7,1.2,1.9,0.8,0.3,0.3,0.4
"가구소득별",600만원 이상,1048,23.2,17.1,14.6,11.7,16.4,11.1,12.2,14.7,10.5,6.2,2.7,8.1,2.6,2.9,2.4,1.5,1.1,0.6,999,22.7,22.2,15.9,14,14.6,10.7,12.4,14.3,14,5.7,3,5,3.4,2.5,3.7,1.6,2.2,0.8,1216,15.9,21,14.9,12.6,13.2,11.3,12.4,10.3,12.3,5.5,2.5,6.1,2.2,1,2.9,2.3,1.2,1.1,1767,22,22.2,15.6,13.8,12.7,10.1,10.7,10.2,11.6,6.7,1.6,4.1,2.1,1.3,2.7,1.5,1.1,1.2,1730,17.9,18.3,9.7,12,9.9,6.1,11.1,5,9.5,3.5,1.1,2,1.2,0.6,1.3,0.7,0.6,0.3,1674,17.2,18.6,11.2,11.2,9.4,7.3,12.2,7.3,6.6,4.4,2.7,2.1,1.4,0.9,1.7,0.9,0.9,0.4
"지역규모별",대도시,4611,15.8,13,9.4,10.3,13.1,7.7,4.5,11.2,7.2,5.5,1.3,4.7,1.4,1.9,1.7,1.3,0.5,0.8,4418,19.6,16.5,13,10.7,13.4,8.7,5.9,12.6,8.8,4.4,1.5,3.3,1.1,1.7,1.7,1.4,0.7,0.3,4235,14.4,16.3,9.6,10.7,10.5,10.9,4,7.4,8.3,3.8,1.3,2.3,1.6,0.8,2.1,1.5,0.5,0.9,4373,23.2,18.2,10.8,10.8,9.8,11.6,5,8.2,9,5.8,1.2,1.9,1.7,1.2,1.3,1.4,0.8,1.1,4330,18.8,16.2,7.3,8.5,8.2,6.4,5.4,4.5,7.7,4.2,0.9,1.1,1.3,0.5,0.9,0.7,0.4,0.3,4331,16.5,15.4,8.9,9.4,7.9,7.6,6.7,5.8,5.4,3.5,1.8,1.7,1.4,0.9,1.1,0.8,0.5,0.5
"지역규모별",중소도시,3610,21.3,12.3,10.9,11.5,13.6,8.3,5.4,9.6,7.7,5,2.8,4.8,1.6,2.1,0.8,2.3,1.1,0.5,3524,21.1,16.1,12,13.7,12.7,10.2,6.5,12.6,9,3.6,2.3,4.9,2,1.9,2.8,1.4,0.9,0.9,3331,17.1,16.4,11.2,12.9,10.7,8.6,5.3,6.5,7.6,3.9,1.3,2.7,0.9,0.8,2.8,1.2,0.5,0.5,3776,20.6,16.4,11.7,11.5,10.2,8.1,5.4,7.4,8.1,4.7,1.5,3.6,2.1,1.1,1.6,1.5,0.6,0.6,3486,14.1,12,7.7,9.5,7,5.5,4.9,3.3,5.3,3.3,1.1,1.4,1.2,0.4,0.6,0.9,0.4,0.3,3459,16.4,11.5,9.9,8.7,7.7,6,6.8,6.4,6.4,3.9,1.4,1.1,1.3,1.3,0.6,0.6,0.4,0.3
"지역규모별",읍면지역,2381,17.7,9.1,10.4,10.3,9.4,5.1,3.7,7.8,6.6,3.5,1.7,2.4,1.2,1.8,1.1,2.1,0.4,0.6,2556,17.2,12.7,12.1,10.1,14.4,7.5,3.8,8.3,5.7,4,1.1,2.3,0.4,0.4,1.9,1.3,0.2,0.7,2494,16.7,10.1,8.6,9.1,9.1,7.7,3.9,4.2,6.8,3.1,1.3,3.4,1.5,0.6,2.1,2.5,0.5,0.2,1939,14.7,10.6,7.4,7.7,7.7,6.2,4.4,5.4,8.4,3.4,0.9,2.1,0.8,0.7,1.4,1.1,0.3,0.5,2233,16.1,8.4,4.5,6.1,4.3,4.7,4.9,2.9,5.2,3.5,0.8,0.6,0.8,0.3,0.5,0.9,0.2,0.1,2256,15.6,7.6,6.7,7,5.8,5.1,4.3,3.9,3.3,3.4,1.6,1.2,0.7,0.9,0.5,0.5,0.4,0.2
"권역별",수도권,3289,22.8,12.9,9.8,10.6,14.7,8.6,5.2,11.5,7.4,5.9,2.2,6.7,1.5,2.5,1.2,1.8,1,0.8,3182,24.1,18.8,13.5,11.7,14.1,12.4,7,15.8,10,4.3,2.2,5,1.8,2.2,3.1,1.3,1,0.9,3179,16.8,16,11,11.4,13.5,9.3,4.8,7.5,8.4,4.4,1.4,3.9,1.3,0.8,3.3,1.8,0.6,0.9,4895,19.8,17.9,10.9,9.9,10.9,8,5.2,8.6,8.3,5.4,1.3,3.1,2,1.1,1.8,1.5,0.8,0.9,3135,12,13.2,5.8,6.7,7.5,4.3,4.3,4.1,6.3,3.4,0.9,1.2,1.2,0.4,0.6,0.9,0.4,0.2,3107,8.7,11.7,6.6,6.9,7.1,4.8,6,5.7,5.8,3.2,1.4,1.4,1,0.5,0.8,0.7,0.4,0.3
"권역별",강원/제주권,762,19.9,9.5,12.2,14.5,13.5,12.1,7.2,11.4,7.2,4.2,1.8,3,2,1,1.3,5.5,0.7,1.8,786,32.1,12.4,20.5,16.1,19.1,9.4,5.8,15,11,3.3,2.6,6.6,3.1,2.5,3,2.1,1,1.2,765,20.1,12.6,7.1,12.3,3.4,6.4,3.4,5.1,6.6,1.9,1.2,0.6,0.7,0.4,0.7,2.3,0.1,0.1,440,32.2,12.2,10,13.1,13.3,7.1,4.4,6.5,7.1,3.2,1.6,3.3,1.1,1.3,2.3,0.5,0.1,0.2,777,19.8,10.7,6.9,10.9,6.4,5,6.1,3.3,6.9,2.6,1.2,0.8,1.4,0.3,1,0.6,0.5,0.2,772,28.2,11.3,7.3,10.1,6.4,8.8,5.7,8,4,3.6,1.7,1.6,2.4,0.5,0.4,0.8,1.4,0.8
"권역별",충청/세종권,1778,17,16.4,15,13.5,14,5.4,5.1,8.8,8.7,3.5,2.8,1.7,2,1.8,0.7,1.4,0.2,0.3,1772,21.3,12.8,15.5,13.7,16,4.8,5.2,8.7,8.6,4,2.1,4.7,0.7,0.8,2.5,2.7,0.5,0.7,1693,16.6,12.9,10.1,11.8,7.6,6.7,2.5,4.7,6.8,2.4,0.5,1.8,1,1.4,1.3,1.1,0.3,0.4,1115,14.6,13.7,12.6,10.1,9.2,6,3.7,4.7,7.5,5.5,0.8,2.8,1.7,1.1,1.5,1,0.3,0.9,1703,21.8,12.2,15.1,14.9,10.5,6.8,7.6,3.2,7.1,4,1,1.4,1,0.4,0.9,0.4,0.5,0.3,1721,28.1,10.5,19.4,14,13.2,6.8,4.1,4.8,4.1,4,1.2,1.1,1.2,4.6,0.5,0.5,0.1,0.3
"권역별",호남권,1575,10.4,8.7,9.1,8.3,7.3,6.1,3.4,4.9,7.6,2,1.5,1.1,0.9,0.6,0.8,1.2,0.5,0.3,1582,13.4,7.3,7.8,9.7,6.7,10.2,2.3,5.3,4.8,2.1,0.8,0.8,0.5,0.5,0.5,0.8,0.1,0.1,1447,16.6,10.6,11.6,10.1,7.3,9.4,3.9,4.5,8.3,1.7,1.2,1.7,1.6,0.6,1.2,1.6,0.5,0.3,1029,24.3,13.5,13.1,9.8,10.1,15.9,7,5.8,9.6,2.2,1.2,1.6,1.3,1,0.5,1.1,1.2,0.3,1469,11.2,12.8,6.2,7.5,5.4,7.7,5.1,3.8,6.9,2.3,0.5,0.8,1.2,0.5,0.6,1.2,0.4,0.2,1485,12.9,11.4,7.8,8.4,4.4,7.7,7,5,6.7,3.4,1.4,0.8,1.4,1.3,1,0.8,1.2,0.3
"권역별",대경권,1302,8.1,9.4,6.9,7,4,3.3,4.3,7.6,4,5,0.7,1.3,1.2,0.5,1.5,0.6,0.3,0.7,1304,13.7,16.7,10.8,7.8,12.5,4.6,3.5,9,8.1,4.9,1,1.5,1,0.7,0.5,1.3,0.7,0.2,1195,12.2,13,4.9,10,4.2,10.2,4.9,4.9,6.2,3.1,1.1,1.5,1.5,0.6,1.4,0.9,0.5,0.2,1047,24.1,13.7,5.8,10.8,4.9,6.9,4.7,6.7,9.1,4.6,1.5,1.9,1.3,0.8,1.1,1.6,0.4,0.4,1203,33.3,10.7,6.1,8.9,3.9,11.3,5.4,2.9,5.2,5.5,1.3,1,0.8,0.8,0.3,0.8,0.1,0.1,1200,37.6,14.2,10.1,9.8,7.4,9.1,7.3,5.5,5.5,5.4,2.7,2.1,0.7,0.7,0.6,0.8,0.3,0.2
"권역별",동남권,1896,15.6,10.7,10.4,12.4,14.1,7.5,3.3,10.4,7.6,5,1.5,2.9,1,2.2,1.8,2.3,0.4,0.3,1872,9,13.1,9,12.9,12,3.3,5.6,6.1,4.3,3.8,0.8,1.1,0.6,0.7,0.7,1,0.1,0.1,1781,13.3,18.6,9.9,11.3,9.2,12.1,5.2,6.8,6.9,4.6,1.4,1,1.6,0.4,1.6,1.7,0.3,0.6,1562,19.5,15.8,9.2,12,6.8,13.5,4.7,7.1,9.3,5.1,1.2,1.5,1.2,1.1,0.9,1.6,0.5,1.1,1762,19.1,15.9,5.6,9,5.8,5.3,5.6,3.5,5.6,4.8,1.2,0.9,1.5,0.2,1.1,0.7,0.4,0.5,1761,18.1,16.3,9.4,9.7,6.8,9,8.1,6.3,4.9,4,1.9,1.5,1.8,0.6,1.2,0.5,0.3,0.6
"17개 시도별",서울,1257,15.5,12.7,8.7,8.3,12.7,7.7,5.2,12.1,7.7,6.6,1.5,7.1,1.2,2.5,1.8,1,0.5,1.3,1220,23.5,18.9,14.6,11.6,15,9.8,6.8,15.2,11.5,4.9,2,5.5,1.4,2.7,2.5,1.4,1.4,0.4,1191,14,16.5,10.3,10.9,13.3,11.2,4.2,8.8,9,4.6,1.4,3.2,1.3,0.7,2.8,2.1,0.7,1.6,1931,16.5,20.3,11.3,9.2,11.5,7.5,5.3,8.4,8.4,5.9,1.3,1.9,1.9,1.3,1.3,1.4,1,1.3,1195,12.6,17.1,6.4,7,8,4.3,4.7,5.7,8.3,4.9,0.7,0.9,1.2,0.7,0.8,0.7,0.4,0.3,1164,8.4,14.1,5.9,7.8,7.1,6.9,6.4,6.6,5.4,3.3,1.8,1.7,1.5,0.5,1,1,0.6,0.7
"17개 시도별",부산,751,17.3,10.8,12.6,12.4,18.4,11.3,3.5,11.3,7.5,3,1.5,2.4,1.4,0.8,2.8,1.9,0.3,0.2,734,10.8,13.2,9.8,10.1,11.9,1.5,6.2,7.6,4.8,3.3,0.6,0.8,1,0.5,0.5,1.1,0.2,-,693,14.6,21.1,10.3,9.7,10,13.9,4.2,7.1,7.2,3.7,1.4,1.3,2.1,0.2,0.9,1.3,0.2,0.6,681,23.8,18.6,8.8,11.7,7,15.2,3.7,6.8,10.1,5.6,1.1,0.8,0.5,1.6,1,1.9,0.4,1,691,26.6,19.7,5.7,8.9,7.1,7.7,6.9,4.2,7.2,4.6,0.4,0.8,1.1,0.1,1.4,0.8,0.3,0.3,690,21.4,15.8,9.9,10,7.4,10.1,8.2,5.6,4.7,3,1.9,1.6,1.2,0.9,1,0.3,0.3,0.5
