"통계분류(1)",통계분류(2),2016,2016,2016,2016,2016,2016,2016,2016,2018,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2021,2021,2022,2022,2022,2022,2022,2022,2022,2022
"통계분류(1)",통계분류(2),표본수,스포츠참여활동,취미오락활동,사회 및 기타활동,관광활동,문화예술참여활동,스포츠관람활동,문화예술관람활동,표본수,스포츠참여활동,취미오락활동,사회 및 기타활동,관광활동,문화예술참여활동,스포츠관람활동,문화예술관람활동,표본수,스포츠참여활동,취미오락활동,사회 및 기타활동,관광활동,문화예술참여활동,스포츠관람활동,문화예술관람활동,표본수,스포츠참여활동,취미오락활동,사회 및 기타활동,관광활동,문화예술참여활동,스포츠관람활동,문화예술관람활동,표본수,스포츠참여활동,취미오락활동,사회 및 기타활동,관광활동,문화예술참여활동,스포츠관람활동,문화예술관람활동,표본수,스포츠참여활동,취미오락활동,사회 및 기타활동,관광활동,문화예술참여활동,스포츠관람활동,문화예술관람활동
"권역별",호남권,324,63.1,14.4,3.3,0.5,16.1,1.4,1.3,277,72.7,11.6,4.3,-,9.1,-,2.2,614,39.1,27.6,21.5,1.1,5.6,0.8,4.3,404,45.7,25.1,20.1,2.7,3,1.8,1.6,506,47.3,24.8,16.2,3.5,6.5,0.5,1.1,449,35.2,28.8,21.8,3.6,4.2,4.7,1.8
"권역별",대경권,550,35.4,39.8,13.1,1.5,1.1,2.5,6.7,581,45.1,27.8,14.5,4.1,3.2,1.4,4,430,46,24.3,15.5,2.3,4.2,1.4,6.3,570,40.9,39.3,11.1,1.5,4.4,1.3,1.5,523,41.9,34.5,6.6,7,4.5,2.4,3.1,516,40.3,22.1,15.6,13.8,2.2,4.2,1.8
"권역별",동남권,749,46.8,30,14.5,1,4.2,0.5,2.8,1121,29.5,44.3,18.2,1.8,1.9,1.8,2.5,1020,41,26.3,16.9,3.8,3.6,1.7,6.6,960,36.1,41.6,10,4.3,4,0.8,3.2,682,49,33.5,9.8,2.8,3.4,0.8,0.6,836,43.7,33.3,12.8,3.2,3.9,1.5,1.6
"17개 시도별",서울,720,44.9,30.2,11.3,1.3,4.5,1.3,6.6,695,46.6,24.1,11.7,1.1,5.8,2,8.7,609,37,31.2,15.7,3.4,5.8,1.4,5.5,691,49.8,30.2,12.4,2.2,2.6,0.8,2.1,355,49.6,29.8,11.3,1.7,6.1,-,1.5,551,31.4,37.7,19,3,1.8,2,5.2
"17개 시도별",부산,303,44.5,29.4,18.4,0.8,3.2,0.3,3.5,516,20.7,48.2,24.1,2.1,0.9,0.8,3.2,411,44.2,26.8,16.7,2.4,1.6,0.9,7.4,467,33,43,11.6,4.6,2.7,1.2,4,310,49.3,35.4,9.9,0.5,3,1.2,0.7,319,37.4,35.3,16.1,4.1,3.4,0.6,3.1
"17개 시도별",대구,273,34.7,40.6,13.6,1.1,0.6,3.5,5.8,298,43.5,27.9,13.3,6.4,1.6,1.4,5.9,218,49.5,21.5,13.2,3,4.1,1.8,6.8,274,33.9,48.2,11.7,1.4,2,1.3,1.5,283,37.1,43.3,4.8,6.9,3.4,3.8,0.7,254,33.3,25.5,16.4,12.8,1.9,6.9,3.3
"17개 시도별",인천,411,43.7,34.8,9.6,1.8,5.4,1.3,3.4,334,44.9,21.7,4.6,0.9,8.5,6.4,13,285,32.6,35.1,19.2,1.7,5.6,0.6,5.1,276,30.6,52.5,9.6,0.4,2.3,1.8,2.8,216,28.2,61.4,6.3,-,3.8,0.3,-,287,41.1,26.7,17.8,4.5,4.1,5.4,0.4
"17개 시도별",광주,115,59.7,12.9,5.8,1.5,13.9,2.4,3.7,91,72.8,8.6,6.9,-,5.5,-,6.3,125,48.8,18.7,26.7,0.7,4.5,-,0.6,114,58.2,15.2,16.9,6.1,1.4,-,2.2,186,49.2,24.7,14.5,2.4,7,0.6,1.7,135,51.7,16.4,22.2,2.9,2.3,1.5,3.1
"17개 시도별",대전,260,46.4,30.4,13.9,0.5,4.1,1.5,3.1,261,34.4,36.1,17,1.6,7.1,2.9,0.8,238,24.4,37.4,19.2,0.9,5.1,6.3,6.7,89,55,21.9,12.4,4.3,6.4,-,-,115,43.3,43.1,8.6,2.1,1.7,0.6,0.6,178,34.4,38.2,21.1,2.6,3,0.7,-
"17개 시도별",울산,152,63.6,19.8,4.1,3,4.6,0,4.8,206,43.9,37.4,9.1,-,3.6,4.9,1.1,192,47.7,23.2,12.9,3.5,4.5,0.9,7.4,117,49.9,40.1,-,-,5.9,-,4.1,158,36.2,49.3,3.4,7.7,2.2,-,1.1,232,46.1,30.3,13.5,3.1,4.3,0.8,1.9
