"통계분류(1)",통계분류(2),2016,2016,2016,2016,2016,2016,2016,2016,2018,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2021,2021,2022,2022,2022,2022,2022,2022,2022,2022
"통계분류(1)",통계분류(2),표본수,3만원 미만,3~5만원,5~7만원,7~9만원,9-15만원,15만원이상,평균,표본수,3만원 미만,3~5만원,5~7만원,7~9만원,9-15만원,15만원이상,평균,표본수,3만원 미만,3~5만원,5~7만원,7~9만원,9-15만원,15만원이상,평균,표본수,3만원 미만,3~5만원,5~7만원,7~9만원,9-15만원,15만원이상,평균,표본수,3만원 미만,3~5만원,5~7만원,7~9만원,9-15만원,15만원이상,평균,표본수,3만원 미만,3~5만원,5~7만원,7~9만원,9-15만원,15만원이상,평균
"종사자지위별",고용원이 없는 자영업자,1540,1.8,2.2,9.2,3.2,22.5,61.2,216,1637,2.4,3.4,13.7,4.2,19.7,56.6,190.9,2006,4.7,4.7,10.9,0.9,17.7,61,239,1755,4.1,4.3,11.3,2,23.2,55,210,1805,5.4,4.9,16.5,2.6,21.3,49.4,191,1557,2.8,2.7,9.2,1.5,16.8,67.1,255
"종사자지위별",무급가족종사자,233,3.7,3.7,20.6,6,23.6,42.4,162,139,5.6,1.5,14.2,3.5,21.5,53.7,169.5,250,3.7,6.1,15.9,0.5,21.5,52.2,184,173,7,10.7,20.9,1.3,25,35,141,235,10.1,7.1,22.6,1.5,29,29.7,129,188,4.5,2.9,9.1,1.7,31.7,50.1,189
"종사자지위별",기타종사자,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47,5.7,13.6,7.4,1.6,9.9,61.9,205,59,3.1,6,7,1.7,23,59.2,286,40,6.3,-,4,-,17.6,72.1,275,53,5.6,-,7.5,-,20,66.9,260
"종사자지위별",해당없음(무직),4293,4.2,6.5,15.6,6.3,23.8,43.6,153,3857,3.9,6.4,16.5,4.6,23.3,45.3,156.6,3793,7.7,7.5,17.4,2.5,22,42.9,162,4044,6.7,7.5,17.2,2.4,22.8,43.4,163,3696,8.5,8.1,18.2,2.1,22.6,40.6,156,3757,6.5,5.3,14.9,1.8,23.3,48.2,179
"종사자지위별",임금.봉급 근로자,4210,1.6,2.3,7.2,3.9,21.3,63.7,210,4617,1.1,2.2,7.2,3.7,19.2,66.5,220.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"가구소득별",100만원 미만,861,9.9,10.8,26.4,5.3,25,22.6,106,921,10.5,12,25.4,2.9,22.7,26.5,104.4,939,18.2,13.2,24.5,2.2,22.3,19.7,101,980,17.2,14.9,23.3,1.9,18.8,23.8,102,999,19.3,15.7,24.5,2.3,18.5,19.5,100,1098,15.9,11.8,26.6,1.5,27.9,16.3,82
"가구소득별",100~200만원,1075,5.6,7,18.3,5,27.3,36.8,138,1007,5.8,8.4,17.9,7.8,22.5,37.5,132.7,929,8.8,7.2,20.2,1.6,21.6,40.6,149,923,8.9,10.7,22,2.8,22.2,33.3,131,1012,10.1,8.5,24.9,2,23.8,30.7,126,824,5.3,5.2,18.6,0.9,26.7,43.3,155
"가구소득별",200~300만원,1594,3.1,4.7,13.4,4.9,23.4,50.6,173,1706,1.5,3.7,13.5,3.9,24,53.3,176.8,1613,5.6,7.5,13,2.2,19.6,52.2,188,1405,3.4,5.4,14,2.5,27.7,47,179,1421,5.4,5.1,17.6,2.5,22.4,47,171,1357,4.9,3,10.3,1.9,20.1,59.9,208
"가구소득별",300~400만원,2437,2,3.8,10.2,5.1,22.2,56.6,191,2246,2.6,3.7,10.5,3.1,20.8,59.3,189.9,2184,3.8,4.7,12.6,2.3,20,56.7,204,1824,3.6,4.6,12.2,1.6,23.2,54.8,198,1896,4.2,4.6,13.8,2.5,24.5,50.5,187,1764,3.6,2.9,7.7,2.2,18,65.6,229
"가구소득별",400~500만원,2231,2.5,3.7,10.7,4.6,24,54.5,184,2214,1.5,2.9,10.1,4.3,21.5,59.8,202.6,1785,4.4,3.7,12.1,2,21.3,56.5,204,1782,3.1,4.8,10.8,2,22.1,57.3,207,1611,4.2,3.7,15.9,2.3,22.7,51.2,192,1797,3,2.2,9.1,1.6,18.6,65.5,236
"가구소득별",500~600만원,1356,1.3,2.3,6.3,5,20.6,64.5,204,1405,1.4,2.7,9.2,5,20.6,61.1,202.3,1394,2.7,4,10.8,1.3,18.8,62.4,231,1407,3.3,4.5,12.2,1.8,20.4,57.7,214,1380,2.4,2.8,10.5,1,20.8,62.4,221,1532,1.7,1.9,6.1,0.8,16,73.5,278
"가구소득별",600만원 이상,1048,1.4,2.1,7.3,3.6,20.7,64.9,239,999,1,2.1,9.1,3.3,15.9,68.6,245.6,1216,2.8,2,7.1,0.8,12.8,74.4,301,1767,2,2.7,10,1.2,19.5,64.6,261,1730,2,3,8.1,0.9,16.3,69.8,285,1674,2,2.4,6.9,1.5,12.4,74.8,303
"지역규모별",대도시,4611,1.9,3.9,10.2,5,23,56.1,191,4418,1.8,3.5,11.1,4.3,19.4,59.9,199.5,4235,3.7,4.1,11.3,1.5,18.4,60.9,228,4373,3.7,5.2,12.6,2.3,21.7,54.6,204,4330,4.2,5.2,15.2,2.2,22.2,51,196,4331,2.9,3.6,7.8,1,16.6,68.2,257
"지역규모별",중소도시,3610,2.9,3.8,10.2,4.7,22.1,56.3,190,3524,2.1,3.2,10.7,3.9,21.3,58.9,199,3331,4.1,4.4,12.1,2.1,20.7,56.5,212,3776,3.2,4.7,12.6,1.7,21,56.8,211,3486,4.3,3.9,12.6,1.9,21.4,55.9,211,3459,4.4,2.7,10.2,1.9,18.2,62.6,230
"지역규모별",읍면지역,2381,4.3,4.7,14.9,4.4,23.7,48,177,2556,4.5,6,15,4.5,23.7,46.4,161.6,2494,10,8.3,17.1,1.7,17.7,45.2,172,1939,8.2,7.6,15.4,1.2,24,43.6,183,2233,10.2,7.5,18.6,1.2,18.9,43.6,173,2256,4.7,3.3,12.7,1.8,20.5,56.9,219
"권역별",수도권,3289,2.3,4.1,10.5,6,23.9,53.3,172,3182,1.4,2.4,9.6,3.7,22.1,60.6,205.8,3179,4.6,5.3,12.4,1.5,20.4,55.8,210,4895,3.5,4.8,13.3,1.9,23,53.5,209,3135,5.8,5.1,15.7,2,22.2,49.2,192,3107,4.1,4.1,11.1,1.8,18,61,226
"권역별",강원/제주권,762,3.6,5.3,11.8,3,24.5,51.8,186,786,5.1,3.7,14.6,2.3,23.6,50.6,209.5,765,9.6,7.2,20.1,3.1,22.7,37.4,138,440,4.7,2.8,14.3,1,20.8,56.5,194,777,4.6,5.9,15.9,1.1,15.7,56.8,202,772,2.9,4.1,9,1.2,18.5,64.4,253
"권역별",충청/세종권,1778,2.4,4.4,18.6,8.5,31.3,34.9,131,1772,4.7,11.8,22.7,6.4,19.9,34.5,137.3,1693,5.6,5.3,15.1,4.2,19,50.9,182,1115,6.6,9.1,16.9,0.5,22.5,44.4,180,1703,5.7,3.8,12.5,0.8,18.8,58.4,219,1721,2.9,1.3,6.7,2.6,18.9,67.6,259
"권역별",호남권,1575,1,4,9.3,0.9,15.4,69.4,243,1582,2.6,4,8.9,2.2,17.3,64.9,202.4,1447,4.9,3.2,10.6,1.1,14.4,65.8,253,1029,5.5,4.7,13.1,2.7,21,53.1,190,1469,5.7,5.9,14.1,2.9,18.9,52.5,190,1485,5.9,2.8,11.5,1.1,21.3,57.3,206
"권역별",대경권,1302,3.2,4.3,9.3,2.7,17.3,63.2,269,1304,4.6,4.4,13.6,2.4,18.4,56.6,193.5,1195,8.4,7.8,12.1,0.4,17.6,53.7,208,1047,4,5.4,10.5,2.2,24,53.8,194,1203,5.8,6.7,13.1,1.1,24.4,48.9,187,1200,2.6,2.2,8.5,0.7,22.3,63.8,234
"권역별",동남권,1896,4.8,2.8,9.8,2.5,21.2,58.9,192,1872,1.7,2.6,10.3,6.8,21,57.7,174.8,1781,3.5,2.9,12,2,18.1,61.6,228,1562,5,6.2,11.2,2.2,17.5,57.9,214,1762,3.4,4.6,15,2.5,21.1,53.5,211,1761,3.2,2.2,6.6,0.7,11.8,75.5,293
